chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain	chr	start	end	als.1.meth	als.1.unmeth	als.2.meth	als.2.unmeth	als.3.meth	als.3.unmeth	als.4.meth	als.4.unmeth	ctrl.1.meth	ctrl.1.unmeth	ctrl.2.meth	ctrl.2.unmeth	ctrl.3.meth	ctrl.3.unmeth	ctrl.4.meth	ctrl.4.unmeth
chr22	21977447	21977748	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368	0.584317189	0.082050132	chr22	21977568	21977569	NA	NA	5	1	6	0	NA	NA	10	1	NA	NA	NA	NA	NA	NA
chr22	21977447	21977748	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368	0.584317189	0.082050132	chr22	21977569	21977570	NA	NA	NA	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22	21977447	21977748	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368	0.584317189	0.082050132	chr22	21977609	21977610	NA	NA	8	1	8	0	6	0	11	0	7	1	8	1	NA	NA
chr22	21977447	21977748	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368	0.584317189	0.082050132	chr22	21977610	21977611	NA	NA	7	0	9	0	NA	NA	7	0	NA	NA	NA	NA	NA	NA
chr22	21977447	21977748	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368	0.584317189	0.082050132	chr22	21977670	21977671	NA	NA	7	2	11	0	5	3	8	2	8	0	10	1	NA	NA
chr22	21977447	21977748	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368	0.584317189	0.082050132	chr22	21977671	21977672	7	0	7	2	11	0	9	1	7	1	NA	NA	NA	NA	NA	NA
chr22	22288323	22288624	0.691316667	0.4087275	0.968560759	0.43226	0.9791875	0.2971	0.671460759	0.1116275	chr22	22288375	22288376	NA	NA	15	0	NA	NA	8	1	7	1	NA	NA	9	0	6	1
chr22	22288323	22288624	0.691316667	0.4087275	0.968560759	0.43226	0.9791875	0.2971	0.671460759	0.1116275	chr22	22288376	22288377	NA	NA	11	1	8	0	5	1	12	0	9	0	6	1	NA	NA
chr22	22288323	22288624	0.691316667	0.4087275	0.968560759	0.43226	0.9791875	0.2971	0.671460759	0.1116275	chr22	22288481	22288482	NA	NA	10	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22	22288323	22288624	0.691316667	0.4087275	0.968560759	0.43226	0.9791875	0.2971	0.671460759	0.1116275	chr22	22288482	22288483	11	0	15	0	10	4	12	0	11	1	9	0	12	0	8	0
chr22	22288358	22288659	0.359083333	0.373935	0.852451899	0.42148	0.931175	0.331852632	0.520599267	0.042082368	chr22	22288375	22288376	NA	NA	15	0	NA	NA	8	1	7	1	NA	NA	9	0	6	1
chr22	22288358	22288659	0.359083333	0.373935	0.852451899	0.42148	0.931175	0.331852632	0.520599267	0.042082368	chr22	22288376	22288377	NA	NA	11	1	8	0	5	1	12	0	9	0	6	1	NA	NA
chr22	22288358	22288659	0.359083333	0.373935	0.852451899	0.42148	0.931175	0.331852632	0.520599267	0.042082368	chr22	22288481	22288482	NA	NA	10	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22	22288358	22288659	0.359083333	0.373935	0.852451899	0.42148	0.931175	0.331852632	0.520599267	0.042082368	chr22	22288482	22288483	11	0	15	0	10	4	12	0	11	1	9	0	12	0	8	0
chr22	22288409	22288710	0.479283333	0.369189744	0.867668354	0.45544	0.9507125	0.25705	0.610618354	0.112139744	chr22	22288481	22288482	NA	NA	10	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22	22288409	22288710	0.479283333	0.369189744	0.867668354	0.45544	0.9507125	0.25705	0.610618354	0.112139744	chr22	22288482	22288483	11	0	15	0	10	4	12	0	11	1	9	0	12	0	8	0
chr22	23435308	23435609	0.398383333	0.3456025	0.837774684	0.4571	0.91685	0.241826316	0.595948368	0.103776184	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr22	24040954	24041255	0.428783333	0.429205	0.926351899	0.56846	0.9440375	0.314263158	0.612088741	0.114941842	chr22	24040957	24040958	7	0	12	1	12	1	14	1	NA	NA	NA	NA	12	0	NA	NA
chr22	24040954	24041255	0.428783333	0.429205	0.926351899	0.56846	0.9440375	0.314263158	0.612088741	0.114941842	chr22	24040958	24040959	NA	NA	11	0	8	1	10	0	9	0	8	0	12	0	NA	NA
chr22	24040954	24041255	0.428783333	0.429205	0.926351899	0.56846	0.9440375	0.314263158	0.612088741	0.114941842	chr22	24041150	24041151	6	0	8	0	14	0	NA	NA	11	1	13	0	12	0	5	1
chr22	24040954	24041255	0.428783333	0.429205	0.926351899	0.56846	0.9440375	0.314263158	0.612088741	0.114941842	chr22	24041151	24041152	8	2	7	0	NA	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA
chr22	24040954	24041255	0.428783333	0.429205	0.926351899	0.56846	0.9440375	0.314263158	0.612088741	0.114941842	chr22	24041235	24041236	8	0	10	0	22	1	10	0	17	0	18	0	18	0	NA	NA
chr22	24040954	24041255	0.428783333	0.429205	0.926351899	0.56846	0.9440375	0.314263158	0.612088741	0.114941842	chr22	24041236	24041237	7	0	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr22	31494710	31495011	0.687883333	0.484265	0.856224051	0.64586	0.947575	0.266952632	0.589271419	0.217312368	chr22	31494731	31494732	7	0	10	1	6	0	NA	NA	NA	NA	7	1	6	0	NA	NA
chr22	31494710	31495011	0.687883333	0.484265	0.856224051	0.64586	0.947575	0.266952632	0.589271419	0.217312368	chr22	31494732	31494733	NA	NA	10	2	10	4	6	1	7	2	NA	NA	7	2	3	3
chr22	32021099	32021400	0.166133333	0.3724475	0.84978481	0.40594	0.90385	0.416036842	0.433747968	-0.043589342	chr22	32021157	32021158	NA	NA	NA	NA	7	0	9	2	7	1	9	3	9	0	NA	NA
chr22	32021099	32021400	0.166133333	0.3724475	0.84978481	0.40594	0.90385	0.416036842	0.433747968	-0.043589342	chr22	32021158	32021159	9	0	10	6	8	1	8	1	13	0	17	1	16	3	5	1
chr22	32021099	32021400	0.166133333	0.3724475	0.84978481	0.40594	0.90385	0.416036842	0.433747968	-0.043589342	chr22	32021389	32021390	8	2	9	4	9	4	7	3	13	4	21	1	17	5	7	1
chr22	32021099	32021400	0.166133333	0.3724475	0.84978481	0.40594	0.90385	0.416036842	0.433747968	-0.043589342	chr22	32021390	32021391	11	0	17	2	12	3	15	4	24	4	9	1	11	2	5	3
chr22	38379356	38379657	0.801566667	0.3994025	0.888153165	0.38106	0.9702375	0.284131579	0.604021586	0.115270921	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380843	38380844	8	0	14	0	17	0	15	1	15	2	12	1	14	0	8	1
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380844	38380845	9	0	13	0	11	0	7	0	13	0	8	0	11	1	NA	NA
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380847	38380848	8	0	13	0	19	0	18	0	18	1	13	1	15	0	9	0
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380848	38380849	9	0	13	0	9	0	7	0	12	0	7	0	12	0	NA	NA
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380897	38380898	4	2	16	1	12	0	19	0	17	0	15	0	12	0	10	0
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380898	38380899	6	1	14	1	10	0	9	0	8	1	NA	NA	7	0	NA	NA
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380945	38380946	7	0	14	0	9	0	20	0	10	0	19	1	8	0	6	0
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380946	38380947	7	0	13	0	10	0	9	1	13	1	9	1	12	0	NA	NA
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380959	38380960	6	0	10	0	7	1	18	0	11	0	18	2	7	0	NA	NA
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380960	38380961	8	0	15	0	10	0	8	0	15	0	10	1	13	0	NA	NA
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380977	38380978	NA	NA	8	0	7	0	15	0	6	4	12	3	8	0	6	1
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380978	38380979	6	0	16	0	9	0	7	0	13	0	10	1	12	2	NA	NA
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380995	38380996	5	1	13	0	7	0	12	0	10	0	10	1	8	1	7	1
chr22	38380833	38381134	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184	chr22	38380996	38380997	6	1	15	0	7	0	9	1	12	0	14	2	7	0	NA	NA
chr22	38479182	38479483	0.871533333	0.4931725	0.93276962	0.57718	0.9312125	0.311363158	0.621406462	0.181809342	chr22	38479345	38479346	7	0	14	0	10	0	8	0	9	1	9	0	11	1	9	1
chr22	38479182	38479483	0.871533333	0.4931725	0.93276962	0.57718	0.9312125	0.311363158	0.621406462	0.181809342	chr22	38479346	38479347	6	0	13	2	12	0	NA	NA	8	0	11	0	15	1	6	0
chr22	39895583	39895884	0.8608	0.49008	0.874053165	0.55192	0.9390875	0.319731579	0.554321586	0.170348421	chr22	39895626	39895627	8	2	15	0	24	0	12	0	14	1	17	3	12	1	7	0
chr22	39895583	39895884	0.8608	0.49008	0.874053165	0.55192	0.9390875	0.319731579	0.554321586	0.170348421	chr22	39895627	39895628	NA	NA	13	1	14	0	9	0	8	2	14	1	8	1	NA	NA
chr22	39895583	39895884	0.8608	0.49008	0.874053165	0.55192	0.9390875	0.319731579	0.554321586	0.170348421	chr22	39895826	39895827	7	5	16	0	10	1	14	4	12	3	8	1	11	6	NA	NA
chr22	39895583	39895884	0.8608	0.49008	0.874053165	0.55192	0.9390875	0.319731579	0.554321586	0.170348421	chr22	39895827	39895828	NA	NA	7	4	10	2	7	1	5	3	7	1	6	2	6	1
chr22	41572896	41573197	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158	chr22	41572906	41572907	11	0	NA	NA	15	0	12	0	9	0	9	0	13	0	NA	NA
chr22	41572896	41573197	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158	chr22	41573013	41573014	NA	NA	NA	NA	NA	NA	7	3	NA	NA	4	3	NA	NA	NA	NA
chr22	41572896	41573197	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158	chr22	41573014	41573015	NA	NA	7	1	NA	NA	11	2	NA	NA	10	1	5	2	NA	NA
chr22	41572896	41573197	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158	chr22	41573022	41573023	NA	NA	NA	NA	NA	NA	10	0	NA	NA	6	1	NA	NA	NA	NA
chr22	41572896	41573197	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158	chr22	41573023	41573024	NA	NA	8	0	NA	NA	14	1	NA	NA	10	0	9	0	NA	NA
chr22	41572896	41573197	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158	chr22	41573110	41573111	6	0	6	3	5	1	10	1	6	0	NA	NA	10	1	NA	NA
chr22	41572896	41573197	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158	chr22	41573111	41573112	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	6	0
chr22	41573026	41573327	0.412916667	0.4820025	0.916350633	0.60478	0.9596125	0.412452632	0.503898001	0.069549868	chr22	41573110	41573111	6	0	6	3	5	1	10	1	6	0	NA	NA	10	1	NA	NA
chr22	41573026	41573327	0.412916667	0.4820025	0.916350633	0.60478	0.9596125	0.412452632	0.503898001	0.069549868	chr22	41573111	41573112	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	6	0
chr22	42301996	42302297	0.307016667	0.4780025	0.883979747	0.61914	0.9286	0.427078947	0.456900799	0.050923553	chr22	42302076	42302077	NA	NA	6	0	NA	NA	NA	NA	9	1	7	1	9	1	NA	NA
chr22	42301996	42302297	0.307016667	0.4780025	0.883979747	0.61914	0.9286	0.427078947	0.456900799	0.050923553	chr22	42302077	42302078	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr22	42301996	42302297	0.307016667	0.4780025	0.883979747	0.61914	0.9286	0.427078947	0.456900799	0.050923553	chr22	42302183	42302184	NA	NA	9	1	6	2	9	1	8	0	10	1	11	0	NA	NA
chr22	42301996	42302297	0.307016667	0.4780025	0.883979747	0.61914	0.9286	0.427078947	0.456900799	0.050923553	chr22	42302223	42302224	NA	NA	6	0	6	1	10	1	6	1	8	0	6	0	NA	NA
chr22	42611229	42611530	0.263533333	0.264895	0.896189873	0.28496	0.9642	0.257784211	0.638405663	0.007110789	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266057	43266058	9	0	20	0	13	1	7	0	16	1	11	0	18	0	6	0
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266058	43266059	NA	NA	9	1	6	0	10	0	NA	NA	10	0	7	0	NA	NA
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266079	43266080	5	2	12	9	7	4	1	7	10	4	4	3	11	8	4	2
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266080	43266081	NA	NA	6	4	NA	NA	3	6	NA	NA	10	1	8	1	NA	NA
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266203	43266204	6	1	11	0	6	0	7	4	7	2	12	4	8	0	6	1
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266204	43266205	6	1	8	2	NA	NA	12	2	8	2	9	0	4	4	NA	NA
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266205	43266206	6	1	8	1	6	0	8	3	7	1	12	4	7	1	5	2
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266206	43266207	6	1	10	0	NA	NA	11	3	8	2	8	1	4	4	NA	NA
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266207	43266208	4	3	8	0	4	2	9	2	7	1	10	7	7	1	4	3
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266208	43266209	4	3	7	3	NA	NA	13	1	8	2	9	0	5	4	NA	NA
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266222	43266223	3	3	NA	NA	5	1	8	2	7	0	10	6	8	0	4	2
chr22	43265958	43266259	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868	chr22	43266223	43266224	6	0	6	1	NA	NA	8	5	6	1	6	2	3	4	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266079	43266080	5	2	12	9	7	4	1	7	10	4	4	3	11	8	4	2
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266080	43266081	NA	NA	6	4	NA	NA	3	6	NA	NA	10	1	8	1	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266203	43266204	6	1	11	0	6	0	7	4	7	2	12	4	8	0	6	1
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266204	43266205	6	1	8	2	NA	NA	12	2	8	2	9	0	4	4	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266205	43266206	6	1	8	1	6	0	8	3	7	1	12	4	7	1	5	2
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266206	43266207	6	1	10	0	NA	NA	11	3	8	2	8	1	4	4	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266207	43266208	4	3	8	0	4	2	9	2	7	1	10	7	7	1	4	3
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266208	43266209	4	3	7	3	NA	NA	13	1	8	2	9	0	5	4	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266222	43266223	3	3	NA	NA	5	1	8	2	7	0	10	6	8	0	4	2
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266223	43266224	6	0	6	1	NA	NA	8	5	6	1	6	2	3	4	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266280	43266281	NA	NA	NA	NA	NA	NA	5	3	NA	NA	4	4	NA	NA	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266281	43266282	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266291	43266292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6	NA	NA	NA	NA
chr22	43266078	43266379	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184	chr22	43266292	43266293	NA	NA	NA	NA	1	6	NA	NA	NA	NA	NA	NA	1	5	NA	NA
chr22	45638689	45638990	0.849866667	0.4051175	0.82831519	0.45316	0.90515	0.214678947	0.613636243	0.190438553	chr22	45638750	45638751	NA	NA	14	2	11	1	7	0	14	2	NA	NA	11	1	4	2
chr22	45638689	45638990	0.849866667	0.4051175	0.82831519	0.45316	0.90515	0.214678947	0.613636243	0.190438553	chr22	45638751	45638752	NA	NA	8	4	10	1	NA	NA	5	1	8	8	8	2	NA	NA
chr22	45638689	45638990	0.849866667	0.4051175	0.82831519	0.45316	0.90515	0.214678947	0.613636243	0.190438553	chr22	45638904	45638905	2	7	3	14	9	11	0	14	1	20	1	9	12	8	NA	NA
chr22	45638689	45638990	0.849866667	0.4051175	0.82831519	0.45316	0.90515	0.214678947	0.613636243	0.190438553	chr22	45638905	45638906	NA	NA	1	8	3	8	NA	NA	2	11	6	7	4	13	1	5
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455543	46455544	NA	NA	12	2	13	0	12	1	NA	NA	6	0	8	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455544	46455545	6	1	10	0	5	1	14	2	9	0	6	1	8	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455552	46455553	NA	NA	11	2	9	3	11	2	NA	NA	6	0	6	1	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455553	46455554	7	1	9	1	6	0	13	0	8	0	7	1	7	1	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455580	46455581	NA	NA	17	0	11	0	8	0	NA	NA	6	0	9	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455581	46455582	8	0	9	1	NA	NA	7	0	6	0	6	0	8	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455620	46455621	NA	NA	17	2	6	0	7	1	NA	NA	7	0	4	4	6	0
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455621	46455622	7	1	9	1	NA	NA	6	0	NA	NA	4	2	8	1	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455644	46455645	NA	NA	16	1	8	2	8	1	NA	NA	6	1	6	0	7	0
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455645	46455646	6	1	9	0	NA	NA	8	0	NA	NA	NA	NA	7	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455648	46455649	NA	NA	16	1	10	0	8	0	NA	NA	8	0	NA	NA	7	0
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455649	46455650	6	0	9	0	NA	NA	8	0	NA	NA	NA	NA	5	2	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455674	46455675	NA	NA	15	0	10	0	8	1	NA	NA	9	0	6	2	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455675	46455676	NA	NA	8	0	5	1	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455681	46455682	NA	NA	14	0	11	1	9	0	NA	NA	10	0	10	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455682	46455683	NA	NA	6	0	NA	NA	6	0	NA	NA	NA	NA	7	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455708	46455709	NA	NA	15	1	9	3	7	1	NA	NA	8	0	11	1	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455709	46455710	NA	NA	NA	NA	6	0	7	0	NA	NA	NA	NA	5	1	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455746	46455747	NA	NA	14	2	7	3	NA	NA	NA	NA	7	0	9	1	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455747	46455748	NA	NA	9	1	5	2	6	1	NA	NA	9	0	NA	NA	5	1
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455749	46455750	NA	NA	17	0	9	1	NA	NA	NA	NA	8	0	10	0	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455750	46455751	NA	NA	9	1	7	0	8	0	NA	NA	9	0	5	1	7	0
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455758	46455759	NA	NA	15	0	8	1	NA	NA	NA	NA	8	0	7	1	NA	NA
chr22	46455520	46455821	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263	chr22	46455759	46455760	NA	NA	10	1	7	1	8	0	NA	NA	10	0	NA	NA	7	0
chr22	46457848	46458149	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579	chr22	46457939	46457940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2	NA	NA	NA	NA
chr22	46457848	46458149	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579	chr22	46457949	46457950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA
chr22	46457848	46458149	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579	chr22	46457980	46457981	5	1	NA	NA	NA	NA	NA	NA	NA	NA	8	1	NA	NA	NA	NA
chr22	46457848	46458149	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579	chr22	46457998	46457999	3	3	NA	NA	NA	NA	4	2	NA	NA	10	0	NA	NA	NA	NA
chr22	46457848	46458149	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579	chr22	46458000	46458001	5	1	NA	NA	NA	NA	5	1	NA	NA	10	0	NA	NA	NA	NA
chr22	46457848	46458149	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579	chr22	46458018	46458019	7	0	NA	NA	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA
chr22	46457848	46458149	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579	chr22	46458025	46458026	6	1	NA	NA	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA
chr22	50657448	50657749	0.279	0.44375	0.924607595	0.45418	0.9321375	0.461489474	0.463118121	-0.017739474	chr22	50657505	50657506	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr22	50657448	50657749	0.279	0.44375	0.924607595	0.45418	0.9321375	0.461489474	0.463118121	-0.017739474	chr22	50657506	50657507	7	0	12	0	10	0	15	1	11	1	8	0	6	1	7	0
chr22	50657448	50657749	0.279	0.44375	0.924607595	0.45418	0.9321375	0.461489474	0.463118121	-0.017739474	chr22	50657545	50657546	NA	NA	12	0	11	0	12	2	9	2	9	1	5	1	NA	NA
chr22	50657448	50657749	0.279	0.44375	0.924607595	0.45418	0.9321375	0.461489474	0.463118121	-0.017739474	chr22	50657580	50657581	6	0	10	0	8	0	11	0	12	0	10	0	6	0	NA	NA
