chr	start	end		cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	chr 	start	end	als.1	als.2	als.3	als.4	ctrl.1	ctrl.2	ctrl.3	ctrl.4
chr9	99256158	99256309		0.880366667	0.477225	0.895627848	0.52662	0.915275	0.311005263	chr9	99256257	99256258	85.71428571	100	94.44444444	100	100	100	85.71428571	100
chr9	99256158	99256309		0.880366667	0.477225	0.895627848	0.52662	0.915275	0.311005263	chr9	99256259	99256260	NA	NA	NA	100	NA	NA	100	NA
chr9	99256158	99256309		0.880366667	0.477225	0.895627848	0.52662	0.915275	0.311005263	chr9	99256260	99256261	100	100	100	100	100	90	87.5	87.5
chr1	55331210	55331361		0.74975	0.4389225	0.85733038	0.5364	0.960075	0.257694737	chr1	55331255	55331256	NA	NA	NA	85.71428571	NA	NA	NA	NA
chr1	55331210	55331361		0.74975	0.4389225	0.85733038	0.5364	0.960075	0.257694737	chr1	55331256	55331257	100	100	92.85714286	91.66666667	100	100	92.85714286	100
chr1	55331210	55331361		0.74975	0.4389225	0.85733038	0.5364	0.960075	0.257694737	chr1	55331267	55331268	NA	NA	NA	87.5	NA	NA	71.42857143	NA
chr1	55331210	55331361		0.74975	0.4389225	0.85733038	0.5364	0.960075	0.257694737	chr1	55331268	55331269	85.71428571	92.85714286	92.85714286	78.57142857	100	100	93.33333333	87.5
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148750	2148751	NA	NA	100	NA	NA	NA	81.81818182	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148751	2148752	NA	100	NA	100	NA	100	NA	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148768	2148769	NA	NA	100	NA	NA	NA	100	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148769	2148770	NA	85.71428571	NA	100	NA	100	NA	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148789	2148790	NA	NA	100	NA	NA	NA	100	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148790	2148791	NA	100	NA	100	NA	100	NA	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148799	2148800	NA	NA	100	NA	NA	NA	85.71428571	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148800	2148801	NA	100	NA	100	NA	NA	NA	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148802	2148803	NA	NA	100	NA	NA	NA	100	NA
chr7	2148733	2148884		0.809133333	0.484746154	0.903305063	0.52552	0.945075	0.340444444	chr7	2148803	2148804	NA	100	NA	90	NA	NA	NA	NA
chr5	32871056	32871207		0.68885	0.4395575	0.858117722	0.45868	0.9164625	0.328889474	chr5	32871064	32871065	NA	85.71428571	91.66666667	100	100	100	100	100
chr5	32871056	32871207		0.68885	0.4395575	0.858117722	0.45868	0.9164625	0.328889474	chr5	32871065	32871066	100	84.61538462	NA	NA	100	100	61.53846154	NA
chr5	32871056	32871207		0.68885	0.4395575	0.858117722	0.45868	0.9164625	0.328889474	chr5	32871090	32871091	83.33333333	78.57142857	86.36363636	83.33333333	85.71428571	66.66666667	76.92307692	100
chr5	32871056	32871207		0.68885	0.4395575	0.858117722	0.45868	0.9164625	0.328889474	chr5	32871091	32871092	87.5	84.61538462	100	66.66666667	62.5	72.72727273	92.85714286	57.14285714
chr7	32090968	32091119		0.867666667	0.443035	0.861651899	0.5177	0.9002875	0.250168421	.	-1	-1	.	.	.	.	.	.	.	.
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205923	2205924	NA	100	76.92307692	100	71.42857143	100	92.30769231	NA
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205924	2205925	100	70	91.66666667	92.30769231	100	81.25	87.5	NA
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205963	2205964	NA	100	100	100	88.88888889	100	100	100
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205964	2205965	100	100	100	92.30769231	90	87.5	91.66666667	NA
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205965	2205966	NA	100	100	100	88.88888889	100	90.90909091	100
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205966	2205967	100	90.90909091	100	84.61538462	80	93.75	91.66666667	NA
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205978	2205979	NA	88.88888889	88.88888889	100	100	100	80	100
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205979	2205980	100	100	83.33333333	100	83.33333333	100	100	NA
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205993	2205994	NA	100	77.77777778	100	75	91.66666667	81.81818182	70
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2205994	2205995	100	86.66666667	92.30769231	91.66666667	70	90	92.85714286	NA
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2206061	2206062	100	100	100	76.92307692	100	100	100	90.90909091
chr5	2205915	2206066		0.28595	0.4712775	0.890124051	0.56344	0.926925	0.467405263	chr5	2206062	2206063	73.33333333	82.35294118	100	100	100	100	92.85714286	100
chr7	4768065	4768216		0.7625	0.4770825	0.895955696	0.5254	0.960525	0.343826316	chr7	4768156	4768157	NA	85.71428571	NA	NA	NA	NA	NA	NA
chr7	4768065	4768216		0.7625	0.4770825	0.895955696	0.5254	0.960525	0.343826316	chr7	4768164	4768165	NA	100	NA	NA	NA	NA	NA	NA
chr7	4768065	4768216		0.7625	0.4770825	0.895955696	0.5254	0.960525	0.343826316	chr7	4768172	4768173	NA	100	NA	NA	NA	NA	NA	NA
chr7	4768065	4768216		0.7625	0.4770825	0.895955696	0.5254	0.960525	0.343826316	chr7	4768194	4768195	NA	100	NA	NA	NA	NA	NA	NA
chr7	4768065	4768216		0.7625	0.4770825	0.895955696	0.5254	0.960525	0.343826316	chr7	4768202	4768203	NA	100	NA	NA	NA	NA	NA	NA
chr11	2349435	2349586		0.874016667	0.5151225	0.934072152	0.55906	0.93855	0.365010526	.	-1	-1	.	.	.	.	.	.	.	.
chr7	130752021	130752172		0.637866667	0.4526975	0.871789873	0.46384	0.944	0.386652632	chr7	130752072	130752073	16.66666667	0	0	13.33333333	8.333333333	10	22.22222222	0
chr7	130752021	130752172		0.637866667	0.4526975	0.871789873	0.46384	0.944	0.386652632	chr7	130752073	130752074	14.28571429	7.142857143	0	0	10	0	NA	0
chr17	73643480	73643631		0.784966667	0.47274	0.891929114	0.52574	0.9540625	0.321052632	.	-1	-1	.	.	.	.	.	.	.	.
chr7	136064862	136065013		0.49805	0.45919	0.878831646	0.58128	0.91555	0.353463158	.	-1	-1	.	.	.	.	.	.	.	.
chr14	105132404	105132555		0.774933333	0.420545	0.840264557	0.46212	0.90115	0.263689474	chr14	105132491	105132492	NA	100	90.90909091	92.85714286	88.88888889	93.33333333	82.35294118	NA
chr14	105132404	105132555		0.774933333	0.420545	0.840264557	0.46212	0.90115	0.263689474	chr14	105132492	105132493	NA	100	NA	85.71428571	100	100	100	NA
chr17	68100840	68100991		0.864616667	0.49116	0.910910127	0.4626	0.9584375	0.3994	.	-1	-1	.	.	.	.	.	.	.	.
chr14	100048074	100048225		0.557083333	0.40619	0.825977215	0.45302	0.9325875	0.310373684	chr14	100048085	100048086	NA	NA	NA	100	100	100	90.90909091	NA
chr14	100048074	100048225		0.557083333	0.40619	0.825977215	0.45302	0.9325875	0.310373684	chr14	100048086	100048087	NA	100	100	100	88.88888889	100	100	100
chr14	100048074	100048225		0.557083333	0.40619	0.825977215	0.45302	0.9325875	0.310373684	chr14	100048220	100048221	100	92.30769231	100	93.33333333	89.47368421	93.75	100	83.33333333
chr14	100048074	100048225		0.557083333	0.40619	0.825977215	0.45302	0.9325875	0.310373684	chr14	100048221	100048222	100	100	66.66666667	100	100	100	100	100
chr7	137027060	137027211		0.8462	0.4002675	0.820193671	0.44254	0.9038875	0.214873684	.	-1	-1	.	.	.	.	.	.	.	.
chr11	108157793	108157944		0.876383333	0.505565	0.925510127	0.62252	0.9638875	0.305110526	.	-1	-1	.	.	.	.	.	.	.	.
chr20	62795266	62795417		0.330583333	0.46681	0.88676962	0.60356	0.9406375	0.411	chr20	62795323	62795324	NA	NA	NA	NA	0	NA	NA	NA
chr20	62795266	62795417		0.330583333	0.46681	0.88676962	0.60356	0.9406375	0.411	chr20	62795355	62795356	NA	NA	NA	NA	0	NA	NA	NA
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848662	97848663	NA	NA	NA	0	NA	NA	NA	NA
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848680	97848681	NA	NA	NA	16.66666667	NA	NA	NA	0
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848710	97848711	NA	NA	NA	0	NA	NA	NA	0
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848715	97848716	NA	NA	NA	0	NA	NA	NA	11.11111111
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848722	97848723	NA	NA	NA	0	NA	NA	NA	0
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848738	97848739	NA	NA	NA	NA	NA	NA	NA	0
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848740	97848741	NA	NA	NA	NA	NA	NA	NA	0
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848767	97848768	NA	NA	NA	0	NA	NA	NA	NA
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848776	97848777	NA	NA	NA	0	NA	NA	NA	NA
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848800	97848801	NA	NA	NA	0	NA	0	NA	NA
chr9	97848661	97848812		0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368	chr9	97848809	97848810	NA	NA	NA	0	NA	0	NA	NA
chr18	56529803	56529954		0.391033333	0.449985	0.870197468	0.45932	0.942725	0.447715789	.	-1	-1	.	.	.	.	.	.	.	.
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347135	144347136	NA	NA	NA	87.5	NA	88.88888889	NA	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347136	144347137	NA	91.66666667	77.77777778	100	NA	100	72.72727273	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347193	144347194	NA	NA	83.33333333	NA	NA	NA	88.88888889	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347197	144347198	NA	NA	NA	NA	NA	NA	85.71428571	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347208	144347209	NA	NA	100	NA	NA	NA	NA	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347209	144347210	NA	NA	NA	NA	NA	100	100	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347236	144347237	NA	NA	75	NA	NA	NA	NA	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347237	144347238	NA	NA	NA	NA	NA	85.71428571	NA	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347241	144347242	NA	100	100	NA	NA	NA	100	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347242	144347243	NA	NA	NA	NA	NA	75	NA	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347270	144347271	NA	100	92.30769231	85.71428571	100	100	100	NA
chr8	144347122	144347273		0.695783333	0.4150425	0.835301266	0.44372	0.9099375	0.295857895	chr8	144347271	144347272	NA	NA	NA	NA	NA	80	NA	NA
chr14	102053995	102054146		0.80525	0.4630825	0.883416456	0.6899	0.93785	0.1678	chr14	102054103	102054104	NA	NA	100	100	100	100	100	NA
chr14	102053995	102054146		0.80525	0.4630825	0.883416456	0.6899	0.93785	0.1678	chr14	102054104	102054105	NA	100	100	100	87.5	100	100	100
chr1	48162363	48162514		0.5015	0.4212725	0.841713924	0.46126	0.9113375	0.376310526	chr1	48162406	48162407	NA	100	81.81818182	88.88888889	83.33333333	90	88.88888889	NA
chr1	48162363	48162514		0.5015	0.4212725	0.841713924	0.46126	0.9113375	0.376310526	chr1	48162407	48162408	NA	90.90909091	94.11764706	100	100	100	95.23809524	100
chr8	810454	810605		0.467783333	0.4363475	0.856818987	0.5223	0.9599	0.392663158	.	-1	-1	.	.	.	.	.	.	.	.
chr6	126021590	126021741		0.826233333	0.4780975	0.898583544	0.62444	0.942375	0.2545	.	-1	-1	.	.	.	.	.	.	.	.
chr11	104654049	104654200		0.875666667	0.484605	0.905182278	0.56264	0.95245	0.298989474	chr11	104654144	104654145	91.66666667	88.23529412	91.66666667	83.33333333	87.5	93.75	100	100
chr11	104654049	104654200		0.875666667	0.484605	0.905182278	0.56264	0.95245	0.298989474	chr11	104654145	104654146	90	100	88.88888889	87.5	100	78.57142857	88.88888889	NA
chr3	58483351	58483502		0.25895	0.39911	0.819694937	0.49564	0.9361375	0.354905263	chr3	58483410	58483411	12.5	10.52631579	0	11.11111111	0	NA	0	NA
chr3	58483351	58483502		0.25895	0.39911	0.819694937	0.49564	0.9361375	0.354905263	chr3	58483411	58483412	NA	11.11111111	0	8.333333333	NA	0	NA	NA
chr3	58483351	58483502		0.25895	0.39911	0.819694937	0.49564	0.9361375	0.354905263	chr3	58483497	58483498	50	100	NA	77.77777778	33.33333333	100	50	NA
chr8	82359492	82359643		0.795416667	0.442655	0.863296203	0.52506	0.9356375	0.245084211	chr8	82359516	82359517	87.5	88.88888889	80	83.33333333	100	80	100	NA
chr8	82359492	82359643		0.795416667	0.442655	0.863296203	0.52506	0.9356375	0.245084211	chr8	82359517	82359518	NA	NA	85.71428571	100	63.63636364	60	50	NA
chr10	126376038	126376189		0.623716667	0.3817975	0.802496203	0.48232	0.9343625	0.227389474	chr10	126376185	126376186	85.71428571	83.33333333	81.81818182	100	93.75	80	82.35294118	NA
chr10	126376038	126376189		0.623716667	0.3817975	0.802496203	0.48232	0.9343625	0.227389474	chr10	126376186	126376187	NA	66.66666667	58.33333333	100	75	92.85714286	75	71.42857143
chr5	149673157	149673308		0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	chr5	149673213	149673214	NA	84.61538462	100	100	88.88888889	95.23809524	100	NA
chr5	149673157	149673308		0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	chr5	149673214	149673215	NA	90	90	90	88.88888889	88.88888889	87.5	71.42857143
chr5	149673157	149673308		0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	chr5	149673240	149673241	NA	66.66666667	85.71428571	81.81818182	75	78.26086957	88.23529412	NA
chr5	149673157	149673308		0.461116667	0.402315	0.823116456	0.40662	0.9458125	0.377184211	chr5	149673241	149673242	NA	66.66666667	87.5	80	87.5	75	100	NA
chr1	215772995	215773146		0.5204	0.393245	0.814101266	0.51002	0.9001625	0.260836842	chr1	215772999	215773000	71.42857143	70	84.61538462	61.53846154	87.5	55.55555556	66.66666667	NA
chr1	215772995	215773146		0.5204	0.393245	0.814101266	0.51002	0.9001625	0.260836842	chr1	215773000	215773001	88.88888889	88.88888889	100	NA	90	71.42857143	80	100
chr1	215772995	215773146		0.5204	0.393245	0.814101266	0.51002	0.9001625	0.260836842	chr1	215773082	215773083	88.88888889	72.72727273	70.58823529	94.11764706	100	83.33333333	90	100
chr1	215772995	215773146		0.5204	0.393245	0.814101266	0.51002	0.9001625	0.260836842	chr1	215773083	215773084	100	66.66666667	81.81818182	NA	77.77777778	88.88888889	88.88888889	83.33333333
chrX	70443018	70443169		0.833733333	0.4692875	0.890215789	0.45232	0.9494125	0.335968421	chrX	70443050	70443051	NA	69.23076923	NA	38.46153846	53.84615385	62.5	62.5	71.42857143
chrX	70443018	70443169		0.833733333	0.4692875	0.890215789	0.45232	0.9494125	0.335968421	chrX	70443051	70443052	NA	83.33333333	66.66666667	42.85714286	71.42857143	83.33333333	44.44444444	NA
chr14	95599592	95599743		0.778133333	0.4860625	0.907063291	0.58064	0.9594875	0.311505263	chr14	95599626	95599627	NA	25	45.45454545	90	62.5	50	73.33333333	NA
chr14	95599592	95599743		0.778133333	0.4860625	0.907063291	0.58064	0.9594875	0.311505263	chr14	95599627	95599628	NA	37.5	75	77.77777778	NA	66.66666667	63.63636364	NA
chr7	104886967	104887118		0.576966667	0.415885	0.837064557	0.4518	0.9174	0.340989474	chr7	104887038	104887039	NA	100	83.33333333	91.66666667	81.81818182	63.63636364	64.70588235	66.66666667
chr7	104886967	104887118		0.576966667	0.415885	0.837064557	0.4518	0.9174	0.340989474	chr7	104887039	104887040	NA	50	91.66666667	92.85714286	83.33333333	77.77777778	NA	NA
chr11	132115455	132115606		0.183816667	0.422275	0.843841772	0.51188	0.9168375	0.4253	chr11	132115498	132115499	83.33333333	86.36363636	92.85714286	NA	85.71428571	90	63.63636364	100
chr11	132115455	132115606		0.183816667	0.422275	0.843841772	0.51188	0.9168375	0.4253	chr11	132115499	132115500	NA	NA	100	NA	NA	87.5	100	NA
chr11	132115455	132115606		0.183816667	0.422275	0.843841772	0.51188	0.9168375	0.4253	chr11	132115605	132115606	100	95.83333333	95	92.30769231	80	100	93.75	77.77777778
chr17	982079	982230		0.3485	0.42674	0.84835443	0.38224	0.9684625	0.487978947	.	-1	-1	.	.	.	.	.	.	.	.
chr10	130854361	130854512		0.156116667	0.394715385	0.816653165	0.45504	0.9310625	0.440133333	.	-1	-1	.	.	.	.	.	.	.	.
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494475	21494476	NA	100	100	100	100	100	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494476	21494477	NA	NA	100	NA	NA	NA	NA	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494485	21494486	NA	100	100	100	100	87.5	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494486	21494487	NA	NA	100	NA	NA	100	NA	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494513	21494514	NA	100	NA	100	100	NA	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494522	21494523	NA	100	NA	100	100	100	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494529	21494530	NA	85.71428571	NA	100	100	NA	90	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494543	21494544	NA	100	NA	100	NA	NA	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494563	21494564	NA	100	NA	85.71428571	NA	100	91.66666667	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494564	21494565	NA	NA	100	NA	NA	NA	83.33333333	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494574	21494575	NA	100	NA	85.71428571	NA	100	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494575	21494576	NA	NA	100	NA	NA	NA	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494606	21494607	NA	88.88888889	NA	100	NA	100	100	NA
chr14	21494472	21494623		0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316	chr14	21494622	21494623	NA	77.77777778	NA	100	NA	100	90	NA
chr2	29698709	29698860		0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105	chr2	29698765	29698766	77.77777778	88.23529412	100	77.77777778	100	93.33333333	100	100
chr2	29698709	29698860		0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105	chr2	29698766	29698767	91.66666667	100	100	42.85714286	100	88.88888889	92	71.42857143
chr2	29698709	29698860		0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105	chr2	29698776	29698777	66.66666667	76.47058824	80	88.88888889	100	100	100	100
chr2	29698709	29698860		0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105	chr2	29698777	29698778	72.72727273	88.23529412	89.47368421	33.33333333	100	88.88888889	88.46153846	87.5
chr2	29698709	29698860		0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105	chr2	29698799	29698800	50	93.33333333	100	87.5	92.30769231	72.72727273	83.33333333	NA
chr2	29698709	29698860		0.499866667	0.3822425	0.804264557	0.47284	0.9066625	0.278142105	chr2	29698800	29698801	83.33333333	92.85714286	100	71.42857143	100	93.75	84.61538462	87.5
chr6	170713963	170714114		0.823016667	0.43949	0.861555696	0.4945	0.9406625	0.262215789	.	-1	-1	.	.	.	.	.	.	.	.
chr1	205039008	205039159		0.305066667	0.4782275	0.900486076	0.7087	0.973025	0.355026316	.	-1	-1	.	.	.	.	.	.	.	.
chr6	112042557	112042708		0.7554	0.4528875	0.875183544	0.46832	0.9610125	0.3373	chr6	112042562	112042563	NA	100	100	100	NA	100	100	NA
chr6	112042557	112042708		0.7554	0.4528875	0.875183544	0.46832	0.9610125	0.3373	chr6	112042563	112042564	NA	100	100	100	87.5	NA	100	NA
chr6	112042557	112042708		0.7554	0.4528875	0.875183544	0.46832	0.9610125	0.3373	chr6	112042564	112042565	NA	87.5	100	100	NA	100	100	NA
chr6	112042557	112042708		0.7554	0.4528875	0.875183544	0.46832	0.9610125	0.3373	chr6	112042565	112042566	NA	100	100	100	87.5	NA	87.5	NA
chr6	112042557	112042708		0.7554	0.4528875	0.875183544	0.46832	0.9610125	0.3373	chr6	112042600	112042601	NA	100	100	100	NA	88.88888889	100	NA
