chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain
chr17	76455102	76455103	0.28355	0.3465175	0.91758481	0.39614	0.9823125	0.317184211	0.6004006	0.029333289
chr17	76455269	76455270	0.7002	0.396205	0.96203038	0.50128	0.9503625	0.213731579	0.748298801	0.182473421
chr17	76672617	76672618	0.271833333	0.49124	0.895241772	0.66292	0.9710625	0.411268421	0.483973351	0.079971579
chr17	76719943	76719944	0.252783333	0.26138	0.845639241	0.31722	0.94205	0.217268421	0.628370819	0.044111579
chr17	76760976	76760977	0.81965	0.425625	0.890305063	0.49468	0.951575	0.246868421	0.643436642	0.178756579
chr17	76866918	76866919	0.746116667	0.4271175	0.858425316	0.50988	0.92165	0.261357895	0.597067422	0.165759605
chr17	77951707	77951708	0.1937	0.397915	0.937207595	0.5383	0.9503625	0.343889474	0.593318121	0.054025526
chr17	77951858	77951859	0.144066667	0.369155	0.843227848	0.43524	0.938675	0.375294737	0.467933111	-0.006139737
chr17	78244348	78244349	0.45525	0.391745	0.890103797	0.48078	0.9665375	0.294531579	0.595572219	0.097213421
chr17	78725201	78725202	0.78105	0.4418675	0.806692405	0.51452	0.9171875	0.280457895	0.52623451	0.161409605
chr17	78774058	78774059	0.788166667	0.48831	0.970778481	0.48224	0.9567875	0.413652632	0.557125849	0.074657368
chr17	78774723	78774724	0.8239	0.389115	0.920405063	0.3847	0.964225	0.250815789	0.669589274	0.138299211
chr17	79027117	79027118	0.11335	0.1922225	0.819489873	0.19932	0.956975	0.206794737	0.612695137	-0.014572237
chr17	79084557	79084558	0.368633333	0.4121125	0.874218987	0.53708	0.9275	0.327652632	0.546566356	0.084459868
chr17	79097243	79097244	0.253316667	0.433785	0.830531646	0.55012	0.9227875	0.400131579	0.430400067	0.033653421
chr17	79098558	79098559	0.881733333	0.464595	0.947212658	0.53272	0.9589875	0.287031579	0.660181079	0.177563421
chr17	79099942	79099943	0.466466667	0.41843	0.808318987	0.48338	0.9654375	0.352721053	0.455597935	0.065708947
chr17	79952861	79952862	0.831483333	0.4370375	0.900624051	0.4646	0.95145	0.282931579	0.617692472	0.154105921
chr17	79952915	79952916	0.836216667	0.47063	0.866090698	0.57396	0.9133125	0.255215789	0.610874908	0.215414211
chr17	79953026	79953027	0.8099	0.459215	0.863401266	0.4843	0.9434	0.318463158	0.544938108	0.140751842
chr17	80129470	80129471	0.730566667	0.46705	0.83188481	0.48532	0.926875	0.3806	0.45128481	0.08645
chr17	80622941	80622942	0.761083333	0.46972	0.884953165	0.45354	0.956875	0.396647368	0.488305796	0.073072632
chr18	9099862	9099863	0.6741	0.4897175	0.810074684	0.54942	0.9198375	0.394884211	0.415190473	0.094833289
chr18	9535889	9535890	0.29895	0.410045	0.844827848	0.47236	0.93515	0.389389474	0.455438374	0.020655526
chr18	9912834	9912835	0.843883333	0.445805	0.904724051	0.41778	0.9610875	0.364894737	0.539829314	0.080910263
chr18	12455633	12455634	0.816233333	0.4030525	0.882274684	0.46068	0.9404	0.215136842	0.667137841	0.187915658
chr18	24445240	24445241	0.640966667	0.4454275	0.811522785	0.48496	0.9120125	0.350184211	0.461338574	0.095243289
chr18	24445262	24445263	0.562483333	0.3177775	0.805711392	0.35424	0.945775	0.222131579	0.583579813	0.095645921
chr18	32398181	32398182	0.767983333	0.39293	0.888256962	0.45124	0.92465	0.214426316	0.673830646	0.178503684
chr18	32398246	32398247	0.428283333	0.33634	0.84551519	0.3922	0.9443625	0.249047368	0.596467821	0.087292632
chr18	42324965	42324966	0.3543	0.26381	0.890863291	0.2699	0.9415375	0.212568421	0.67829487	0.051241579
chr18	46386267	46386268	0.169983333	0.409769231	0.875640506	0.48104	0.973025	0.4077	0.467940506	0.002069231
chr18	46447797	46447798	0.187333333	0.3486775	0.814088608	0.49184	0.935275	0.292478947	0.52160966	0.056198553
chr18	46447840	46447841	0.2542	0.419355	0.853334177	0.62104	0.9754875	0.328705263	0.524628914	0.090649737
chr18	51058709	51058710	0.807233333	0.46154	0.879851899	0.49248	0.9150875	0.320563158	0.559288741	0.140976842
chr18	56529784	56529785	0.458583333	0.3763475	0.869921519	0.37582	0.9718875	0.336831579	0.53308994	0.039515921
chr18	56529835	56529836	0.4388	0.48109	0.876698734	0.47864	0.95665	0.486826316	0.389872418	-0.005736316
chr18	56529852	56529853	0.284583333	0.40155	0.851353165	0.41082	0.9467	0.420321053	0.431032112	-0.018771053
chr18	56529866	56529867	0.2911	0.35616	0.834601266	0.39232	0.9091875	0.328763158	0.505838108	0.027396842
chr18	56529878	56529879	0.391033333	0.449985	0.870197468	0.45932	0.942725	0.447715789	0.422481679	0.002269211
chr18	60386672	60386673	0.773216667	0.3431175	0.857902532	0.38814	0.9219125	0.173484211	0.684418321	0.169633289
chr18	64271341	64271342	0.761166667	0.4098725	0.835063291	0.48198	0.9447	0.229557895	0.605505396	0.180314605
chr18	64271503	64271504	0.689116667	0.4870425	0.850106329	0.59328	0.950675	0.328489474	0.521616855	0.158553026
chr18	65182656	65182657	0.511533333	0.485895	0.866625316	0.56176	0.96075	0.409031579	0.457593738	0.076863421
chr18	72201665	72201666	0.78455	0.445615	0.930006329	0.53692	0.961975	0.260647368	0.669358961	0.184967632
chr18	72201716	72201717	0.686033333	0.4608375	0.864736709	0.52882	0.9398375	0.323726316	0.541010393	0.137111184
chr18	72201764	72201765	0.615833333	0.44321	0.875922785	0.55592	0.9439875	0.295057895	0.58086489	0.148152105
chr18	74691423	74691424	0.863	0.37552	0.904734177	0.38268	0.9259125	0.223984211	0.680749967	0.151535789
chr18	74692116	74692117	0.86225	0.3661575	0.862722785	0.44314	0.9423	0.146326316	0.716396469	0.219831184
chr18	74692235	74692236	0.839233333	0.44295	0.874272152	0.46442	0.9480375	0.292468421	0.581803731	0.150481579
chr18	74692253	74692254	0.859516667	0.471455	0.881265823	0.47436	0.9550375	0.332547368	0.548718454	0.138907632
chr18	74728931	74728932	0.766166667	0.4444175	0.884621519	0.50936	0.95065	0.281663158	0.602958361	0.162754342
chr18	74728959	74728960	0.607766667	0.4504575	0.879931646	0.54196	0.94855	0.317905263	0.562026382	0.132552237
chr18	74728979	74728980	0.80495	0.478005	0.914924051	0.53472	0.930725	0.312921053	0.602002998	0.165083947
chr18	74729021	74729022	0.678966667	0.48366	0.894459494	0.551	0.9476375	0.347594737	0.546864757	0.136065263
chr18	74729064	74729065	0.705516667	0.47483	0.87644557	0.5519	0.9344125	0.324347368	0.552098201	0.150482632
chr18	74729074	74729075	0.577716667	0.457325	0.853916456	0.5364	0.967125	0.338684211	0.515232245	0.118640789
chr18	74729145	74729146	0.3782	0.3561925	0.833834177	0.45118	0.9557625	0.264042105	0.569792072	0.092150395
chr18	74729151	74729152	0.64605	0.458195	0.861170886	0.53324	0.96935	0.314752632	0.546418254	0.143442368
chr18	74729175	74729176	0.56105	0.45345	0.840368354	0.52308	0.9206625	0.355036842	0.485331512	0.098413158
chr18	74729251	74729252	0.497833333	0.38362	0.878794937	0.48874	0.967	0.253984211	0.624810726	0.129635789
chr18	74729481	74729482	0.6847	0.411085	0.860617722	0.52946	0.9504375	0.230494737	0.630122985	0.180590263
chr18	74729519	74729520	0.6625	0.4081475	0.815993671	0.49952	0.926275	0.249736842	0.566256829	0.158410658
chr18	74729551	74729552	0.876583333	0.460765	0.893103797	0.52762	0.9622875	0.271736842	0.621366955	0.189028158
chr18	74732603	74732604	0.778783333	0.4576025	0.864722785	0.52478	0.916125	0.302910526	0.561812258	0.154691974
chr18	77083734	77083735	0.6418	0.4729425	0.920394937	0.61432	0.9552	0.310457895	0.609937042	0.162484605
chr18	77289104	77289105	0.77245	0.44065	0.808156962	0.54066	0.907825	0.279926316	0.528230646	0.160723684
chr19	1255392	1255393	0.192	0.3823125	0.87515443	0.4853	0.954625	0.361273684	0.513880746	0.021038816
chr19	1255516	1255517	0.38215	0.44697	0.926089873	0.61136	0.9646875	0.3367	0.589389873	0.11027
chr19	1302619	1302620	0.484716667	0.33747	0.879732911	0.40756	0.976525	0.229526316	0.650206596	0.107943684
chr19	1302808	1302809	0.487633333	0.3406025	0.852131646	0.55172	0.941475	0.101378947	0.750752698	0.239223553
chr19	2650727	2650728	0.378316667	0.450375	0.819877215	0.53226	0.937725	0.407715789	0.412161426	0.042659211
chr19	2772041	2772042	0.603616667	0.4558775	0.808436709	0.51992	0.9471	0.345763158	0.462673551	0.110114342
chr19	5290404	5290405	0.7655	0.46147	0.876088608	0.48894	0.9641625	0.324068421	0.552020187	0.137401579
chr19	6418059	6418060	0.244183333	0.32842	0.852750633	0.4066	0.959175	0.297294737	0.555455896	0.031125263
chr19	11475827	11475828	0.7027	0.44473	0.847551899	0.44088	0.9487875	0.383578947	0.463972951	0.061151053
chr19	12708001	12708002	0.5569	0.4795075	0.815713924	0.4655	0.9455125	0.428594737	0.387119187	0.050912763
chr19	13138816	13138817	0.139816667	0.3222775	0.864486076	0.41086	0.9205625	0.285336842	0.579149234	0.036940658
chr19	14637238	14637239	0.8477	0.4811275	0.827926582	0.56484	0.9359875	0.297936842	0.52998974	0.183190658
chr19	16226402	16226403	0.132083333	0.255545	0.811689873	0.4059	0.9007625	0.169321053	0.642368821	0.086223947
chr19	17943313	17943314	0.811583333	0.4981425	0.824477215	0.5804	0.9438125	0.341694737	0.482782478	0.156447763
chr19	18455508	18455509	0.671266667	0.48263	0.85961519	0.52184	0.9602125	0.400647368	0.458967821	0.081982632
chr19	18967276	18967277	0.094533333	0.2706975	0.883051899	0.38918	0.9674125	0.254884211	0.628167688	0.015813289
chr19	19104064	19104065	0.424216667	0.4499675	0.87883038	0.46696	0.933225	0.458436842	0.420393538	-0.008469342
chr19	19639970	19639971	0.166866667	0.3807175	0.818759494	0.35824	0.9520375	0.480031579	0.338727915	-0.099314079
chr19	35719621	35719622	0.741216667	0.4619325	0.884878481	0.55418	0.9243125	0.305226316	0.579652165	0.156706184
chr19	38993534	38993535	0.9207	0.390495	0.956493671	0.34002	0.96355	0.257536842	0.698956829	0.132958158
chr19	39387769	39387770	0.6197	0.338995	0.823711392	0.35444	0.9160125	0.226726316	0.596985077	0.112268684
chr19	45737483	45737484	0.2122	0.3479225	0.81346962	0.3984	0.9741625	0.347763158	0.465706462	0.000159342
chr19	45737485	45737486	0.211433333	0.3590275	0.820056962	0.43284	0.9679375	0.345831579	0.474225383	0.013195921
chr19	47157825	47157826	0.761533333	0.311365	0.811924051	0.35154	0.9094625	0.126447368	0.685476682	0.184917632
chr19	47158242	47158243	0.859166667	0.3652375	0.843893671	0.41716	0.909475	0.160136842	0.683756829	0.205100658
chr19	47770746	47770747	0.3302	0.260005	0.814373418	0.30678	0.9708375	0.198152632	0.616220786	0.061852368
chr19	48958894	48958895	0.179916667	0.4197375	0.823113924	0.54478	0.9504875	0.388757895	0.434356029	0.030979605
chr19	49686254	49686255	0.406366667	0.489735	0.809253165	0.58868	0.9354875	0.447526316	0.361726849	0.042208684
chr19	50361910	50361911	0.426766667	0.438155	0.845241772	0.50232	0.9317625	0.387136842	0.45810493	0.051018158
chr19	50986377	50986378	0.417466667	0.40759	0.87165443	0.48024	0.960775	0.366468421	0.505186009	0.041121579
chr19	51051954	51051955	0.21365	0.31966	0.805587342	0.42968	0.9020875	0.258594737	0.546992605	0.061065263
chr19	54578294	54578295	0.2729	0.2756925	0.829270886	0.33472	0.9518875	0.211452632	0.617818254	0.064239868
chr19	55798650	55798651	0.15485	0.31268	0.863288608	0.40876	0.944625	0.283031579	0.580257029	0.029648421
chr19	55800930	55800931	0.166166667	0.3313625	0.891189873	0.4445	0.935425	0.296342105	0.594847768	0.035020395
chr19	57804150	57804151	0.767116667	0.466555	0.8648	0.59948	0.9435625	0.284410526	0.580389474	0.182144474
chr19	58231433	58231434	0.146733333	0.3416725	0.865726582	0.48336	0.960025	0.308168421	0.557558161	0.033504079
chr20	1275312	1275313	0.697983333	0.47439	0.854963291	0.49374	0.9046875	0.381442105	0.473521186	0.092947895
chr20	1352657	1352658	0.754533333	0.45718	0.832639241	0.4628	0.9472125	0.351236842	0.481402398	0.105943158
chr20	4668134	4668135	0.1256	0.305545	0.860749367	0.29074	0.971125	0.373678947	0.48707042	-0.068133947
chr20	10619892	10619893	0.8381	0.4709125	0.819603797	0.40602	0.936025	0.416394737	0.403209061	0.054517763
chr20	21589093	21589094	0.18245	0.2479925	0.839839241	0.3478	0.9382625	0.173873684	0.665965556	0.074118816
chr20	30158833	30158834	0.682083333	0.428905	0.821078481	0.47772	0.9614375	0.297057895	0.524020586	0.131847105
chr20	31068427	31068428	0.503466667	0.40931	0.87963038	0.51902	0.9635125	0.262173684	0.617456696	0.147136316
chr20	32231392	32231393	0.7097	0.4901075	0.852589873	0.62678	0.9236125	0.318247368	0.534342505	0.171860132
chr20	33111318	33111319	0.499933333	0.3414125	0.828455696	0.40458	0.9162125	0.230742105	0.597713591	0.110670395
chr20	35488454	35488455	0.205766667	0.4396825	0.802373418	0.49834	0.939325	0.471747368	0.330626049	-0.032064868
chr20	37074631	37074632	0.652766667	0.42971	0.905125316	0.5465	0.9642875	0.297342105	0.607783211	0.132367895
chr20	42193746	42193747	0.839233333	0.4898575	0.892939241	0.57556	0.92605	0.308352632	0.584586609	0.181504868
chr20	42194649	42194650	0.5695	0.3881675	0.888253165	0.5016	0.934525	0.227626316	0.660626849	0.160541184
chr20	43530216	43530217	0.785066667	0.424495	0.886292405	0.51838	0.9178625	0.233705263	0.652587142	0.190789737
chr20	44036723	44036724	0.515316667	0.35784	0.852359494	0.43556	0.9458	0.255147368	0.597212125	0.102692632
chr20	44036899	44036900	0.730033333	0.4867975	0.836874684	0.57532	0.92565	0.340763158	0.496111526	0.146034342
chr20	44037060	44037061	0.8084	0.4441525	0.861602532	0.55666	0.9037375	0.246768421	0.614834111	0.197384079
chr20	44333712	44333713	0.532983333	0.475645	0.801312658	0.5494	0.951875	0.399989474	0.401323185	0.075655526
chr20	44690652	44690653	0.223533333	0.4699225	0.886302532	0.52902	0.965	0.489952632	0.3963499	-0.020030132
chr20	44993770	44993771	0.12915	0.2417	0.825564557	0.32614	0.9012	0.187210526	0.638354031	0.054489474
chr20	48530309	48530310	0.562716667	0.2627375	0.851013924	0.28002	0.934975	0.158731579	0.692282345	0.104005921
chr20	56960027	56960028	0.805833333	0.4518825	0.851391139	0.53614	0.9289	0.280810526	0.570580613	0.171071974
chr20	60120472	60120473	0.150166667	0.31331	0.834526582	0.37756	0.9559875	0.297873684	0.536652898	0.015436316
chr20	60548479	60548480	0.632833333	0.473615	0.876212658	0.5377	0.9336125	0.360673684	0.515538974	0.112941316
chr20	62437035	62437036	0.150716667	0.4223425	0.823601266	0.49456	0.9309125	0.413389474	0.410211792	0.008953026
chr20	62730763	62730764	0.46235	0.4345975	0.813143038	0.54306	0.9331375	0.341552632	0.471590406	0.093044868
chr20	62795341	62795342	0.330583333	0.46681	0.88676962	0.60356	0.9406375	0.411	0.47576962	0.05581
chr20	62795807	62795808	0.197766667	0.32694	0.881589873	0.37498	0.946225	0.313357895	0.568231979	0.013582105
chr20	62795830	62795831	0.16325	0.354065	0.852340506	0.42522	0.9569	0.347494737	0.504845769	0.006570263
chr21	17441953	17441954	0.283983333	0.274585	0.841079747	0.34674	0.92935	0.217015789	0.624063957	0.057569211
chr21	17442467	17442468	0.35225	0.3298925	0.85691519	0.36864	0.95615	0.293326316	0.563588874	0.036566184
chr21	17442663	17442664	0.138766667	0.2284775	0.804393671	0.29992	0.9166875	0.203415789	0.600977881	0.025061711
chr21	17961829	17961830	0.398383333	0.418375	0.852037975	0.46574	0.9493	0.392794737	0.459243238	0.025580263
chr21	34350727	34350728	0.848533333	0.4309775	0.807793671	0.4466	0.9602	0.270031579	0.537762092	0.160945921
chr21	34350875	34350876	0.864066667	0.4598075	0.844373418	0.4902	0.959825	0.301784211	0.542589207	0.158023289
chr21	34351148	34351149	0.895316667	0.4542325	0.891383544	0.5404	0.9445	0.249257895	0.64212565	0.204974605
chr21	34439545	34439546	0.4941	0.4531225	0.858918987	0.49322	0.9186125	0.393736842	0.465182145	0.059385658
chr21	39087399	39087400	0.8196	0.4972825	0.863562025	0.60486	0.9257875	0.320568421	0.542993604	0.176714079
chr21	39087625	39087626	0.8996	0.45764	0.884391139	0.5148	0.9067875	0.291657895	0.592733245	0.165982105
chr21	40669669	40669670	0.8413	0.4476975	0.860712658	0.47592	0.9408625	0.290421053	0.570291606	0.157276447
chr21	43442027	43442028	0.182116667	0.2635375	0.811112658	0.34592	0.9553625	0.221873684	0.589238974	0.041663816
chr21	44087129	44087130	0.848833333	0.4555925	0.893234177	0.51378	0.937225	0.276615789	0.616618388	0.178976711
chr21	45395775	45395776	0.22305	0.32212	0.810177215	0.37794	0.9330125	0.316226316	0.493950899	0.005893684
chr21	48024639	48024640	0.854116667	0.3767325	0.834212658	0.39362	0.9570125	0.185031579	0.649181079	0.191700921
chr22	18043394	18043395	0.8113	0.4795775	0.832551899	0.41152	0.9409375	0.428673684	0.403878215	0.050903816
chr22	18043745	18043746	0.6695	0.366545	0.824592405	0.36922	0.966975	0.2617	0.562892405	0.104845
chr22	19003887	19003888	0.20295	0.33349	0.814025316	0.44852	0.923175	0.285573684	0.528451632	0.047916316
chr22	19938981	19938982	0.179583333	0.4555975	0.824913924	0.56556	0.94595	0.452784211	0.372129714	0.002813289
chr22	19938992	19938993	0.178283333	0.463305	0.827637179	0.57838	0.9412875	0.465236842	0.362400337	-0.001931842
chr22	20252617	20252618	0.182133333	0.33011	0.872450633	0.44474	0.915325	0.287389474	0.585061159	0.042720526
chr22	20937702	20937703	0.372166667	0.38724	0.886393671	0.4963	0.9645875	0.300289474	0.586104197	0.086950526
chr22	21126967	21126968	0.804916667	0.48657	0.880889873	0.53054	0.9486875	0.344647368	0.536242505	0.141922632
chr22	21977597	21977598	0.153066667	0.3245975	0.826864557	0.47374	0.9605875	0.242547368	0.584317189	0.082050132
chr22	22288473	22288474	0.691316667	0.4087275	0.968560759	0.43226	0.9791875	0.2971	0.671460759	0.1116275
chr22	22288508	22288509	0.359083333	0.373935	0.852451899	0.42148	0.931175	0.331852632	0.520599267	0.042082368
chr22	22288559	22288560	0.479283333	0.369189744	0.867668354	0.45544	0.9507125	0.25705	0.610618354	0.112139744
chr22	23435458	23435459	0.398383333	0.3456025	0.837774684	0.4571	0.91685	0.241826316	0.595948368	0.103776184
chr22	24041104	24041105	0.428783333	0.429205	0.926351899	0.56846	0.9440375	0.314263158	0.612088741	0.114941842
chr22	31494860	31494861	0.687883333	0.484265	0.856224051	0.64586	0.947575	0.266952632	0.589271419	0.217312368
chr22	32021249	32021250	0.166133333	0.3724475	0.84978481	0.40594	0.90385	0.416036842	0.433747968	-0.043589342
chr22	38379506	38379507	0.801566667	0.3994025	0.888153165	0.38106	0.9702375	0.284131579	0.604021586	0.115270921
chr22	38380983	38380984	0.8106	0.4135925	0.883243038	0.46666	0.9321625	0.233426316	0.649816722	0.180166184
chr22	38479332	38479333	0.871533333	0.4931725	0.93276962	0.57718	0.9312125	0.311363158	0.621406462	0.181809342
chr22	39895733	39895734	0.8608	0.49008	0.874053165	0.55192	0.9390875	0.319731579	0.554321586	0.170348421
chr22	41573046	41573047	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842	0.403425183	0.003208158
chr22	41573176	41573177	0.412916667	0.4820025	0.916350633	0.60478	0.9596125	0.412452632	0.503898001	0.069549868
chr22	42302146	42302147	0.307016667	0.4780025	0.883979747	0.61914	0.9286	0.427078947	0.456900799	0.050923553
chr22	42611379	42611380	0.263533333	0.264895	0.896189873	0.28496	0.9642	0.257784211	0.638405663	0.007110789
chr22	43266108	43266109	0.59125	0.4809975	0.931868354	0.61098	0.9576	0.350552632	0.581315723	0.130444868
chr22	43266228	43266229	0.391166667	0.3906475	0.817668354	0.48426	0.937225	0.322926316	0.494742039	0.067721184
chr22	45638839	45638840	0.849866667	0.4051175	0.82831519	0.45316	0.90515	0.214678947	0.613636243	0.190438553
chr22	46455670	46455671	0.172216667	0.39904	0.852016456	0.50056	0.950925	0.374194737	0.477821719	0.024845263
chr22	46457998	46457999	0.364	0.499295	0.878543038	0.57478	0.95545	0.482068421	0.396474617	0.017226579
