chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	temporal	dist
chr17	8958019	8958020	0.773833333	0.48061	0.894893671	0.55666	0.9107375	0.323784211	0.56462	0.414283671
chr17	8958090	8958091	0.731116667	0.5382625	0.862474684	0.5521	0.91545	0.468173684	0.5488	0.324212184
chr17	9151012	9151013	0.605433333	0.3241275	0.859424359	0.37414	0.9228625	0.189994737	0.38519	0.535296859
chr17	11953402	11953403	0.758166667	0.5369025	0.836039241	0.59318	0.912675	0.426568421	0.58564	0.299136741
chr17	13994507	13994508	0.851383333	0.5638	0.906594937	0.6398	0.9639	0.432373684	0.60296	0.342794937
chr17	14603178	14603179	0.759383333	0.54684	0.812697674	0.61804	0.91225	0.414026316	0.63606	0.265857674
chr17	14683608	14683609	0.284866667	0.2456075	0.852864557	0.3004	0.968475	0.201073684	0.27927	0.607257057
chr17	14683649	14683650	0.306966667	0.314205	0.8797	0.39348	0.9599375	0.250726316	0.39952	0.565495
chr17	14683948	14683949	0.293066667	0.2175975	0.830510127	0.23378	0.9024625	0.174094737	0.24688	0.612912627
chr17	17283670	17283671	0.7856	0.528385	0.804427848	0.59796	0.929775	0.396578947	0.5897	0.276042848
chr17	17717208	17717209	0.57865	0.4585575	0.954577215	0.4333	0.97905	0.440405263	0.43362	0.496019715
chr17	17747898	17747899	0.182966667	0.39004	0.830111392	0.52254	0.913775	0.340978947	0.54125	0.440071392
chr17	19287677	19287678	0.215	0.4777625	0.800850633	0.59878	0.9031125	0.452815789	0.62231	0.323088133
chr17	20060457	20060458	0.858816667	0.4339825	0.83461519	0.48788	0.9518125	0.265278947	0.47267	0.40063269
chr17	20082505	20082506	0.84535	0.4605975	0.909194937	0.51346	0.9670875	0.294763158	0.5184	0.448597437
chr17	20105626	20105627	0.831633333	0.5545975	0.856278481	0.62316	0.9522625	0.407657895	0.63328	0.301680981
chr17	20140352	20140353	0.846633333	0.4241675	0.889646835	0.45492	0.951975	0.259384211	0.4684	0.465479335
chr17	20203992	20203993	0.82635	0.4928275	0.905236709	0.44262	0.968825	0.427778947	0.44141	0.412409209
chr17	20904603	20904604	0.246983333	0.353615	0.864136709	0.43154	0.9215375	0.339736842	0.405	0.510521709
chr17	27028982	27028983	0.365966667	0.334355	0.833821519	0.37406	0.92875	0.282463158	0.39413	0.499466519
chr17	27404126	27404127	0.85355	0.5758275	0.857712658	0.56282	0.955975	0.487921053	0.58272	0.281885158
chr17	27568523	27568524	0.86625	0.4376175	0.877125316	0.50866	0.9608875	0.240715789	0.51903	0.439507816
chr17	29038045	29038046	0.2875	0.4456925	0.81318481	0.47018	0.949125	0.464178947	0.49324	0.36749231
chr17	29622905	29622906	0.830333333	0.32008	0.817126582	0.29374	0.913675	0.184226316	0.28522	0.497046582
chr17	29624396	29624397	0.606616667	0.3270975	0.870162025	0.33874	0.92005	0.235184211	0.3282	0.543064525
chr17	29624439	29624440	0.76235	0.5208375	0.90918481	0.50012	0.9566125	0.471757895	0.47954	0.38834731
chr17	30815034	30815035	0.184333333	0.4391425	0.903964557	0.48766	0.928225	0.488284211	0.4744	0.464822057
chr17	30821827	30821828	0.152933333	0.27617	0.882805063	0.36336	0.95515	0.235252632	0.38426	0.606635063
chr17	30821847	30821848	0.164466667	0.3923375	0.878875949	0.43058	0.9595875	0.439031579	0.42122	0.486538449
chr17	33331985	33331986	0.794483333	0.5780225	0.85795443	0.59978	0.928925	0.4916	0.60147	0.27993193
chr17	33591136	33591137	0.8099	0.5943175	0.861193671	0.64638	0.912775	0.458121053	0.69771	0.266876171
chr17	33875866	33875867	0.261416667	0.3786675	0.827188608	0.55998	0.945725	0.270331579	0.5642	0.448521108
chr17	33904285	33904286	0.7093	0.5211975	0.824501266	0.54768	0.9223875	0.450436842	0.52954	0.303303766
chr17	35336293	35336294	0.784683333	0.5294325	0.823149367	0.59778	0.9569625	0.401105263	0.58593	0.293716867
chr17	36499751	36499752	0.253533333	0.3537275	0.817506329	0.41888	0.918425	0.318221053	0.44873	0.463778829
chr17	36511291	36511292	0.182216667	0.42649	0.800560759	0.43924	0.9567375	0.499168421	0.42859	0.374070759
chr17	36609002	36609003	0.606883333	0.4293875	0.839543038	0.51738	0.94035	0.299578947	0.52553	0.410155538
chr17	37093398	37093399	0.700933333	0.4836775	0.806949367	0.51716	0.915025	0.377936842	0.53749	0.323271867
chr17	38231199	38231200	0.394433333	0.36086	0.832786076	0.43302	0.9402625	0.289584211	0.44006	0.471926076
chr17	38249430	38249431	0.132066667	0.398735	0.802922785	0.40354	0.9456625	0.481805263	0.3985	0.404187785
chr17	39581966	39581967	0.890666667	0.55401	0.913417722	0.62408	0.9605875	0.394063158	0.62088	0.359407722
chr17	39861969	39861970	0.856416667	0.5235725	0.805135443	0.5111	0.9576875	0.418805263	0.52916	0.281562943
chr17	40120250	40120251	0.884916667	0.5227525	0.937393671	0.50018	0.9591875	0.418947368	0.51397	0.414641171
chr17	40120327	40120328	0.90215	0.5628325	0.93353038	0.5754	0.980675	0.437047368	0.59195	0.37069788
chr17	40120496	40120497	0.8661	0.473915	0.923996203	0.527	0.9507625	0.299836842	0.54281	0.450081203
chr17	40155391	40155392	0.493666667	0.3689325	0.838437975	0.46172	0.90575	0.258463158	0.45759	0.469505475
chr17	40163229	40163230	0.763933333	0.4202325	0.834797468	0.48718	0.904925	0.247563158	0.50861	0.414564968
chr17	40612928	40612929	0.211633333	0.4096525	0.847160759	0.44216	0.92275	0.434368421	0.46525	0.437508259
chr17	41221539	41221540	0.390083333	0.4662775	0.822526582	0.56202	0.9365125	0.398415789	0.59306	0.356249082
chr17	42992924	42992925	0.662666667	0.451985	0.84975443	0.49456	0.9574	0.347421053	0.50296	0.39776943
chr17	44135007	44135008	0.571716667	0.460135	0.857163291	0.5842	0.90575	0.318126316	0.60097	0.397028291
chr17	45742350	45742351	0.456483333	0.3892225	0.843075949	0.44954	0.9159375	0.327573684	0.43584	0.453853449
chr17	46199907	46199908	0.63495	0.3684	0.853281013	0.4839	0.9429125	0.190405263	0.48891	0.484881013
chr17	46607828	46607829	0.159416667	0.1921125	0.804650633	0.29712	0.968525	0.129847368	0.27753	0.612538133
chr17	46608355	46608356	0.2763	0.3230575	0.863467089	0.4236	0.9588375	0.262863158	0.41521	0.540409589
chr17	46608462	46608463	0.126983333	0.236185	0.853624051	0.28388	0.9526375	0.248447368	0.25456	0.617439051
chr17	46627484	46627485	0.28235	0.3467625	0.809292405	0.34308	0.96365	0.362368421	0.3576	0.462529905
chr17	46660940	46660941	0.2932	0.375145	0.821921519	0.38364	0.9344	0.395384211	0.38161	0.446776519
chr17	46676973	46676974	0.376666667	0.3802925	0.823482278	0.39698	0.96765	0.377347368	0.37972	0.443189778
chr17	46988726	46988727	0.836083333	0.5102675	0.82705443	0.5823	0.9095875	0.336	0.60987	0.31678693
chr17	47892591	47892592	0.64795	0.31919	0.85725443	0.40122	0.948	0.140047368	0.42129	0.53806443
chr17	48258561	48258562	0.8878	0.47379	0.884501266	0.5415	0.9460875	0.287205263	0.54604	0.410711266
chr17	48258695	48258696	0.86255	0.4146975	0.846097468	0.47838	0.9393125	0.226163158	0.47236	0.431399968
chr17	48348059	48348060	0.877616667	0.4670775	0.814087342	0.53318	0.9447625	0.2826	0.53821	0.347009842
chr17	48544724	48544725	0.265766667	0.436285	0.862032911	0.55646	0.901375	0.401663158	0.54429	0.425747911
chr17	49122713	49122714	0.27225	0.256245	0.846662025	0.33332	0.9233375	0.205163158	0.30516	0.590417025
chr17	49123976	49123977	0.21145	0.2638125	0.831182278	0.31278	0.9392625	0.240526316	0.31499	0.567369778
chr17	54230419	54230420	0.4485	0.46052	0.816237975	0.4587	0.9033375	0.459221053	0.47111	0.355717975
chr17	54230560	54230561	0.628616667	0.4905975	0.906327848	0.509	0.9493625	0.423973684	0.52517	0.415730348
chr17	54962812	54962813	0.82675	0.5905575	0.839551899	0.64824	0.954975	0.478573684	0.63277	0.248994399
chr17	55483844	55483845	0.822766667	0.4310875	0.844201266	0.45216	0.9123375	0.286789474	0.45971	0.413113766
chr17	55483894	55483895	0.8419	0.4977125	0.843906329	0.49116	0.9270875	0.374073684	0.52939	0.346193829
chr17	55993519	55993520	0.830266667	0.399285	0.831489873	0.41102	0.9196125	0.249205263	0.41998	0.432204873
chr17	56297515	56297516	0.846583333	0.4881575	0.884986076	0.54848	0.9515875	0.321336842	0.5599	0.396828576
chr17	56607190	56607191	0.117633333	0.3507875	0.848539241	0.49048	0.9185375	0.311389474	0.49569	0.497751741
chr17	56607967	56607968	0.10035	0.2755125	0.842239241	0.4127	0.9247	0.212868421	0.43104	0.566726741
chr17	57228618	57228619	0.373983333	0.4881925	0.829663291	0.54428	0.912025	0.453994737	0.59365	0.341470791
chr17	60505726	60505727	0.851066667	0.5266775	0.896862025	0.62668	0.95325	0.346863158	0.62369	0.370184525
chr17	61214305	61214306	0.808866667	0.5362775	0.865987342	0.63134	0.922575	0.380136842	0.62186	0.329709842
chr17	61229244	61229245	0.761216667	0.4421375	0.845813924	0.42186	0.9237	0.331894737	0.47029	0.403676424
chr17	64306194	64306195	0.71275	0.4644925	0.853863291	0.50604	0.9433125	0.352736842	0.5071	0.389370791
chr17	66526694	66526695	0.830216667	0.5339725	0.89476962	0.53764	0.9566625	0.444168421	0.52502	0.36079712
chr17	68037743	68037744	0.852766667	0.55137	0.811662025	0.62254	0.96325	0.407131579	0.609	0.260292025
chr17	68100915	68100916	0.864616667	0.49116	0.910910127	0.4626	0.9584375	0.3994	0.45571	0.419750127
chr17	68100944	68100945	0.767633333	0.4656225	0.877536709	0.45172	0.943	0.364410526	0.48367	0.411914209
chr17	68100975	68100976	0.367033333	0.3331375	0.89734557	0.38912	0.95305	0.277110526	0.39126	0.56420807
chr17	71345538	71345539	0.7768	0.3651525	0.822211392	0.39444	0.9106875	0.195457895	0.42594	0.457058892
chr17	72241818	72241819	0.789316667	0.376425	0.866326582	0.42364	0.9163	0.202978947	0.43463	0.489901582
chr17	72258164	72258165	0.8531	0.5032675	0.8308	0.55926	0.9164125	0.340836842	0.57399	0.3275325
chr17	72258231	72258232	0.82255	0.47952	0.830212658	0.58762	0.9347875	0.284521053	0.59015	0.350692658
chr17	72400209	72400210	0.181	0.4465775	0.837749367	0.523	0.9601375	0.465321053	0.5321	0.391171867
chr17	73056002	73056003	0.300116667	0.384855	0.836655696	0.38928	0.9034875	0.420863158	0.36507	0.451800696
chr17	73205364	73205365	0.183733333	0.403415	0.829520253	0.51878	0.9361875	0.364047368	0.55234	0.426105253
chr17	73506046	73506047	0.768566667	0.403115	0.809697468	0.43662	0.9285375	0.252826316	0.45264	0.406582468
chr17	73643555	73643556	0.784966667	0.47274	0.891929114	0.52574	0.9540625	0.321052632	0.54711	0.419189114
chr17	73847414	73847415	0.4407	0.364941026	0.821549367	0.45282	0.959675	0.24765	0.48667	0.456608341
chr17	74442338	74442339	0.478616667	0.434175	0.819726582	0.49092	0.924025	0.379184211	0.48362	0.385551582
chr17	74550235	74550236	0.132983333	0.240705	0.800806329	0.37724	0.9138625	0.169178947	0.37297	0.560101329
chr17	75238703	75238704	0.6975	0.3680775	0.808383544	0.3686	0.956175	0.267457895	0.36134	0.440306044
chr17	75524062	75524063	0.712533333	0.39706	0.841110127	0.34078	0.93245	0.349326316	0.32661	0.444050127
chr17	75881093	75881094	0.243233333	0.40717	0.806320253	0.48904	0.9351	0.373547368	0.52848	0.399150253
chr17	76220672	76220673	0.1295	0.3158775	0.851165823	0.36986	0.9693125	0.316584211	0.39937	0.535288323
chr17	76422640	76422641	0.884483333	0.56041	0.956098734	0.58352	0.9656375	0.453157895	0.55819	0.395688734
chr17	76422816	76422817	0.868483333	0.5456375	0.894850633	0.60504	0.9272125	0.390110526	0.61773	0.349213133
chr17	76455102	76455103	0.28355	0.3465175	0.91758481	0.39614	0.9823125	0.317184211	0.41522	0.57106731
chr17	76455269	76455270	0.7002	0.396205	0.96203038	0.50128	0.9503625	0.213731579	0.50797	0.56582538
chr17	76672617	76672618	0.271833333	0.49124	0.895241772	0.66292	0.9710625	0.411268421	0.68899	0.404001772
chr17	76719943	76719944	0.252783333	0.26138	0.845639241	0.31722	0.94205	0.217268421	0.32243	0.584259241
chr17	76760976	76760977	0.81965	0.425625	0.890305063	0.49468	0.951575	0.246868421	0.49432	0.464680063
chr17	76849030	76849031	0.813883333	0.5182675	0.802321519	0.59078	0.9356625	0.366968421	0.59211	0.284054019
chr17	76866918	76866919	0.746116667	0.4271175	0.858425316	0.50988	0.92165	0.261357895	0.50928	0.431307816
chr17	77924371	77924372	0.827433333	0.50945	0.923519231	0.67002	0.9695125	0.2682	0.69675	0.414069231
chr17	77951707	77951708	0.1937	0.397915	0.937207595	0.5383	0.9503625	0.343889474	0.5529	0.539292595
chr17	77951858	77951859	0.144066667	0.369155	0.843227848	0.43524	0.938675	0.375294737	0.4595	0.474072848
chr17	78079795	78079796	0.434416667	0.5443	0.809911392	0.63942	0.92185	0.492010526	0.66202	0.265611392
chr17	78244348	78244349	0.45525	0.391745	0.890103797	0.48078	0.9665375	0.294531579	0.49383	0.498358797
chr17	78725201	78725202	0.78105	0.4418675	0.806692405	0.51452	0.9171875	0.280457895	0.50871	0.364824905
chr17	78774058	78774059	0.788166667	0.48831	0.970778481	0.48224	0.9567875	0.413652632	0.45328	0.482468481
chr17	78774723	78774724	0.8239	0.389115	0.920405063	0.3847	0.964225	0.250815789	0.39322	0.531290063
chr17	78821928	78821929	0.914183333	0.5742775	0.959475949	0.64624	0.9480625	0.410536842	0.64546	0.385198449
chr17	79027117	79027118	0.11335	0.1922225	0.819489873	0.19932	0.956975	0.206794737	0.20831	0.627267373
chr17	79084557	79084558	0.368633333	0.4121125	0.874218987	0.53708	0.9275	0.327652632	0.53619	0.462106487
chr17	79097243	79097244	0.253316667	0.433785	0.830531646	0.55012	0.9227875	0.400131579	0.54784	0.396746646
chr17	79098558	79098559	0.881733333	0.464595	0.947212658	0.53272	0.9589875	0.287031579	0.51762	0.482617658
chr17	79099942	79099943	0.466466667	0.41843	0.808318987	0.48338	0.9654375	0.352721053	0.48198	0.389888987
chr17	79100218	79100219	0.862283333	0.5946375	0.829178481	0.64132	0.9628125	0.461852632	0.663	0.234540981
chr17	79104782	79104783	0.742883333	0.5398675	0.841453165	0.62758	0.9254125	0.407942105	0.62486	0.301585665
chr17	79127459	79127460	0.895833333	0.5366875	0.852626582	0.55364	0.9604375	0.402257895	0.56814	0.315939082
chr17	79652244	79652245	0.770683333	0.5128075	0.810872152	0.58638	0.9066125	0.372542105	0.5878	0.298064652
chr17	79952861	79952862	0.831483333	0.4370375	0.900624051	0.4646	0.95145	0.282931579	0.47939	0.463586551
chr17	79952915	79952916	0.836216667	0.47063	0.866090698	0.57396	0.9133125	0.255215789	0.6089	0.395460698
chr17	79953026	79953027	0.8099	0.459215	0.863401266	0.4843	0.9434	0.318463158	0.50369	0.404186266
chr17	79953059	79953060	0.882283333	0.59694	0.946288608	0.68718	0.97615	0.426157895	0.7051	0.349348608
chr17	80129470	80129471	0.730566667	0.46705	0.83188481	0.48532	0.926875	0.3806	0.46406	0.36483481
chr17	80519722	80519723	0.83065	0.542715	0.911991139	0.64184	0.9347	0.367726316	0.65287	0.369276139
chr17	80622941	80622942	0.761083333	0.46972	0.884953165	0.45354	0.956875	0.396647368	0.44183	0.415233165
chr18	5556629	5556630	0.8697	0.55666	0.825729114	0.60752	0.96295	0.421331579	0.60053	0.269069114
chr18	9099862	9099863	0.6741	0.4897175	0.810074684	0.54942	0.9198375	0.394884211	0.52942	0.320357184
chr18	9535889	9535890	0.29895	0.410045	0.844827848	0.47236	0.93515	0.389389474	0.48479	0.434782848
chr18	9912834	9912835	0.843883333	0.445805	0.904724051	0.41778	0.9610875	0.364894737	0.3747	0.458919051
chr18	10470431	10470432	0.78125	0.53002	0.865662025	0.5404	0.930925	0.417673684	0.58755	0.335642025
chr18	12455633	12455634	0.816233333	0.4030525	0.882274684	0.46068	0.9404	0.215136842	0.48337	0.479222184
chr18	13619641	13619642	0.81065	0.5921	0.913039241	0.6381	0.9625125	0.474784211	0.66087	0.320939241
chr18	13619690	13619691	0.845866667	0.58597	0.882639241	0.6767	0.9043	0.426389474	0.68787	0.296669241
chr18	24445240	24445241	0.640966667	0.4454275	0.811522785	0.48496	0.9120125	0.350184211	0.4893	0.366095285
chr18	24445262	24445263	0.562483333	0.3177775	0.805711392	0.35424	0.945775	0.222131579	0.33445	0.487933892
chr18	32398181	32398182	0.767983333	0.39293	0.888256962	0.45124	0.92465	0.214426316	0.4779	0.495326962
chr18	32398246	32398247	0.428283333	0.33634	0.84551519	0.3922	0.9443625	0.249047368	0.4191	0.50917519
chr18	32817327	32817328	0.768966667	0.52352	0.816944304	0.65416	0.9213	0.332442105	0.67398	0.293424304
chr18	32873288	32873289	0.677633333	0.5003225	0.887193671	0.61202	0.95335	0.371589474	0.58268	0.386871171
chr18	33713240	33713241	0.818333333	0.59488	0.855144304	0.63508	0.9325	0.477168421	0.66436	0.260264304
chr18	34823045	34823046	0.921483333	0.568195	0.831806329	0.52548	0.93065	0.497826316	0.51128	0.263611329
chr18	42324965	42324966	0.3543	0.26381	0.890863291	0.2699	0.9415375	0.212568421	0.30383	0.627053291
chr18	43303777	43303778	0.478416667	0.5190775	0.805770886	0.54638	0.953725	0.489868421	0.58532	0.286693386
chr18	43498793	43498794	0.824766667	0.5529175	0.899832911	0.65784	0.9625875	0.377247368	0.67112	0.346915411
chr18	45453609	45453610	0.839833333	0.5621575	0.872396203	0.6293	0.9605375	0.418947368	0.63408	0.310238703
chr18	46386267	46386268	0.169983333	0.409769231	0.875640506	0.48104	0.973025	0.4077	0.52173	0.465871276
chr18	46387191	46387192	0.707866667	0.5646175	0.893772152	0.61086	0.9324	0.477142105	0.62175	0.329154652
chr18	46447797	46447798	0.187333333	0.3486775	0.814088608	0.49184	0.935275	0.292478947	0.48068	0.465411108
chr18	46447840	46447841	0.2542	0.419355	0.853334177	0.62104	0.9754875	0.328705263	0.58984	0.433979177
chr18	51058709	51058710	0.807233333	0.46154	0.879851899	0.49248	0.9150875	0.320563158	0.50651	0.418311899
chr18	54270189	54270190	0.652666667	0.5518975	0.80663038	0.66524	0.90335	0.441647368	0.64424	0.25473288
chr18	56529784	56529785	0.458583333	0.3763475	0.869921519	0.37582	0.9718875	0.336831579	0.40235	0.493574019
chr18	56529835	56529836	0.4388	0.48109	0.876698734	0.47864	0.95665	0.486826316	0.49679	0.395608734
chr18	56529852	56529853	0.284583333	0.40155	0.851353165	0.41082	0.9467	0.420321053	0.43143	0.449803165
chr18	56529866	56529867	0.2911	0.35616	0.834601266	0.39232	0.9091875	0.328763158	0.42917	0.478441266
chr18	56529878	56529879	0.391033333	0.449985	0.870197468	0.45932	0.942725	0.447715789	0.485	0.420212468
chr18	60386672	60386673	0.773216667	0.3431175	0.857902532	0.38814	0.9219125	0.173484211	0.38485	0.514785032
chr18	60467380	60467381	0.7376	0.5528175	0.846064557	0.6024	0.9024625	0.442784211	0.62622	0.293247057
chr18	64271341	64271342	0.761166667	0.4098725	0.835063291	0.48198	0.9447	0.229557895	0.50564	0.425190791
chr18	64271503	64271504	0.689116667	0.4870425	0.850106329	0.59328	0.950675	0.328489474	0.61393	0.363063829
chr18	65182656	65182657	0.511533333	0.485895	0.866625316	0.56176	0.96075	0.409031579	0.57862	0.380730316
chr18	72201665	72201666	0.78455	0.445615	0.930006329	0.53692	0.961975	0.260647368	0.54804	0.484391329
chr18	72201716	72201717	0.686033333	0.4608375	0.864736709	0.52882	0.9398375	0.323726316	0.55224	0.403899209
chr18	72201764	72201765	0.615833333	0.44321	0.875922785	0.55592	0.9439875	0.295057895	0.56477	0.432712785
chr18	72201775	72201776	0.82065	0.5033775	0.914831646	0.57584	0.9596875	0.3403	0.58663	0.411454146
chr18	74691097	74691098	0.8593	0.530625	0.914835443	0.55242	0.951275	0.412831579	0.54633	0.384210443
chr18	74691423	74691424	0.863	0.37552	0.904734177	0.38268	0.9259125	0.223984211	0.36737	0.529214177
chr18	74692116	74692117	0.86225	0.3661575	0.862722785	0.44314	0.9423	0.146326316	0.44769	0.496565285
chr18	74692214	74692215	0.86665	0.5712125	0.897768354	0.5819	0.9534625	0.458578947	0.60261	0.326555854
chr18	74692235	74692236	0.839233333	0.44295	0.874272152	0.46442	0.9480375	0.292468421	0.48036	0.431322152
chr18	74692253	74692254	0.859516667	0.471455	0.881265823	0.47436	0.9550375	0.332547368	0.50109	0.409810823
chr18	74728834	74728835	0.836683333	0.50992	0.907535443	0.5697	0.9131	0.353773684	0.58065	0.397615443
chr18	74728838	74728839	0.784716667	0.57301	0.897835443	0.63842	0.9338875	0.448878947	0.64913	0.324825443
chr18	74728931	74728932	0.766166667	0.4444175	0.884621519	0.50936	0.95065	0.281663158	0.52813	0.440204019
chr18	74728959	74728960	0.607766667	0.4504575	0.879931646	0.54196	0.94855	0.317905263	0.56217	0.429474146
chr18	74728979	74728980	0.80495	0.478005	0.914924051	0.53472	0.930725	0.312921053	0.56714	0.436919051
