cpg.chr	cpg.start	cpg.end	not_leuk	leuk	als.chr	als.start	als.end	als.1	als.2	als.3	als.4	ctrl.1	ctrl.2	ctrl.3	ctrl.4
chr6	3023523	3023674	0.530237838	0.0273125	chr6	3023667	3023668	NA	0	0	0	0	0	0	NA
chr6	3623827	3623978	0.583792793	0.0553625	chr6	3623840	3623841	NA	NA	NA	0	NA	NA	NA	NA
chr6	3623827	3623978	0.583792793	0.0553625	chr6	3623841	3623842	12.5	0	0	0	0	5.882352941	0	NA
chr6	3623827	3623978	0.583792793	0.0553625	chr6	3623921	3623922	NA	NA	NA	37.5	NA	14.28571429	NA	NA
chr6	3623827	3623978	0.583792793	0.0553625	chr6	3623922	3623923	NA	33.33333333	33.33333333	42.85714286	NA	28.57142857	27.27272727	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495328	10495329	14.28571429	10	0	23.07692308	0	15.38461538	16.66666667	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495329	10495330	30.76923077	0	15.78947368	0	NA	0	11.11111111	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495350	10495351	83.33333333	20	18.18181818	18.18181818	11.11111111	10	58.33333333	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495351	10495352	33.33333333	25	23.52941176	NA	NA	28.57142857	25	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495360	10495361	NA	40	10	8.333333333	25	10	41.66666667	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495361	10495362	25	8.333333333	23.52941176	28.57142857	NA	0	37.5	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495364	10495365	NA	20	20	25	12.5	20	33.33333333	NA
chr6	10495289	10495440	0.634347748	0.1043	chr6	10495365	10495366	27.27272727	16.66666667	29.41176471	14.28571429	NA	0	0	NA
chr6	10495360	10495511	0.673946847	0.1230125	chr6	10495360	10495361	NA	40	10	8.333333333	25	10	41.66666667	NA
chr6	10495360	10495511	0.673946847	0.1230125	chr6	10495361	10495362	25	8.333333333	23.52941176	28.57142857	NA	0	37.5	NA
chr6	10495360	10495511	0.673946847	0.1230125	chr6	10495364	10495365	NA	20	20	25	12.5	20	33.33333333	NA
chr6	10495360	10495511	0.673946847	0.1230125	chr6	10495365	10495366	27.27272727	16.66666667	29.41176471	14.28571429	NA	0	0	NA
chr6	11382478	11382629	0.626248649	0.04405	chr6	11382536	11382537	0	11.11111111	5.263157895	0	0	0	0	NA
chr6	11382478	11382629	0.626248649	0.04405	chr6	11382537	11382538	0	0	11.11111111	10	16.66666667	22.22222222	15.38461538	NA
chr6	11382478	11382629	0.626248649	0.04405	chr6	11382597	11382598	NA	37.5	43.75	62.5	31.25	7.692307692	40	NA
chr6	11382478	11382629	0.626248649	0.04405	chr6	11382598	11382599	NA	14.28571429	14.28571429	28.57142857	37.5	50	53.84615385	NA
chr6	11382481	11382632	0.646587387	0.0486125	chr6	11382536	11382537	0	11.11111111	5.263157895	0	0	0	0	NA
chr6	11382481	11382632	0.646587387	0.0486125	chr6	11382537	11382538	0	0	11.11111111	10	16.66666667	22.22222222	15.38461538	NA
chr6	11382481	11382632	0.646587387	0.0486125	chr6	11382597	11382598	NA	37.5	43.75	62.5	31.25	7.692307692	40	NA
chr6	11382481	11382632	0.646587387	0.0486125	chr6	11382598	11382599	NA	14.28571429	14.28571429	28.57142857	37.5	50	53.84615385	NA
chr6	11382600	11382751	0.695134234	0.043	.	-1	-1	.	.	.	.	.	.	.	.
chr6	11382694	11382845	0.652679279	0.0379875	chr6	11382836	11382837	75	100	100	90	100	100	92.30769231	83.33333333
chr6	11382694	11382845	0.652679279	0.0379875	chr6	11382837	11382838	NA	88.88888889	100	69.23076923	93.33333333	100	94.44444444	NA
chr6	12233926	12234077	0.64811982	0.099075	.	-1	-1	.	.	.	.	.	.	.	.
chr6	12594944	12595095	0.570847748	0.0614125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	12747926	12748077	0.699499099	0.1737375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274083	13274084	NA	16.66666667	0	NA	NA	14.28571429	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274122	13274123	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274123	13274124	NA	NA	0	NA	NA	NA	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274126	13274127	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274127	13274128	NA	NA	0	NA	NA	NA	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274129	13274130	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274130	13274131	NA	NA	0	NA	NA	NA	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274135	13274136	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274076	13274227	0.618184685	0.0343	chr6	13274183	13274184	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274122	13274123	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274123	13274124	NA	NA	0	NA	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274126	13274127	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274127	13274128	NA	NA	0	NA	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274129	13274130	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274130	13274131	NA	NA	0	NA	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274135	13274136	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274183	13274184	NA	NA	NA	0	NA	NA	NA	NA
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274251	13274252	NA	NA	NA	NA	NA	0	NA	22.22222222
chr6	13274105	13274256	0.651397297	0.0464	chr6	13274252	13274253	NA	33.33333333	NA	NA	0	0	25	NA
chr6	13274209	13274360	0.632296396	0.024225	chr6	13274251	13274252	NA	NA	NA	NA	NA	0	NA	22.22222222
chr6	13274209	13274360	0.632296396	0.024225	chr6	13274252	13274253	NA	33.33333333	NA	NA	0	0	25	NA
chr6	13274209	13274360	0.632296396	0.024225	chr6	13274266	13274267	NA	NA	0	12.5	0	16.66666667	NA	18.18181818
chr6	13274209	13274360	0.632296396	0.024225	chr6	13274267	13274268	0	18.18181818	30	0	0	0	7.692307692	14.28571429
chr6	13274239	13274390	0.573445946	0.0596625	chr6	13274251	13274252	NA	NA	NA	NA	NA	0	NA	22.22222222
chr6	13274239	13274390	0.573445946	0.0596625	chr6	13274252	13274253	NA	33.33333333	NA	NA	0	0	25	NA
chr6	13274239	13274390	0.573445946	0.0596625	chr6	13274266	13274267	NA	NA	0	12.5	0	16.66666667	NA	18.18181818
chr6	13274239	13274390	0.573445946	0.0596625	chr6	13274267	13274268	0	18.18181818	30	0	0	0	7.692307692	14.28571429
chr6	13274279	13274430	0.710956757	0.064575	chr6	13274424	13274425	NA	NA	13.33333333	11.11111111	14.28571429	18.18181818	28.57142857	NA
chr6	13274279	13274430	0.710956757	0.064575	chr6	13274425	13274426	14.28571429	28.57142857	0	14.28571429	0	12.5	6.666666667	NA
chr6	13428582	13428733	0.595354955	0.04355	chr6	13428611	13428612	NA	NA	NA	NA	NA	NA	33.33333333	NA
chr6	13428582	13428733	0.595354955	0.04355	chr6	13428612	13428613	0	9.090909091	NA	NA	0	0	6.666666667	16.66666667
chr6	13428582	13428733	0.595354955	0.04355	chr6	13428707	13428708	NA	NA	NA	25	NA	0	NA	NA
chr6	13428582	13428733	0.595354955	0.04355	chr6	13428708	13428709	NA	11.11111111	0	NA	25	NA	45.45454545	NA
chr6	13428582	13428733	0.595354955	0.04355	chr6	13428711	13428712	NA	NA	NA	0	NA	0	NA	NA
chr6	13428582	13428733	0.595354955	0.04355	chr6	13428712	13428713	NA	12.5	0	16.66666667	12.5	NA	27.27272727	NA
chr6	14735100	14735251	0.630325225	0.0573375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	15288051	15288202	0.697171171	0.1950125	chr6	15288072	15288073	NA	35.29411765	35.29411765	20	14.28571429	50	33.33333333	42.85714286
chr6	15288051	15288202	0.697171171	0.1950125	chr6	15288073	15288074	NA	NA	NA	NA	NA	50	66.66666667	NA
chr6	15299932	15300083	0.600014414	0.0811875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	15411325	15411476	0.667945045	0.1056875	chr6	15411410	15411411	NA	25	0	0	25	12.5	8.333333333	NA
chr6	15411325	15411476	0.667945045	0.1056875	chr6	15411411	15411412	42.85714286	9.090909091	40	NA	27.27272727	0	13.33333333	NA
chr6	15421506	15421657	0.713441441	0.1088875	chr6	15421580	15421581	NA	15.38461538	16.66666667	33.33333333	31.25	9.090909091	10	50
chr6	15421506	15421657	0.713441441	0.1088875	chr6	15421581	15421582	0	6.666666667	15.38461538	28.57142857	28.57142857	0	11.76470588	NA
chr6	15629087	15629238	0.629175676	0.102	.	-1	-1	.	.	.	.	.	.	.	.
chr6	16180474	16180625	0.612501802	0.0604	chr6	16180524	16180525	NA	75	80	NA	88.88888889	69.23076923	60	NA
chr6	16180474	16180625	0.612501802	0.0604	chr6	16180525	16180526	NA	83.33333333	66.66666667	NA	100	81.81818182	71.42857143	NA
chr6	16215539	16215690	0.666155856	0.157925	chr6	16215555	16215556	0	7.692307692	0	0	0	7.142857143	0	NA
chr6	16215539	16215690	0.666155856	0.157925	chr6	16215556	16215557	0	8.333333333	14.28571429	NA	5.882352941	10.52631579	0	0
chr6	16504399	16504550	0.644133333	0.0656	.	-1	-1	.	.	.	.	.	.	.	.
chr6	16669574	16669725	0.664084685	0.109875	chr6	16669719	16669720	NA	85.71428571	NA	57.14285714	90	87.5	NA	NA
chr6	16669574	16669725	0.664084685	0.109875	chr6	16669720	16669721	50	40	NA	88.88888889	72.72727273	85.71428571	NA	NA
chr6	16729535	16729686	0.694345045	0.1704375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702400	17702401	NA	57.14285714	69.23076923	66.66666667	60	42.85714286	92.85714286	NA
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702401	17702402	NA	NA	NA	57.14285714	NA	NA	NA	NA
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702424	17702425	83.33333333	66.66666667	100	88.88888889	90	100	100	100
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702425	17702426	NA	NA	NA	100	NA	NA	NA	NA
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702432	17702433	50	83.33333333	80	80	88.88888889	100	100	100
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702433	17702434	NA	NA	NA	77.77777778	NA	NA	NA	NA
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702462	17702463	NA	85.71428571	85.71428571	90.90909091	77.77777778	100	80	90
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702463	17702464	NA	NA	NA	66.66666667	NA	NA	NA	NA
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702494	17702495	NA	100	90.90909091	86.66666667	87.5	80	91.66666667	75
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702495	17702496	NA	NA	NA	71.42857143	NA	NA	NA	NA
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702532	17702533	NA	69.23076923	41.66666667	66.66666667	90	94.11764706	55.55555556	62.5
chr6	17702385	17702536	0.590323423	0.0705	chr6	17702533	17702534	NA	NA	NA	55.55555556	NA	NA	NA	NA
chr6	17764130	17764281	0.735781081	0.1956625	chr6	17764205	17764206	NA	100	100	100	100	100	93.33333333	100
chr6	17764130	17764281	0.735781081	0.1956625	chr6	17764206	17764207	NA	100	80	83.33333333	100	81.81818182	100	83.33333333
chr6	17764130	17764281	0.735781081	0.1956625	chr6	17764220	17764221	83.33333333	100	75	85.71428571	85.71428571	100	92.30769231	90
chr6	17764130	17764281	0.735781081	0.1956625	chr6	17764221	17764222	NA	100	92.30769231	85.71428571	100	100	95	100
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024270	20024271	NA	NA	33.33333333	16.66666667	NA	25	12.5	NA
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024271	20024272	0	NA	0	0	37.5	0	15.38461538	0
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024282	20024283	NA	NA	NA	16.66666667	NA	28.57142857	14.28571429	NA
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024283	20024284	0	NA	0	0	37.5	0	15.38461538	11.11111111
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024284	20024285	NA	NA	NA	NA	NA	28.57142857	14.28571429	NA
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024285	20024286	0	NA	0	0	33.33333333	7.142857143	21.42857143	0
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024292	20024293	NA	NA	16.66666667	NA	NA	28.57142857	28.57142857	NA
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024293	20024294	0	NA	0	0	22.22222222	0	13.33333333	0
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024294	20024295	NA	NA	16.66666667	NA	NA	33.33333333	NA	NA
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024295	20024296	0	16.66666667	0	13.33333333	22.22222222	0	12.5	0
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024315	20024316	NA	NA	NA	NA	NA	22.22222222	NA	NA
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024316	20024317	0	0	0	13.33333333	25	7.142857143	17.64705882	0
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024338	20024339	NA	NA	NA	16.66666667	NA	11.11111111	16.66666667	NA
chr6	20024244	20024395	0.733859459	0.1399125	chr6	20024339	20024340	9.090909091	11.11111111	8.333333333	0	30	0	6.25	NA
chr6	20024372	20024523	0.631946847	0.073625	chr6	20024441	20024442	NA	16.66666667	25	NA	NA	30	33.33333333	NA
chr6	20024372	20024523	0.631946847	0.073625	chr6	20024442	20024443	NA	9.090909091	11.11111111	12.5	0	16.66666667	25	14.28571429
chr6	20024372	20024523	0.631946847	0.073625	chr6	20024452	20024453	NA	14.28571429	36.36363636	NA	NA	50	42.85714286	NA
chr6	20024372	20024523	0.631946847	0.073625	chr6	20024453	20024454	16.66666667	25	38.46153846	0	0	44.44444444	13.33333333	0
chr6	20024372	20024523	0.631946847	0.073625	chr6	20024478	20024479	NA	33.33333333	61.53846154	62.5	NA	75	44.44444444	33.33333333
chr6	20024372	20024523	0.631946847	0.073625	chr6	20024479	20024480	22.22222222	36.36363636	53.33333333	14.28571429	14.28571429	33.33333333	42.10526316	NA
chr6	20320301	20320452	0.641945946	0.131225	chr6	20320351	20320352	NA	66.66666667	NA	57.89473684	66.66666667	NA	NA	62.5
chr6	20320301	20320452	0.641945946	0.131225	chr6	20320352	20320353	NA	44.44444444	33.33333333	44.44444444	NA	72.22222222	NA	NA
chr6	20320301	20320452	0.641945946	0.131225	chr6	20320428	20320429	NA	NA	NA	100	NA	NA	NA	NA
chr6	20320301	20320452	0.641945946	0.131225	chr6	20320429	20320430	NA	91.66666667	100	88.88888889	NA	100	100	NA
chr6	25042420	25042571	0.582304505	0.0397	chr6	25042423	25042424	14.28571429	10	0	9.090909091	7.692307692	0	7.142857143	50
chr6	25042420	25042571	0.582304505	0.0397	chr6	25042424	25042425	0	31.25	22.22222222	0	14.28571429	0	6.25	0
chr6	25042420	25042571	0.582304505	0.0397	chr6	25042450	25042451	0	25	6.25	23.07692308	0	10	6.25	50
chr6	25042420	25042571	0.582304505	0.0397	chr6	25042451	25042452	0	17.64705882	11.11111111	16.66666667	18.75	0	15.38461538	0
chr6	25042420	25042571	0.582304505	0.0397	chr6	25042518	25042519	11.11111111	13.33333333	0	0	8.333333333	0	11.76470588	14.28571429
chr6	25042420	25042571	0.582304505	0.0397	chr6	25042519	25042520	9.090909091	6.666666667	37.5	16.66666667	15.38461538	0	14.28571429	12.5
chr6	25042473	25042624	0.569154955	0.0480875	chr6	25042518	25042519	11.11111111	13.33333333	0	0	8.333333333	0	11.76470588	14.28571429
chr6	25042473	25042624	0.569154955	0.0480875	chr6	25042519	25042520	9.090909091	6.666666667	37.5	16.66666667	15.38461538	0	14.28571429	12.5
chr6	25042880	25043031	0.768004505	0.264425	.	-1	-1	.	.	.	.	.	.	.	.
chr6	25167620	25167771	0.729313514	0.1719125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	25301805	25301956	0.661847748	0.119275	chr6	25301847	25301848	91.66666667	76.92307692	100	85.71428571	81.81818182	81.25	91.66666667	NA
chr6	25301805	25301956	0.661847748	0.119275	chr6	25301848	25301849	100	83.33333333	77.77777778	86.66666667	76.47058824	85.71428571	83.33333333	NA
chr6	25651119	25651270	0.791230631	0.2502375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	25875158	25875309	0.728113514	0.0753	.	-1	-1	.	.	.	.	.	.	.	.
chr6	28493576	28493727	0.573444144	0.052225	.	-1	-1	.	.	.	.	.	.	.	.
chr6	28493589	28493740	0.581420721	0.0587125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	28884524	28884675	0.805181982	0.29415	.	-1	-1	.	.	.	.	.	.	.	.
chr6	28983760	28983911	0.637642342	0.130525	.	-1	-1	.	.	.	.	.	.	.	.
chr6	29454548	29454699	0.647343243	0.0868375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	29454680	29454831	0.658887387	0.1463625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	29602315	29602466	0.658211712	0.150475	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30104365	30104516	0.628100901	0.0530625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30104477	30104628	0.642931532	0.0822125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30130926	30131077	0.638079279	0.097875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30135038	30135189	0.615788288	0.0752875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30135087	30135238	0.627545045	0.078725	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30286087	30286238	0.762082883	0.22575	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30458511	30458662	0.714963964	0.1789875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	30650769	30650920	0.539712613	0.024575	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31431428	31431579	0.662815315	0.10595	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31526470	31526621	0.669312613	0.100075	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31527814	31527965	0.55816036	0.0405625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31527818	31527969	0.553645946	0.033325	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31527845	31527996	0.5788	0.0293625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31528164	31528315	0.601005405	0.0973	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31543572	31543723	0.615313514	0.093075	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31549854	31550005	0.64877027	0.1462625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31554188	31554339	0.617812613	0.1045625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31583840	31583991	0.646386486	0.0747375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31583867	31584018	0.726564865	0.1235125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31584140	31584291	0.727345946	0.101575	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31584148	31584299	0.677322523	0.0922	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31647487	31647638	0.792167568	0.2639	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31690874	31691025	0.764090991	0.2558375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31690960	31691111	0.678881081	0.1181625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31695340	31695491	0.704045045	0.1283125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31705198	31705349	0.652796396	0.09735	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31740193	31740344	0.616073874	0.0342375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31740216	31740367	0.604381982	0.056925	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31765492	31765643	0.589891892	0.084425	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31765544	31765695	0.659625225	0.1130875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31867840	31867991	0.774006306	0.271925	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31867920	31868071	0.712162162	0.12835	.	-1	-1	.	.	.	.	.	.	.	.
chr6	31867950	31868101	0.685954955	0.1650375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32159858	32160009	0.760354054	0.149875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32159999	32160150	0.677920721	0.0589	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32181938	32182089	0.725573874	0.170175	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32295022	32295173	0.660972072	0.1095875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32808429	32808580	0.634773874	0.0863125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32808521	32808672	0.745123423	0.1614375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32808594	32808745	0.707372973	0.17145	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32811178	32811329	0.660999099	0.1465125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32812858	32813009	0.596902703	0.0343375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32812890	32813041	0.629888288	0.0456125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32813009	32813160	0.617090991	0.0399125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32813366	32813517	0.579745045	0.0427125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32813373	32813524	0.598412613	0.0307875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32813447	32813598	0.628114414	0.0527625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32813456	32813607	0.649958559	0.04395	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32813469	32813620	0.592933333	0.0244875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32813507	32813658	0.612272072	0.0415125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32909207	32909358	0.730363063	0.1584125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32909365	32909516	0.62030991	0.0413875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32909448	32909599	0.69444955	0.1109	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32913050	32913201	0.664461261	0.14645	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32920492	32920643	0.581202703	0.057875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32920582	32920733	0.645951351	0.136175	.	-1	-1	.	.	.	.	.	.	.	.
chr6	32920660	32920811	0.608272973	0.060625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33040839	33040990	0.617591892	0.1072625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33041268	33041419	0.585700901	0.057275	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33041622	33041773	0.629203604	0.1097125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33043766	33043917	0.64665045	0.0733375	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33043937	33044088	0.596627027	0.0840875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33044435	33044586	0.6633	0.1320125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33151060	33151211	0.640512613	0.1174125	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33151199	33151350	0.598668468	0.046475	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33151437	33151588	0.663957658	0.1615625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33357965	33358116	0.720710811	0.2141875	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33872131	33872282	0.658595495	0.120425	chr6	33872150	33872151	NA	100	NA	NA	NA	NA	100	NA
chr6	33872176	33872327	0.569334234	0.04805	chr6	33872295	33872296	NA	100	NA	NA	NA	NA	NA	NA
chr6	33872590	33872741	0.696057658	0.1660625	.	-1	-1	.	.	.	.	.	.	.	.
chr6	33872762	33872913	0.683227928	0.0827125	chr6	33872788	33872789	NA	NA	100	100	NA	NA	100	NA
chr6	33872762	33872913	0.683227928	0.0827125	chr6	33872798	33872799	NA	NA	NA	100	NA	NA	100	NA
chr6	33872762	33872913	0.683227928	0.0827125	chr6	33872879	33872880	NA	NA	NA	33.33333333	NA	NA	NA	16.66666667
chr6	33872762	33872913	0.683227928	0.0827125	chr6	33872895	33872896	NA	NA	NA	85.71428571	NA	NA	NA	NA
chr6	33872786	33872937	0.705977477	0.1013	chr6	33872788	33872789	NA	NA	100	100	NA	NA	100	NA
chr6	33872786	33872937	0.705977477	0.1013	chr6	33872798	33872799	NA	NA	NA	100	NA	NA	100	NA
chr6	33872786	33872937	0.705977477	0.1013	chr6	33872879	33872880	NA	NA	NA	33.33333333	NA	NA	NA	16.66666667
chr6	33872786	33872937	0.705977477	0.1013	chr6	33872895	33872896	NA	NA	NA	85.71428571	NA	NA	NA	NA
chr6	34489710	34489861	0.670825225	0.137625	chr6	34489733	34489734	NA	NA	NA	100	NA	NA	NA	NA
chr6	34489710	34489861	0.670825225	0.137625	chr6	34489734	34489735	100	100	100	87.5	87.5	100	100	NA
chr6	34489710	34489861	0.670825225	0.137625	chr6	34489751	34489752	NA	NA	NA	85.71428571	NA	NA	NA	NA
chr6	34489710	34489861	0.670825225	0.137625	chr6	34489752	34489753	0	66.66666667	100	100	100	38.46153846	100	NA
chr6	35108530	35108681	0.65233964	0.102625	.	-1	-1	.	.	.	.	.	.	.	.
