chr	start	end	not_leuk_avg	leuk_dist	leuk_average
chr6	133035379	133035380	0.756508108	0.487995608	0.2685125
chr1	45190519	45190520	0.73467027	0.48799527	0.246675
chr17	46641504	46641505	0.293567568	0.487982432	0.78155
chr11	71932630	71932631	0.640604505	0.487979505	0.152625
chr18	77335239	77335240	0.531571171	0.487971171	0.0436
chr1	43766647	43766648	0.554781982	0.487969482	0.0668125
chr1	24968182	24968183	0.640469369	0.487969369	0.1525
chr11	134120785	134120786	0.753046847	0.487959347	0.2650875
chr16	75272754	75272755	0.329953153	0.487959347	0.8179125
chr20	35274627	35274628	0.510954955	0.487942455	0.0230125
chr8	48437852	48437853	0.418545946	0.487916554	0.9064625
chr2	153468347	153468348	0.614990991	0.487878491	0.1271125
chr22	38635620	38635621	0.390664865	0.487872635	0.8785375
chr9	135280262	135280263	0.544422523	0.487860023	0.0565625
chr3	55518091	55518092	0.557585586	0.487810586	0.069775
chr22	26988419	26988420	0.578304505	0.487792005	0.0905125
chr16	57418351	57418352	0.540852252	0.487789752	0.0530625
chr4	159091837	159091838	0.692432432	0.487769932	0.2046625
chr9	139550969	139550970	0.650634234	0.487759234	0.162875
chr19	39826923	39826924	0.537776577	0.487739077	0.0500375
chr11	2555406	2555407	0.6803	0.4877375	0.1925625
chr3	65342883	65342884	0.646010811	0.487710811	0.1583
chr19	13947212	13947213	0.613646847	0.487696847	0.12595
chr12	31479853	31479854	0.441004505	0.487682995	0.9286875
chr17	59533081	59533082	0.679904505	0.487629505	0.192275
chr15	52048211	52048212	0.741867568	0.487592568	0.254275
chr10	74004071	74004072	0.317517117	0.487557883	0.805075
chr11	63974131	63974132	0.537082883	0.487557883	0.049525
chr22	37976063	37976064	0.600136937	0.487474437	0.1126625
chr17	1835735	1835736	0.400298198	0.487464302	0.8877625
chr20	61201271	61201272	0.623062162	0.487462162	0.1356
chr7	27141388	27141389	0.472957658	0.487454842	0.9604125
chr1	161038506	161038507	0.52006036	0.48744786	0.0326125
chr4	36257279	36257280	0.554534234	0.487446734	0.0670875
chr9	78830510	78830511	0.684801802	0.487389302	0.1974125
chr1	236635177	236635178	0.312397297	0.487352703	0.79975
chr17	80195101	80195102	0.74719009	0.48734009	0.25985
chr13	42070600	42070601	0.640075676	0.487313176	0.1527625
chr17	80982156	80982157	0.79913964	0.48727714	0.3118625
chr13	112212213	112212214	0.561723423	0.487223423	0.0745
chr10	131682251	131682252	0.588485586	0.487210586	0.101275
chr17	45270216	45270217	0.537828829	0.487103829	0.050725
chr17	79128918	79128919	0.801996396	0.487058896	0.3149375
chr8	1898270	1898271	0.73620991	0.48694741	0.2492625
chr5	142357042	142357043	0.631124324	0.486936824	0.1441875
chr1	247579608	247579609	0.53826036	0.48693536	0.051325
chr6	44204009	44204010	0.770228829	0.486928829	0.2833
chr6	52416856	52416857	0.419826126	0.486873874	0.9067
chr7	27202344	27202345	0.689330631	0.486855631	0.202475
chr1	2082349	2082350	0.67635045	0.48678795	0.1895625
chr6	7106952	7106953	0.60450991	0.48677241	0.1177375
chr6	28887284	28887285	0.664568468	0.486755968	0.1778125
chr3	11079128	11079129	0.571594595	0.486732095	0.0848625
chr20	58630315	58630316	0.656946847	0.486709347	0.1702375
chr1	24307535	24307536	0.787545946	0.486670946	0.300875
chr4	909785	909786	0.692327027	0.486614527	0.2057125
chr7	1064100	1064101	0.676297297	0.486609797	0.1896875
chr2	224806760	224806761	0.660020721	0.486558221	0.1734625
chr19	6477198	6477199	0.454777477	0.486535023	0.9413125
chr19	41870640	41870641	0.732534234	0.486509234	0.246025
chr21	42733729	42733730	0.538933333	0.486508333	0.052425
chr11	2323059	2323060	0.522384685	0.486497185	0.0358875
chr5	76146148	76146149	0.532258559	0.486483559	0.045775
chr1	200985069	200985070	0.569564865	0.486464865	0.0831
chr11	70961784	70961785	0.650405405	0.486417905	0.1639875
chr17	80398412	80398413	0.724087387	0.486399887	0.2376875
chr14	100206912	100206913	0.581889189	0.486389189	0.0955
chr2	113299015	113299016	0.60714955	0.48638705	0.1207625
chr3	55605611	55605612	0.597486486	0.486373986	0.1111125
chr5	178594649	178594650	0.400826126	0.486373874	0.8872
chr8	81639711	81639712	0.328426126	0.486373874	0.8148
chr17	79273418	79273419	0.593442342	0.486354842	0.1070875
chr10	682693	682694	0.577384685	0.486347185	0.0910375
chr3	125673488	125673489	0.559046847	0.486334347	0.0727125
chr11	63973952	63973953	0.539597297	0.486297297	0.0533
chr3	42631429	42631430	0.832727027	0.486289527	0.3464375
chr17	72709026	72709027	0.65385045	0.48628795	0.1675625
chr16	75242114	75242115	0.643209009	0.486271509	0.1569375
chr1	3100143	3100144	0.614158559	0.486271059	0.1278875
chr11	5716255	5716256	0.745272072	0.486247072	0.259025
chr21	44818924	44818925	0.6691	0.4861875	0.1829125
chr10	80697460	80697461	0.680202703	0.486177703	0.194025
chr7	1577003	1577004	0.487905405	0.486157095	0.9740625
chr12	72004098	72004099	0.663517117	0.486154617	0.1773625
chr19	39826693	39826694	0.549115315	0.486152815	0.0629625
chr1	33813745	33813746	0.462418919	0.486143581	0.9485625
chr4	27005430	27005431	0.612986486	0.486098986	0.1268875
chr1	208085022	208085023	0.707416216	0.486091216	0.221325
chr11	64621386	64621387	0.524859459	0.486071959	0.0387875
chr11	1606344	1606345	0.574894595	0.486069595	0.088825
chr6	31240814	31240815	0.644191892	0.486029392	0.1581625
chr7	55224895	55224896	0.579989189	0.486014189	0.093975
chr7	100304693	100304694	0.469015315	0.485997185	0.9550125
chr8	30241119	30241120	0.720653153	0.485990653	0.2346625
chr7	157296159	157296160	0.578485586	0.485985586	0.0925
chr11	9810051	9810052	0.608042342	0.485979842	0.1220625
chr8	128493439	128493440	0.475896396	0.485978604	0.961875
chr7	27155039	27155040	0.485484685	0.485952815	0.9714375
chr9	127054428	127054429	0.628827928	0.485927928	0.1429
chr19	46270412	46270413	0.453976577	0.485898423	0.939875
chr1	206731616	206731617	0.525141441	0.485878941	0.0392625
chr1	248018816	248018817	0.629283784	0.485846284	0.1434375
chr7	138790441	138790442	0.539515315	0.485827815	0.0536875
chr5	57787167	57787168	0.538118018	0.485805518	0.0523125
chr22	40811960	40811961	0.662742342	0.485779842	0.1769625
chr1	16304821	16304822	0.695714414	0.485776914	0.2099375
chr6	142677346	142677347	0.666558559	0.485708559	0.18085
chr19	9238958	9238959	0.571164865	0.485702365	0.0854625
chr17	80545310	80545311	0.664505405	0.485692905	0.1788125
chr1	151345123	151345124	0.455258559	0.485691441	0.94095
chr1	36923510	36923511	0.58778018	0.48565518	0.102125
chr19	48285322	48285323	0.40434955	0.48565045	0.89
chr21	44876290	44876291	0.631304505	0.485629505	0.145675
chr5	139491579	139491580	0.739664865	0.485577365	0.2540875
chr19	3178759	3178760	0.521878378	0.485565878	0.0363125
chr1	26869620	26869621	0.69569009	0.48556509	0.210125
chr2	97204931	97204932	0.614789189	0.485564189	0.129225
chr20	48959844	48959845	0.760051351	0.485538851	0.2745125
chr16	8738240	8738241	0.68282973	0.48551723	0.1973125
chr8	134087171	134087172	0.520037838	0.485512838	0.034525
chr15	96531851	96531852	0.637325225	0.485475225	0.15185
chr11	123396370	123396371	0.41868018	0.48546982	0.90415
chr1	154733435	154733436	0.648530631	0.485430631	0.1631
chr2	25781496	25781497	0.605136937	0.485399437	0.1197375
chr18	5297381	5297382	0.758759459	0.485396959	0.2733625
chr2	38297759	38297760	0.765963964	0.485338964	0.280625
chr5	1503763	1503764	0.643409009	0.485334009	0.158075
chr14	77577612	77577613	0.470236036	0.485288964	0.955525
chr8	8946301	8946302	0.542417117	0.485267117	0.05715
chr17	76151124	76151125	0.763415315	0.485252815	0.2781625
chr11	128779655	128779656	0.577114414	0.485251914	0.0918625
chr3	129407548	129407549	0.473088288	0.485249212	0.9583375
chr16	58769104	58769105	0.742420721	0.485245721	0.257175
chr1	944783	944784	0.727271171	0.485221171	0.24205
chr1	183537770	183537771	0.652556757	0.485219257	0.1673375
chr1	8273352	8273353	0.784405405	0.485217905	0.2991875
chr14	92991035	92991036	0.654052252	0.485214752	0.1688375
chr7	2152705	2152706	0.617944144	0.485194144	0.13275
chr16	1069368	1069369	0.359388288	0.485161712	0.84455
chr11	47528955	47528956	0.619596396	0.485158896	0.1344375
chr7	27148002	27148003	0.477983784	0.485116216	0.9631
chr12	15114732	15114733	0.562612613	0.485087613	0.077525
chr19	35837636	35837637	0.531259459	0.485084459	0.046175
chr22	29703543	29703544	0.452242342	0.485032658	0.937275
chr4	185704063	185704064	0.600066667	0.485016667	0.11505
chr18	33234096	33234097	0.727411712	0.485011712	0.2424
chr2	110863886	110863887	0.568867568	0.484992568	0.083875
chr6	167508041	167508042	0.572878378	0.484978378	0.0879
chr4	182862370	182862371	0.539373874	0.484961374	0.0544125
chr16	49564370	49564371	0.724727928	0.484952928	0.239775
chr13	21755056	21755057	0.578359459	0.484921959	0.0934375
chr9	127888818	127888819	0.602443243	0.484918243	0.117525
chr6	167507762	167507763	0.538928829	0.484916329	0.0540125
chr11	126222227	126222228	0.584169369	0.484906869	0.0992625
chr13	99135583	99135584	0.461599099	0.484863401	0.9464625
chr3	14987434	14987435	0.715482883	0.484820383	0.2306625
chr16	28505320	28505321	0.517787387	0.484787387	0.033
chr7	7291514	7291515	0.702653153	0.484778153	0.217875
chr12	50157085	50157086	0.646515315	0.484765315	0.16175
chr3	196481615	196481616	0.663454054	0.484754054	0.1787
chr5	115697214	115697215	0.395890991	0.484746509	0.8806375
chr19	2235127	2235128	0.63392973	0.48474223	0.1491875
chr6	84144469	84144470	0.596597297	0.484734797	0.1118625
chr14	68133392	68133393	0.759828829	0.484703829	0.275125
chr6	36209753	36209754	0.538687387	0.484699887	0.0539875
chr8	110020924	110020925	0.542196396	0.484683896	0.0575125
chr1	26644515	26644516	0.697442342	0.484667342	0.212775
chr9	139553210	139553211	0.64363964	0.48466464	0.158975
chr2	208390216	208390217	0.523424324	0.484649324	0.038775
chr11	71790279	71790280	0.405977477	0.484635023	0.8906125
chr21	45336673	45336674	0.545468468	0.484630968	0.0608375
chr12	3427727	3427728	0.672724324	0.484624324	0.1881
chr2	3199889	3199890	0.570663964	0.484613964	0.08605
chr12	113655841	113655842	0.720073874	0.484598874	0.235475
chr2	241585874	241585875	0.638228829	0.484591329	0.1536375
chr16	27237190	27237191	0.597625225	0.484587725	0.1130375
chr2	157184401	157184402	0.675232432	0.484569932	0.1906625
chr7	55224863	55224864	0.577272973	0.484547973	0.092725
chr9	33159025	33159026	0.609823423	0.484510923	0.1253125
chr16	28996470	28996471	0.518745946	0.484495946	0.03425
chr1	154929791	154929792	0.472357658	0.484492342	0.95685
chr7	36022695	36022696	0.74534955	0.48448705	0.2608625
chr19	5037103	5037104	0.477353153	0.484484347	0.9618375
chr6	159466542	159466543	0.614834234	0.484296734	0.1305375
chr3	12229001	12229002	0.532836036	0.484286036	0.04855
chr2	238500325	238500326	0.542381081	0.484268581	0.0581125
chr1	205181581	205181582	0.708682883	0.484245383	0.2244375
chr6	23523214	23523215	0.718703604	0.484241104	0.2344625
chr10	100109635	100109636	0.580935135	0.484235135	0.0967
chr14	104119516	104119517	0.62422973	0.48422973	0.14
chr19	35939561	35939562	0.665033333	0.484220833	0.1808125
chr7	5186528	5186529	0.67025045	0.48421295	0.1860375
chr7	102576358	102576359	0.628959459	0.484209459	0.14475
chr19	7224713	7224714	0.442573874	0.484163626	0.9267375
chr10	6620572	6620573	0.594601802	0.484114302	0.1104875
chr20	57582856	57582857	0.751873874	0.484098874	0.267775
chr15	93188381	93188382	0.619877477	0.484089977	0.1357875
chr2	43398079	43398080	0.681609009	0.484071509	0.1975375
chr5	78985495	78985496	0.386599099	0.484050901	0.87065
chr15	81587108	81587109	0.734695495	0.484032995	0.2506625
chr1	114430280	114430281	0.625202703	0.484015203	0.1411875
chr20	58630954	58630955	0.513422523	0.484010023	0.0294125
chr3	8786747	8786748	0.767946847	0.484009347	0.2839375
chr16	50743027	50743028	0.679779279	0.483991779	0.1957875
chr2	216882347	216882348	0.675913514	0.483976014	0.1919375
chr1	19890415	19890416	0.428534234	0.483965766	0.9125
chr22	23923255	23923256	0.618235135	0.483872635	0.1343625
chr1	203020141	203020142	0.649632432	0.483869932	0.1657625
chr7	27141088	27141089	0.43460991	0.48385259	0.9184625
chr2	2773427	2773428	0.422479279	0.483845721	0.906325
chr8	124829410	124829411	0.532234234	0.483821734	0.0484125
chr17	80346912	80346913	0.685942342	0.483817342	0.202125
chr3	49057259	49057260	0.596109009	0.483796509	0.1123125
chr12	1614380	1614381	0.697204505	0.483779505	0.213425
chr10	15212066	15212067	0.556311712	0.483774212	0.0725375
chr22	46482023	46482024	0.478847748	0.483752252	0.9626
chr3	128801132	128801133	0.566969369	0.483681869	0.0832875
chr7	157475548	157475549	0.635096396	0.483671396	0.151425
chr5	37835701	37835702	0.594923423	0.483585923	0.1113375
chr17	4337082	4337083	0.522405405	0.483580405	0.038825
chr11	415430	415431	0.635328829	0.483528829	0.1518
chr5	143191771	143191772	0.584618018	0.483518018	0.1011
chr17	13976536	13976537	0.800725225	0.483512725	0.3172125
chr4	159092089	159092090	0.578506306	0.483493806	0.0950125
chr11	19082514	19082515	0.526632432	0.483482432	0.04315
chr3	142164840	142164841	0.535985586	0.483448086	0.0525375
chr3	3839921	3839922	0.673227928	0.483440428	0.1897875
chr7	2565575	2565576	0.653356757	0.483406757	0.16995
chr22	45608516	45608517	0.3972	0.4833375	0.8805375
chr20	3208100	3208101	0.748299099	0.483299099	0.265
chr13	30528708	30528709	0.577018018	0.483293018	0.093725
chr20	39325017	39325018	0.72342973	0.48329223	0.2401375
chr20	1448595	1448596	0.788503604	0.483291104	0.3052125
chr11	8703324	8703325	0.660746847	0.483271847	0.177475
chr19	4305072	4305073	0.35613964	0.48326036	0.8394
chr22	37257404	37257405	0.596033333	0.483258333	0.112775
chr18	5625382	5625383	0.542002703	0.483252703	0.05875
chr1	205912646	205912647	0.524461261	0.483211261	0.04125
chr3	50644192	50644193	0.816665766	0.483178266	0.3334875
chr3	188425256	188425257	0.748534234	0.483159234	0.265375
chr2	85637673	85637674	0.595232432	0.483157432	0.112075
chr2	59477248	59477249	0.439974775	0.483125225	0.9231
chr3	16712515	16712516	0.739572072	0.483109572	0.2564625
chr1	19407897	19407898	0.78023964	0.48310214	0.2971375
chr6	135042205	135042206	0.646426126	0.483088626	0.1633375
chr16	11794641	11794642	0.609600901	0.483075901	0.126525
chr21	39871287	39871288	0.611394595	0.483057095	0.1283375
chr12	110059808	110059809	0.640994595	0.483044595	0.15795
chr1	25426427	25426428	0.57619009	0.48300259	0.0931875
chr6	32811251	32811252	0.621896396	0.482996396	0.1389
chr1	151129088	151129089	0.590165766	0.482940766	0.107225
chr1	160549261	160549262	0.531527928	0.482915428	0.0486125
chr11	46382544	46382545	0.564363964	0.482913964	0.08145
chr1	161128567	161128568	0.581383784	0.482908784	0.098475
chr16	2660876	2660877	0.775906306	0.482893806	0.2930125
chr12	52603567	52603568	0.608857658	0.482882658	0.125975
chr12	57622801	57622802	0.625528829	0.482878829	0.14265
chr7	144437456	144437457	0.560702703	0.482852703	0.07785
chr2	234159882	234159883	0.654647748	0.482847748	0.1718
chr2	178941694	178941695	0.750243243	0.482843243	0.2674
chr16	85191946	85191947	0.555491892	0.482841892	0.07265
chr12	118797027	118797028	0.538968468	0.482805968	0.0561625
chr1	61549982	61549983	0.386974775	0.482800225	0.869775
chr16	88848307	88848308	0.553664865	0.482789865	0.070875
chr1	151021364	151021365	0.420393694	0.482781306	0.903175
chr19	13207602	13207603	0.575337838	0.482687838	0.09265
chr15	55665153	55665154	0.570075676	0.482650676	0.087425
chr15	81586571	81586572	0.529103604	0.482628604	0.046475
chr1	3163985	3163986	0.693458559	0.482596059	0.2108625
chr22	17598801	17598802	0.509964865	0.482589865	0.027375
chr15	69606596	69606597	0.619736937	0.482586937	0.13715
chr7	150211855	150211856	0.528881081	0.482556081	0.046325
chr17	64433744	64433745	0.555881081	0.482531081	0.07335
chr12	120241760	120241761	0.454798198	0.482526802	0.937325
chr6	28828364	28828365	0.771538739	0.482526239	0.2890125
chr16	67139348	67139349	0.648388288	0.482525788	0.1658625
chr15	66209223	66209224	0.38812973	0.48247027	0.8706
chr6	31547704	31547705	0.782125225	0.482425225	0.2997
chr16	84760429	84760430	0.667071171	0.482408671	0.1846625
chr20	1448437	1448438	0.632978378	0.482403378	0.150575
chr14	93532632	93532633	0.530644144	0.482394144	0.04825
chr20	58631038	58631039	0.525900901	0.482388401	0.0435125
chr15	64723065	64723066	0.705947748	0.482347748	0.2236
chr7	150211761	150211762	0.684611712	0.482336712	0.202275
chr10	35413605	35413606	0.477175676	0.482311824	0.9594875
chr1	161691911	161691912	0.587318919	0.482281419	0.1050375
chr19	47840131	47840132	0.64319009	0.48226509	0.160925
chr17	75471193	75471194	0.54041982	0.48224482	0.058175
chr6	152702660	152702661	0.490627928	0.482209572	0.9728375
chr11	8378791	8378792	0.464678378	0.482196622	0.946875
chr9	35729779	35729780	0.541151351	0.482063851	0.0590875
chr5	176103447	176103448	0.581499099	0.481999099	0.0995
chr15	93579395	93579396	0.547836036	0.481986036	0.06585
chr1	152595351	152595352	0.646198198	0.481985698	0.1642125
chr2	10984512	10984513	0.365708108	0.481979392	0.8476875
chr12	2443169	2443170	0.716896396	0.481971396	0.234925
chr11	36397123	36397124	0.730708108	0.481970608	0.2487375
chr5	1856259	1856260	0.613964865	0.481964865	0.132
chr17	46627848	46627849	0.463645045	0.481954955	0.9456
chr1	245365165	245365166	0.557448649	0.481923649	0.075525
chr12	50347628	50347629	0.616575676	0.481888176	0.1346875
chr17	46700449	46700450	0.454196396	0.481866104	0.9360625
chr12	54772804	54772805	0.404340541	0.481859459	0.8862
chr11	58291656	58291657	0.59614955	0.48183705	0.1143125
chr5	112810343	112810344	0.633272973	0.481835473	0.1514375
chr2	101763598	101763599	0.746520721	0.481808221	0.2647125
chr12	124773870	124773871	0.467534234	0.481753266	0.9492875
chr5	92914319	92914320	0.619136937	0.481749437	0.1373875
chr19	4302448	4302449	0.54394955	0.48172455	0.062225
chr3	106917496	106917497	0.433557658	0.481717342	0.915275
chr6	28887247	28887248	0.604969369	0.481706869	0.1232625
chr2	241504756	241504757	0.77254955	0.48169955	0.29085
chr5	57786356	57786357	0.6424	0.481675	0.160725
chr2	169355957	169355958	0.792410811	0.481673311	0.3107375
chr22	23922454	23922455	0.665772072	0.481659572	0.1841125
chr14	93154317	93154318	0.43942973	0.48165777	0.9210875
chr20	31127744	31127745	0.520209009	0.481609009	0.0386
chr19	10736355	10736356	0.37088018	0.48160732	0.8524875
chr11	47376754	47376755	0.458085586	0.481576914	0.9396625
chr17	38473119	38473120	0.359161261	0.481576239	0.8407375
chr5	92909429	92909430	0.538582883	0.481557883	0.057025
