"cereb_average" "all_brain_average" "other_brain_avg" "pref_average" "leuk_average" "white_matter" "chr" "start" "X.Sample_geo_accession"
"403903" 0.883516666666667 0.5266 0.91156582278481 0.55796 0.964175 0.382705263157895 "16" 12308181 "cg26570867"
"404248" 0.604666666666667 0.4925025 0.828958227848101 0.47438 0.9038 0.472315789473684 "16" 15130678 "cg16724811"
"404300" 0.380883333333333 0.3185225 0.815503797468354 0.39074 0.9713625 0.241331578947368 "16" 15239992 "cg05603252"
"404325" 0.188283333333333 0.3231575 0.812278481012658 0.3566 0.9497375 0.337573684210526 "16" 15527940 "cg07977490"
"404873" 0.85225 0.442305 0.887529113924051 0.4891 0.9405875 0.263484210526316 "16" 19539401 "cg04482148"
"404936" 0.130216666666667 0.345545 0.843075949367089 0.48314 0.9219 0.288205263157895 "16" 19871730 "cg07837520"
"404941" 0.724033333333333 0.49031 0.95736329113924 0.55388 0.9370875 0.361163157894737 "16" 19883969 "cg02384338"
"405537" 0.804316666666667 0.5962675 0.836901265822785 0.63184 0.93085 0.486989473684211 "16" 23154937 "cg08966413"
"406064" 0.434516666666667 0.23714 0.80289746835443 0.26076 0.9236625 0.163952631578947 "16" 27063429 "cg10052782"
"406199" 0.258416666666667 0.4500225 0.879292405063291 0.50524 0.94655 0.458736842105263 "16" 27523174 "cg02840535"
"406253" 0.787633333333333 0.532225 0.818162025316456 0.50254 0.9280125 0.465536842105263 "16" 27788255 "cg27076552"
"406884" 0.2991 0.4322475 0.808648101265823 0.5557 0.931825 0.370331578947368 "16" 29706275 "cg03488456"
"407924" 0.7909 0.5860125 0.88553670886076 0.6508 0.9523875 0.475794736842105 "16" 31051128 "cg05916757"
"408081" 0.858833333333333 0.61399 0.897415189873418 0.6462 0.9580875 0.497615789473684 "16" 31203793 "cg02459866"
"408199" 0.660016666666667 0.3872025 0.805025316455696 0.44124 0.9177375 0.248752631578947 "16" 31452152 "cg05657213"
"408369" 0.717083333333333 0.39595 0.813311392405063 0.3977 0.9205 0.305636842105263 "16" 31884761 "cg04636672"
"409317" 0.841883333333333 0.489045 0.805373417721519 0.56 0.9550625 0.319357894736842 "16" 49883799 "cg06683316"
"409595" 0.288616666666667 0.30099 0.8762 0.39738 0.912875 0.225989473684211 "16" 50897243 "cg04600253"
"409596" 0.326716666666667 0.308107692307692 0.955350632911392 0.43444 0.9528875 0.195461111111111 "16" 50897271 "cg00900231"
"409766" 0.846616666666667 0.56279 0.864467088607595 0.6594 0.94595 0.372615789473684 "16" 52503197 "cg06144920"
"410238" 0.708916666666667 0.5488075 0.851213924050633 0.64766 0.9182125 0.417284210526316 "16" 55540152 "cg10030250"
"410358" 0.422883333333333 0.3964775 0.874375949367089 0.47648 0.9576375 0.329489473684211 "16" 56266223 "cg07790747"
"410809" 0.594816666666667 0.4432175 0.85066582278481 0.56294 0.9293875 0.305231578947368 "16" 57324200 "cg05991333"
"411043" 0.6901 0.4057 0.859188607594937 0.43642 0.967875 0.288168421052632 "16" 57832760 "cg27561818"
"411249" 0.80275 0.49817 0.906575949367089 0.50114 0.9415 0.379126315789474 "16" 58329456 "cg09462089"
"411824" 0.7671 0.445355 0.88750253164557 0.4809 0.9426375 0.308405263157895 "16" 66646895 "cg03265991"
"412609" 0.509 0.49187 0.866944303797468 0.47642 0.9500375 0.491405263157895 "16" 67918030 "cg00925722"
"412640" 0.75745 0.54429 0.866484810126582 0.6176 0.9286125 0.4035 "16" 67946188 "cg00925950"
"413337" 0.675083333333333 0.5147875 0.850451898734177 0.59184 0.9388375 0.402721052631579 "16" 69832831 "cg01158469"
"413339" 0.157883333333333 0.2740475 0.802258227848101 0.41336 0.9582875 0.195178947368421 "16" 69854895 "cg03346415"
"413364" 0.874733333333333 0.58896 0.87806835443038 0.64966 0.9296375 0.442868421052632 "16" 69966641 "cg03848856"
"413625" 0.6047 0.44097 0.855196202531646 0.51438 0.9326875 0.329757894736842 "16" 70713933 "cg00147286"
"413626" 0.405283333333333 0.3678625 0.876072151898734 0.44678 0.9449125 0.285615789473684 "16" 70714357 "cg07128900"
"413657" 0.838816666666667 0.5055875 0.829379746835443 0.51808 0.942975 0.390242105263158 "16" 70759095 "cg01778908"
"413725" 0.729683333333333 0.5098225 0.810024050632911 0.51438 0.9503625 0.414578947368421 "16" 71088536 "cg00618596"
"413978" 0.734516666666667 0.4675425 0.805069620253165 0.57486 0.9261375 0.300626315789474 "16" 72034122 "cg00047683"
"414061" 0.0732166666666667 0.1552175 0.940367088607595 0.21 0.971375 0.131578947368421 "16" 72459595 "cg07864976"
"414062" 0.108033333333333 0.1586075 0.884983544303797 0.20456 0.948925 0.132010526315789 "16" 72459796 "cg27088725"
"414063" 0.156733333333333 0.1635775 0.942591139240506 0.24224 0.9643 0.0943947368421053 "16" 72459825 "cg07209034"
"414065" 0.148033333333333 0.338225 0.946182278481013 0.41828 0.977225 0.328189473684211 "16" 72460083 "cg02619656"
"414066" 0.142633333333333 0.2727175 0.901973417721519 0.35726 0.9287875 0.247157894736842 "16" 72460114 "cg05347108"
"414088" 0.613283333333333 0.427535 0.866837974683544 0.53084 0.9529375 0.292057894736842 "16" 72756708 "cg05893701"
"414222" 0.512033333333333 0.5300125 0.867983544303797 0.60558 0.946325 0.493026315789474 "16" 73125573 "cg08992827"
"414226" 0.765916666666667 0.4373825 0.830588607594937 0.52012 0.922725 0.278694736842105 "16" 73126608 "cg26940620"
"414260" 0.165516666666667 0.2747975 0.910826582278481 0.35904 0.966325 0.242584210526316 "16" 73266047 "cg07178278"
"414261" 0.3813 0.2425375 0.80990253164557 0.25594 0.9135375 0.187452631578947 "16" 73266282 "cg05422457"
"414377" 0.87285 0.5793025 0.850721518987342 0.59386 0.952475 0.473863157894737 "16" 74661825 "cg07297322"
"414424" 0.771983333333333 0.3862575 0.877696202531646 0.4486 0.912975 0.203863157894737 "16" 74782152 "cg08699631"
"414545" 0.850133333333333 0.5409325 0.875686075949367 0.60732 0.9502125 0.382121052631579 "16" 75252695 "cg16863382"
"414558" 0.276783333333333 0.35112 0.826292405063291 0.41856 0.9497 0.324152631578947 "16" 75269222 "cg02184918"
"414565" 0.286833333333333 0.505925 0.866689873417722 0.61186 0.9182125 0.475494736842105 "16" 75273344 "cg06528803"
"414598" 0.326483333333333 0.3975575 0.884112658227848 0.50304 0.9272375 0.331863157894737 "16" 75300724 "cg09066997"
"414599" 0.474983333333333 0.371735 0.86860253164557 0.40472 0.9479375 0.307994736842105 "16" 75300795 "cg00898447"
"414661" 0.840583333333333 0.50976 0.868998734177215 0.59758 0.937975 0.338705263157895 "16" 75515554 "cg06511274"
"415024" 0.8002 0.380385 0.906378481012658 0.44926 0.9567875 0.205710526315789 "16" 78640531 "cg04254167"
"415528" 0.732016666666667 0.40074 0.89043417721519 0.4062 0.9615 0.291457894736842 "16" 81929358 "cg00940248"
"415529" 0.893283333333333 0.524505 0.949677215189873 0.52426 0.9844 0.408552631578947 "16" 81929395 "cg03147430"
"415530" 0.9363 0.6125325 0.97083417721519 0.63614 0.966875 0.491668421052632 "16" 81929465 "cg05684569"
"416232" 0.836983333333333 0.44514 0.851286075949367 0.50852 0.937 0.275721052631579 "16" 84941038 "cg01709589"
"416451" 0.654733333333333 0.507715 0.896840506329114 0.60886 0.9643875 0.3641 "16" 85247756 "cg06761167"
"416503" 0.38605 0.52369 0.909737974683544 0.75094 0.957775 0.385321052631579 "16" 85317807 "cg01782247"
"416880" 0.852383333333333 0.4537825 0.876172151898734 0.5204 0.933525 0.256373684210526 "16" 85687041 "cg07784872"
"416893" 0.9156 0.52938 0.970256962025316 0.57022 0.968475 0.378610526315789 "16" 85698376 "cg04850875"
"417392" 0.762083333333333 0.4431425 0.901826582278481 0.47246 0.94625 0.310910526315789 "16" 86568657 "cg08381868"
"417797" 0.146633333333333 0.2633025 0.808951898734177 0.31824 0.9368625 0.253910526315789 "16" 87384599 "cg02312706"
"418195" 0.868466666666667 0.446185 0.879325316455696 0.50714 0.964725 0.251068421052632 "16" 87825195 "cg26573923"
"418398" 0.775966666666667 0.3445375 0.847650632911392 0.40342 0.9523125 0.159321052631579 "16" 88041289 "cg03551062"
"418463" 0.90655 0.61673 0.956056962025316 0.6489 0.9615625 0.489657894736842 "16" 88091975 "cg05058069"
"418474" 0.654883333333333 0.385295 0.818183544303797 0.48506 0.956575 0.220836842105263 "16" 88096995 "cg08595782"
"418748" 0.595366666666667 0.3504625 0.887358227848101 0.46524 0.9417375 0.173115789473684 "16" 88442086 "cg05542646"
"418749" 0.786166666666667 0.3911725 0.80116329113924 0.48658 0.9538125 0.189663157894737 "16" 88442535 "cg02656871"
"418752" 0.655116666666667 0.4365575 0.863121518987342 0.43774 0.9315125 0.363636842105263 "16" 88443063 "cg00712935"
"418895" 0.790583333333333 0.476045 0.867018987341772 0.53844 0.9618125 0.331542105263158 "16" 88547533 "cg00352652"
"418896" 0.7257 0.514775 0.81716582278481 0.57632 0.9046625 0.408652631578947 "16" 88547579 "cg00216061"
"419014" 0.3385 0.3118075 0.802718987341772 0.3184 0.904775 0.300610526315789 "16" 88677643 "cg04377850"
"419019" 0.837116666666667 0.46378 0.819349367088608 0.53702 0.9157375 0.290352631578947 "16" 88680780 "cg08195758"
"419663" 0.13095 0.2285175 0.842053164556962 0.30504 0.924975 0.203605263157895 "16" 89104756 "cg00655094"
"419953" 0.753433333333333 0.5040225 0.894224050632911 0.63092 0.9656875 0.330063157894737 "16" 89295094 "cg27055236"
"419955" 0.801233333333333 0.4860625 0.892498734177215 0.5403 0.965125 0.343442105263158 "16" 89297025 "cg10082445"
"420141" 0.250316666666667 0.4188275 0.865339240506329 0.5838 0.9692875 0.344063157894737 "16" 89438892 "cg09537792"
"420298" 0.832533333333333 0.49019 0.932351898734177 0.6324 0.9332625 0.266531578947368 "16" 89603817 "cg00855299"
"420327" 0.825816666666667 0.476765 0.877006329113924 0.53398 0.9098625 0.290842105263158 "16" 89623374 "cg01279418"
"420705" 0.767516666666667 0.510485 0.849382278481013 0.5794 0.9732875 0.365652631578947 "16" 89981919 "cg26879339"
"420709" 0.1959 0.4761275 0.906873417721519 0.60958 0.9716875 0.472673684210526 "16" 89982618 "cg16613990"
"420761" 0.32755 0.3187025 0.861778481012658 0.42366 0.9396375 0.233178947368421 "16" 90016551 "cg26894841"
"420809" 0.820516666666667 0.568365 0.879972151898734 0.65168 0.950775 0.430347368421053 "16" 90068365 "cg09939392"
"421112" 0.855816666666667 0.5544625 0.890107594936709 0.62612 0.94035 0.403726315789474 "17" 210047 "cg00351554"
"421113" 0.713983333333333 0.4796525 0.800884810126582 0.55364 0.90795 0.352226315789474 "17" 210096 "cg16720678"
"421371" 0.87265 0.5455975 0.935159493670886 0.62472 0.943375 0.374815789473684 "17" 708009 "cg20931195"
"421683" 0.3485 0.42674 0.848354430379747 0.38224 0.9684625 0.487978947368421 "17" 982154 "cg00905220"
"421815" 0.879883333333333 0.572595 0.8842 0.5969 0.9517 0.470884210526316 "17" 1123812 "cg20964216"
"421817" 0.825666666666667 0.5049475 0.841006329113924 0.59154 0.908575 0.338768421052632 "17" 1124131 "cg12889817"
"421912" 0.842616666666667 0.4552625 0.888058227848101 0.54816 0.937625 0.240089473684211 "17" 1308616 "cg13691567"
"421913" 0.873383333333333 0.454995 0.841525316455696 0.5278 0.925075 0.267715789473684 "17" 1308645 "cg27411906"
"422035" 0.3731 0.364545 0.841208860759494 0.45494 0.9439625 0.294252631578947 "17" 1474778 "cg17258335"
"422324" 0.1514 0.4016025 0.849817721518987 0.37832 0.9619875 0.482842105263158 "17" 1824386 "cg09918318"
"422368" 0.800416666666667 0.401585 0.812946835443038 0.36252 0.9398125 0.308615789473684 "17" 1900131 "cg08457620"
"422662" 0.6102 0.28137 0.912822784810127 0.3392 0.9675125 0.122136842105263 "17" 2319906 "cg00145352"
"422717" 0.630566666666667 0.54403 0.865593670886076 0.61964 0.9497875 0.465352631578947 "17" 2588064 "cg05577020"
"423076" 0.873516666666667 0.5790075 0.91553164556962 0.68354 0.9418625 0.400573684210526 "17" 3523427 "cg14755314"
"423221" 0.74395 0.4946 0.871216455696203 0.60846 0.9250625 0.311773684210526 "17" 3721585 "cg24102700"
"423245" 0.105983333333333 0.3656275 0.887979746835443 0.4316 0.968275 0.3955 "17" 3769847 "cg03463799"
"423382" 0.879 0.5119825 0.91950253164557 0.61906 0.96315 0.314968421052632 "17" 4013000 "cg08903077"
"423462" 0.871833333333333 0.5137 0.851682278481013 0.60608 0.9156 0.329563157894737 "17" 4211943 "cg04585435"
"423700" 0.671216666666667 0.5850775 0.87773417721519 0.65324 0.9575875 0.476331578947368 "17" 4638529 "cg12097273"
"423807" 0.684416666666667 0.4235725 0.833687341772152 0.50796 0.9362875 0.266342105263158 "17" 4764504 "cg20754979"
"424131" 0.751483333333333 0.4189525 0.875605063291139 0.50138 0.957325 0.235642105263158 "17" 5350284 "cg04290835"
"424970" 0.514166666666667 0.4463975 0.85983164556962 0.53992 0.906525 0.346363157894737 "17" 7258337 "cg06038180"
"426222" 0.687833333333333 0.5345975 0.822686075949367 0.52756 0.9309375 0.498394736842105 "17" 8816266 "cg09528351"
"426292" 0.773833333333333 0.48061 0.894893670886076 0.55666 0.9107375 0.323784210526316 "17" 8958019 "cg11644585"
"426294" 0.731116666666667 0.5382625 0.862474683544304 0.5521 0.91545 0.468173684210526 "17" 8958090 "cg12146150"
"426340" 0.605433333333333 0.3241275 0.859424358974359 0.37414 0.9228625 0.189994736842105 "17" 9151012 "cg12130672"
"426815" 0.758166666666667 0.5369025 0.836039240506329 0.59318 0.912675 0.426568421052632 "17" 11953402 "cg00947023"
"427038" 0.851383333333333 0.5638 0.906594936708861 0.6398 0.9639 0.432373684210526 "17" 13994507 "cg00977293"
"427144" 0.759383333333333 0.54684 0.812697674418605 0.61804 0.91225 0.414026315789474 "17" 14603178 "cg18448906"
"427148" 0.284866666666667 0.2456075 0.852864556962025 0.3004 0.968475 0.201073684210526 "17" 14683608 "cg19983403"
"427149" 0.306966666666667 0.314205 0.8797 0.39348 0.9599375 0.250726315789474 "17" 14683649 "cg01906054"
"427150" 0.293066666666667 0.2175975 0.830510126582279 0.23378 0.9024625 0.174094736842105 "17" 14683948 "cg09420412"
"427828" 0.7856 0.528385 0.804427848101266 0.59796 0.929775 0.396578947368421 "17" 17283670 "cg08106393"
"428053" 0.57865 0.4585575 0.954577215189873 0.4333 0.97905 0.440405263157895 "17" 17717208 "cg24161106"
"428094" 0.182966666666667 0.39004 0.830111392405063 0.52254 0.913775 0.340978947368421 "17" 17747898 "cg00757262"
"428660" 0.215 0.4777625 0.800850632911392 0.59878 0.9031125 0.452815789473684 "17" 19287677 "cg06997997"
"428925" 0.858816666666667 0.4339825 0.834615189873418 0.48788 0.9518125 0.265278947368421 "17" 20060457 "cg20290367"
"428931" 0.84535 0.4605975 0.909194936708861 0.51346 0.9670875 0.294763157894737 "17" 20082505 "cg26206680"
"428933" 0.831633333333333 0.5545975 0.856278481012658 0.62316 0.9522625 0.407657894736842 "17" 20105626 "cg00018010"
"428938" 0.846633333333333 0.4241675 0.889646835443038 0.45492 0.951975 0.259384210526316 "17" 20140352 "cg09818912"
"428945" 0.82635 0.4928275 0.905236708860759 0.44262 0.968825 0.427778947368421 "17" 20203992 "cg10109635"
"429083" 0.246983333333333 0.353615 0.864136708860759 0.43154 0.9215375 0.339736842105263 "17" 20904603 "cg09084106"
"430020" 0.365966666666667 0.334355 0.833821518987342 0.37406 0.92875 0.282463157894737 "17" 27028982 "cg11797226"
"430311" 0.85355 0.5758275 0.857712658227848 0.56282 0.955975 0.487921052631579 "17" 27404126 "cg17730176"
"430372" 0.86625 0.4376175 0.877125316455696 0.50866 0.9608875 0.240715789473684 "17" 27568523 "cg04607334"
"430721" 0.2875 0.4456925 0.813184810126582 0.47018 0.949125 0.464178947368421 "17" 29038045 "cg14411912"
"430851" 0.830333333333333 0.32008 0.817126582278481 0.29374 0.913675 0.184226315789474 "17" 29622905 "cg05709720"
"430853" 0.606616666666667 0.3270975 0.870162025316456 0.33874 0.92005 0.235184210526316 "17" 29624396 "cg18232597"
"430854" 0.76235 0.5208375 0.909184810126582 0.50012 0.9566125 0.471757894736842 "17" 29624439 "cg13759778"
"431157" 0.184333333333333 0.4391425 0.903964556962025 0.48766 0.928225 0.488284210526316 "17" 30815034 "cg18473137"
"431163" 0.152933333333333 0.27617 0.882805063291139 0.36336 0.95515 0.235252631578947 "17" 30821827 "cg09010067"
"431164" 0.164466666666667 0.3923375 0.878875949367089 0.43058 0.9595875 0.439031578947368 "17" 30821847 "cg05599531"
"431495" 0.794483333333333 0.5780225 0.857954430379747 0.59978 0.928925 0.4916 "17" 33331985 "cg23721398"
"431593" 0.8099 0.5943175 0.861193670886076 0.64638 0.912775 0.458121052631579 "17" 33591136 "cg06940925"
"431705" 0.261416666666667 0.3786675 0.827188607594937 0.55998 0.945725 0.270331578947368 "17" 33875866 "cg09746992"
"431720" 0.7093 0.5211975 0.824501265822785 0.54768 0.9223875 0.450436842105263 "17" 33904285 "cg22228613"
"432248" 0.784683333333333 0.5294325 0.823149367088608 0.59778 0.9569625 0.401105263157895 "17" 35336293 "cg04920416"
"432474" 0.253533333333333 0.3537275 0.817506329113924 0.41888 0.918425 0.318221052631579 "17" 36499751 "cg06051753"
"432493" 0.182216666666667 0.42649 0.800560759493671 0.43924 0.9567375 0.499168421052632 "17" 36511291 "cg17217443"
"432520" 0.606883333333333 0.4293875 0.839543037974684 0.51738 0.94035 0.299578947368421 "17" 36609002 "cg27323792"
"432847" 0.700933333333333 0.4836775 0.806949367088608 0.51716 0.915025 0.377936842105263 "17" 37093398 "cg05540569"
"433423" 0.394433333333333 0.36086 0.832786075949367 0.43302 0.9402625 0.289584210526316 "17" 38231199 "cg03724728"
"433435" 0.132066666666667 0.398735 0.802922784810127 0.40354 0.9456625 0.481805263157895 "17" 38249430 "cg14829516"
"434032" 0.890666666666667 0.55401 0.913417721518987 0.62408 0.9605875 0.394063157894737 "17" 39581966 "cg10226036"
"434214" 0.856416666666667 0.5235725 0.805135443037975 0.5111 0.9576875 0.418805263157895 "17" 39861969 "cg15745944"
"434397" 0.884916666666667 0.5227525 0.937393670886076 0.50018 0.9591875 0.418947368421053 "17" 40120250 "cg01443071"
"434398" 0.90215 0.5628325 0.933530379746835 0.5754 0.980675 0.437047368421053 "17" 40120327 "cg14376548"
"434400" 0.8661 0.473915 0.923996202531646 0.527 0.9507625 0.299836842105263 "17" 40120496 "cg14826331"
"434408" 0.493666666666667 0.3689325 0.838437974683544 0.46172 0.90575 0.258463157894737 "17" 40155391 "cg03440989"
"434410" 0.763933333333333 0.4202325 0.83479746835443 0.48718 0.904925 0.247563157894737 "17" 40163229 "cg02314782"
"434713" 0.211633333333333 0.4096525 0.847160759493671 0.44216 0.92275 0.434368421052632 "17" 40612928 "cg15690573"
"435175" 0.390083333333333 0.4662775 0.822526582278481 0.56202 0.9365125 0.398415789473684 "17" 41221539 "cg18830083"
"436188" 0.662666666666667 0.451985 0.849754430379747 0.49456 0.9574 0.347421052631579 "17" 42992924 "cg03383006"
"436760" 0.571716666666667 0.460135 0.857163291139241 0.5842 0.90575 0.318126315789474 "17" 44135007 "cg22192454"
"437074" 0.456483333333333 0.3892225 0.843075949367089 0.44954 0.9159375 0.327573684210526 "17" 45742350 "cg10046900"
"437399" 0.63495 0.3684 0.853281012658228 0.4839 0.9429125 0.190405263157895 "17" 46199907 "cg15841310"
"437468" 0.159416666666667 0.1921125 0.804650632911392 0.29712 0.968525 0.129847368421053 "17" 46607828 "cg04904318"
"437475" 0.2763 0.3230575 0.863467088607595 0.4236 0.9588375 0.262863157894737 "17" 46608355 "cg22660933"
"437476" 0.126983333333333 0.236185 0.853624050632911 0.28388 0.9526375 0.248447368421053 "17" 46608462 "cg08076955"
"437515" 0.28235 0.3467625 0.809292405063291 0.34308 0.96365 0.362368421052632 "17" 46627484 "cg03453744"
"437605" 0.2932 0.375145 0.821921518987342 0.38364 0.9344 0.395384210526316 "17" 46660940 "cg00411072"
"437667" 0.376666666666667 0.3802925 0.823482278481013 0.39698 0.96765 0.377347368421053 "17" 46676973 "cg23217463"
"437974" 0.836083333333333 0.5102675 0.827054430379747 0.5823 0.9095875 0.336 "17" 46988726 "cg07174177"
