chr,start,end,cereb_average,all_brain_average,other_brain_avg,pref_average,leuk_average,white_matter,temporal,X.Sample_geo_accession
chr16,75515554,75515555,0.840583333,0.50976,0.868998734,0.59758,0.937975,0.338705263,0.59236,cg06511274
chr16,78640531,78640532,0.8002,0.380385,0.906378481,0.44926,0.9567875,0.205710526,0.42594,cg04254167
chr16,81929358,81929359,0.732016667,0.40074,0.890434177,0.4062,0.9615,0.291457895,0.40688,cg00940248
chr16,81929395,81929396,0.893283333,0.524505,0.949677215,0.52426,0.9844,0.408552632,0.52367,cg03147430
chr16,81929465,81929466,0.9363,0.6125325,0.970834177,0.63614,0.966875,0.491668421,0.63611,cg05684569
chr16,84941038,84941039,0.836983333,0.44514,0.851286076,0.50852,0.937,0.275721053,0.50024,cg01709589
chr16,85247756,85247757,0.654733333,0.507715,0.896840506,0.60886,0.9643875,0.3641,0.6418,cg06761167
chr16,85317807,85317808,0.38605,0.52369,0.909737975,0.75094,0.957775,0.385321053,0.75555,cg01782247
chr16,85687041,85687042,0.852383333,0.4537825,0.876172152,0.5204,0.933525,0.256373684,0.55639,cg07784872
chr16,85698376,85698377,0.9156,0.52938,0.970256962,0.57022,0.968475,0.378610526,0.56369,cg04850875
chr16,86568657,86568658,0.762083333,0.4431425,0.901826582,0.47246,0.94625,0.310910526,0.48836,cg08381868
chr16,87384599,87384600,0.146633333,0.2633025,0.808951899,0.31824,0.9368625,0.253910526,0.32368,cg02312706
chr16,87825195,87825196,0.868466667,0.446185,0.879325316,0.50714,0.964725,0.251068421,0.53306,cg26573923
chr16,88041289,88041290,0.775966667,0.3445375,0.847650633,0.40342,0.9523125,0.159321053,0.40815,cg03551062
chr16,88091975,88091976,0.90655,0.61673,0.956056962,0.6489,0.9615625,0.489657895,0.66819,cg05058069
chr16,88096995,88096996,0.654883333,0.385295,0.818183544,0.48506,0.956575,0.220836842,0.48613,cg08595782
chr16,88442086,88442087,0.595366667,0.3504625,0.887358228,0.46524,0.9417375,0.173115789,0.48309,cg05542646
chr16,88442535,88442536,0.786166667,0.3911725,0.801163291,0.48658,0.9538125,0.189663158,0.48934,cg02656871
chr16,88443063,88443064,0.655116667,0.4365575,0.863121519,0.43774,0.9315125,0.363636842,0.44338,cg00712935
chr16,88547533,88547534,0.790583333,0.476045,0.867018987,0.53844,0.9618125,0.331542105,0.53068,cg00352652
chr16,88547579,88547580,0.7257,0.514775,0.817165823,0.57632,0.9046625,0.408652632,0.55908,cg00216061
chr16,88677643,88677644,0.3385,0.3118075,0.802718987,0.3184,0.904775,0.300610526,0.31377,cg04377850
chr16,88680780,88680781,0.837116667,0.46378,0.819349367,0.53702,0.9157375,0.290352632,0.53267,cg08195758
chr16,89104756,89104757,0.13095,0.2285175,0.842053165,0.30504,0.924975,0.203605263,0.29613,cg00655094
chr16,89295094,89295095,0.753433333,0.5040225,0.894224051,0.63092,0.9656875,0.330063158,0.62145,cg27055236
chr16,89297025,89297026,0.801233333,0.4860625,0.892498734,0.5403,0.965125,0.343442105,0.54082,cg10082445
chr16,89438892,89438893,0.250316667,0.4188275,0.865339241,0.5838,0.9692875,0.344063158,0.5795,cg09537792
chr16,89603817,89603818,0.832533333,0.49019,0.932351899,0.6324,0.9332625,0.266531579,0.63863,cg00855299
chr16,89623374,89623375,0.825816667,0.476765,0.877006329,0.53398,0.9098625,0.290842105,0.59198,cg01279418
chr16,89981919,89981920,0.767516667,0.510485,0.849382278,0.5794,0.9732875,0.365652632,0.59699,cg26879339
chr16,89982618,89982619,0.1959,0.4761275,0.906873418,0.60958,0.9716875,0.472673684,0.5841,cg16613990
chr16,90016551,90016552,0.32755,0.3187025,0.861778481,0.42366,0.9396375,0.233178947,0.42341,cg26894841
chr16,90068365,90068366,0.820516667,0.568365,0.879972152,0.65168,0.950775,0.430347368,0.63765,cg09939392
chr17,210047,210048,0.855816667,0.5544625,0.890107595,0.62612,0.94035,0.403726316,0.62422,cg00351554
chr17,210096,210097,0.713983333,0.4796525,0.80088481,0.55364,0.90795,0.352226316,0.54417,cg16720678
chr17,708009,708010,0.87265,0.5455975,0.935159494,0.62472,0.943375,0.374815789,0.63429,cg20931195
chr17,982154,982155,0.3485,0.42674,0.84835443,0.38224,0.9684625,0.487978947,0.37958,cg00905220
chr17,1123812,1123813,0.879883333,0.572595,0.8842,0.5969,0.9517,0.470884211,0.56932,cg20964216
chr17,1124131,1124132,0.825666667,0.5049475,0.841006329,0.59154,0.908575,0.338768421,0.58496,cg12889817
chr17,1308616,1308617,0.842616667,0.4552625,0.888058228,0.54816,0.937625,0.240089474,0.58523,cg13691567
chr17,1308645,1308646,0.873383333,0.454995,0.841525316,0.5278,0.925075,0.267715789,0.52339,cg27411906
chr17,1474778,1474779,0.3731,0.364545,0.841208861,0.45494,0.9439625,0.294252632,0.44777,cg17258335
chr17,1824386,1824387,0.1514,0.4016025,0.849817722,0.37832,0.9619875,0.482842105,0.40901,cg09918318
chr17,1900131,1900132,0.800416667,0.401585,0.812946835,0.36252,0.9398125,0.308615789,0.35846,cg08457620
chr17,2319906,2319907,0.6102,0.28137,0.912822785,0.3392,0.9675125,0.122136842,0.3577,cg00145352
chr17,2588064,2588065,0.630566667,0.54403,0.865593671,0.61964,0.9497875,0.465352632,0.60379,cg05577020
chr17,3523427,3523428,0.873516667,0.5790075,0.915531646,0.68354,0.9418625,0.400573684,0.68906,cg14755314
chr17,3721585,3721586,0.74395,0.4946,0.871216456,0.60846,0.9250625,0.311773684,0.63543,cg24102700
chr17,3769847,3769848,0.105983333,0.3656275,0.887979747,0.4316,0.968275,0.3955,0.43167,cg03463799
chr17,4013000,4013001,0.879,0.5119825,0.919502532,0.61906,0.96315,0.314968421,0.61256,cg08903077
chr17,4211943,4211944,0.871833333,0.5137,0.851682278,0.60608,0.9156,0.329563158,0.60249,cg04585435
chr17,4638529,4638530,0.671216667,0.5850775,0.877734177,0.65324,0.9575875,0.476331579,0.70593,cg12097273
chr17,4764504,4764505,0.684416667,0.4235725,0.833687342,0.50796,0.9362875,0.266342105,0.52361,cg20754979
chr17,5350284,5350285,0.751483333,0.4189525,0.875605063,0.50138,0.957325,0.235642105,0.52651,cg04290835
chr17,7258337,7258338,0.514166667,0.4463975,0.859831646,0.53992,0.906525,0.346363158,0.54904,cg06038180
chr17,8816266,8816267,0.687833333,0.5345975,0.822686076,0.52756,0.9309375,0.498394737,0.51496,cg09528351
chr17,8958019,8958020,0.773833333,0.48061,0.894893671,0.55666,0.9107375,0.323784211,0.56462,cg11644585
chr17,8958090,8958091,0.731116667,0.5382625,0.862474684,0.5521,0.91545,0.468173684,0.5488,cg12146150
chr17,9151012,9151013,0.605433333,0.3241275,0.859424359,0.37414,0.9228625,0.189994737,0.38519,cg12130672
chr17,11953402,11953403,0.758166667,0.5369025,0.836039241,0.59318,0.912675,0.426568421,0.58564,cg00947023
chr17,13994507,13994508,0.851383333,0.5638,0.906594937,0.6398,0.9639,0.432373684,0.60296,cg00977293
chr17,14603178,14603179,0.759383333,0.54684,0.812697674,0.61804,0.91225,0.414026316,0.63606,cg18448906
chr17,14683608,14683609,0.284866667,0.2456075,0.852864557,0.3004,0.968475,0.201073684,0.27927,cg19983403
chr17,14683649,14683650,0.306966667,0.314205,0.8797,0.39348,0.9599375,0.250726316,0.39952,cg01906054
chr17,14683948,14683949,0.293066667,0.2175975,0.830510127,0.23378,0.9024625,0.174094737,0.24688,cg09420412
chr17,17283670,17283671,0.7856,0.528385,0.804427848,0.59796,0.929775,0.396578947,0.5897,cg08106393
chr17,17717208,17717209,0.57865,0.4585575,0.954577215,0.4333,0.97905,0.440405263,0.43362,cg24161106
chr17,17747898,17747899,0.182966667,0.39004,0.830111392,0.52254,0.913775,0.340978947,0.54125,cg00757262
chr17,19287677,19287678,0.215,0.4777625,0.800850633,0.59878,0.9031125,0.452815789,0.62231,cg06997997
chr17,20060457,20060458,0.858816667,0.4339825,0.83461519,0.48788,0.9518125,0.265278947,0.47267,cg20290367
chr17,20082505,20082506,0.84535,0.4605975,0.909194937,0.51346,0.9670875,0.294763158,0.5184,cg26206680
chr17,20105626,20105627,0.831633333,0.5545975,0.856278481,0.62316,0.9522625,0.407657895,0.63328,cg00018010
chr17,20140352,20140353,0.846633333,0.4241675,0.889646835,0.45492,0.951975,0.259384211,0.4684,cg09818912
chr17,20203992,20203993,0.82635,0.4928275,0.905236709,0.44262,0.968825,0.427778947,0.44141,cg10109635
chr17,20904603,20904604,0.246983333,0.353615,0.864136709,0.43154,0.9215375,0.339736842,0.405,cg09084106
chr17,27028982,27028983,0.365966667,0.334355,0.833821519,0.37406,0.92875,0.282463158,0.39413,cg11797226
chr17,27404126,27404127,0.85355,0.5758275,0.857712658,0.56282,0.955975,0.487921053,0.58272,cg17730176
chr17,27568523,27568524,0.86625,0.4376175,0.877125316,0.50866,0.9608875,0.240715789,0.51903,cg04607334
chr17,29038045,29038046,0.2875,0.4456925,0.81318481,0.47018,0.949125,0.464178947,0.49324,cg14411912
chr17,29622905,29622906,0.830333333,0.32008,0.817126582,0.29374,0.913675,0.184226316,0.28522,cg05709720
chr17,29624396,29624397,0.606616667,0.3270975,0.870162025,0.33874,0.92005,0.235184211,0.3282,cg18232597
chr17,29624439,29624440,0.76235,0.5208375,0.90918481,0.50012,0.9566125,0.471757895,0.47954,cg13759778
chr17,30815034,30815035,0.184333333,0.4391425,0.903964557,0.48766,0.928225,0.488284211,0.4744,cg18473137
chr17,30821827,30821828,0.152933333,0.27617,0.882805063,0.36336,0.95515,0.235252632,0.38426,cg09010067
chr17,30821847,30821848,0.164466667,0.3923375,0.878875949,0.43058,0.9595875,0.439031579,0.42122,cg05599531
chr17,33331985,33331986,0.794483333,0.5780225,0.85795443,0.59978,0.928925,0.4916,0.60147,cg23721398
chr17,33591136,33591137,0.8099,0.5943175,0.861193671,0.64638,0.912775,0.458121053,0.69771,cg06940925
chr17,33875866,33875867,0.261416667,0.3786675,0.827188608,0.55998,0.945725,0.270331579,0.5642,cg09746992
chr17,33904285,33904286,0.7093,0.5211975,0.824501266,0.54768,0.9223875,0.450436842,0.52954,cg22228613
chr17,35336293,35336294,0.784683333,0.5294325,0.823149367,0.59778,0.9569625,0.401105263,0.58593,cg04920416
chr17,36499751,36499752,0.253533333,0.3537275,0.817506329,0.41888,0.918425,0.318221053,0.44873,cg06051753
chr17,36511291,36511292,0.182216667,0.42649,0.800560759,0.43924,0.9567375,0.499168421,0.42859,cg17217443
chr17,36609002,36609003,0.606883333,0.4293875,0.839543038,0.51738,0.94035,0.299578947,0.52553,cg27323792
chr17,37093398,37093399,0.700933333,0.4836775,0.806949367,0.51716,0.915025,0.377936842,0.53749,cg05540569
chr17,38231199,38231200,0.394433333,0.36086,0.832786076,0.43302,0.9402625,0.289584211,0.44006,cg03724728
chr17,38249430,38249431,0.132066667,0.398735,0.802922785,0.40354,0.9456625,0.481805263,0.3985,cg14829516
chr17,39581966,39581967,0.890666667,0.55401,0.913417722,0.62408,0.9605875,0.394063158,0.62088,cg10226036
chr17,39861969,39861970,0.856416667,0.5235725,0.805135443,0.5111,0.9576875,0.418805263,0.52916,cg15745944
chr17,40120250,40120251,0.884916667,0.5227525,0.937393671,0.50018,0.9591875,0.418947368,0.51397,cg01443071
chr17,40120327,40120328,0.90215,0.5628325,0.93353038,0.5754,0.980675,0.437047368,0.59195,cg14376548
chr17,40120496,40120497,0.8661,0.473915,0.923996203,0.527,0.9507625,0.299836842,0.54281,cg14826331
chr17,40155391,40155392,0.493666667,0.3689325,0.838437975,0.46172,0.90575,0.258463158,0.45759,cg03440989
chr17,40163229,40163230,0.763933333,0.4202325,0.834797468,0.48718,0.904925,0.247563158,0.50861,cg02314782
chr17,40612928,40612929,0.211633333,0.4096525,0.847160759,0.44216,0.92275,0.434368421,0.46525,cg15690573
chr17,41221539,41221540,0.390083333,0.4662775,0.822526582,0.56202,0.9365125,0.398415789,0.59306,cg18830083
chr17,42992924,42992925,0.662666667,0.451985,0.84975443,0.49456,0.9574,0.347421053,0.50296,cg03383006
chr17,44135007,44135008,0.571716667,0.460135,0.857163291,0.5842,0.90575,0.318126316,0.60097,cg22192454
chr17,45742350,45742351,0.456483333,0.3892225,0.843075949,0.44954,0.9159375,0.327573684,0.43584,cg10046900
chr17,46199907,46199908,0.63495,0.3684,0.853281013,0.4839,0.9429125,0.190405263,0.48891,cg15841310
chr17,46607828,46607829,0.159416667,0.1921125,0.804650633,0.29712,0.968525,0.129847368,0.27753,cg04904318
chr17,46608355,46608356,0.2763,0.3230575,0.863467089,0.4236,0.9588375,0.262863158,0.41521,cg22660933
chr17,46608462,46608463,0.126983333,0.236185,0.853624051,0.28388,0.9526375,0.248447368,0.25456,cg08076955
chr17,46627484,46627485,0.28235,0.3467625,0.809292405,0.34308,0.96365,0.362368421,0.3576,cg03453744
chr17,46660940,46660941,0.2932,0.375145,0.821921519,0.38364,0.9344,0.395384211,0.38161,cg00411072
chr17,46676973,46676974,0.376666667,0.3802925,0.823482278,0.39698,0.96765,0.377347368,0.37972,cg23217463
chr17,46988726,46988727,0.836083333,0.5102675,0.82705443,0.5823,0.9095875,0.336,0.60987,cg07174177
chr17,47892591,47892592,0.64795,0.31919,0.85725443,0.40122,0.948,0.140047368,0.42129,cg15370732
chr17,48258561,48258562,0.8878,0.47379,0.884501266,0.5415,0.9460875,0.287205263,0.54604,cg02411088
chr17,48258695,48258696,0.86255,0.4146975,0.846097468,0.47838,0.9393125,0.226163158,0.47236,cg11200136
chr17,48348059,48348060,0.877616667,0.4670775,0.814087342,0.53318,0.9447625,0.2826,0.53821,cg20221707
chr17,48544724,48544725,0.265766667,0.436285,0.862032911,0.55646,0.901375,0.401663158,0.54429,cg09576319
chr17,49122713,49122714,0.27225,0.256245,0.846662025,0.33332,0.9233375,0.205163158,0.30516,cg18590709
chr17,49123976,49123977,0.21145,0.2638125,0.831182278,0.31278,0.9392625,0.240526316,0.31499,cg10536349
chr17,54230419,54230420,0.4485,0.46052,0.816237975,0.4587,0.9033375,0.459221053,0.47111,cg17607722
chr17,54230560,54230561,0.628616667,0.4905975,0.906327848,0.509,0.9493625,0.423973684,0.52517,cg05422096
chr17,54962812,54962813,0.82675,0.5905575,0.839551899,0.64824,0.954975,0.478573684,0.63277,cg25273584
chr17,55483844,55483845,0.822766667,0.4310875,0.844201266,0.45216,0.9123375,0.286789474,0.45971,cg19810715
chr17,55483894,55483895,0.8419,0.4977125,0.843906329,0.49116,0.9270875,0.374073684,0.52939,cg04486382
chr17,55993519,55993520,0.830266667,0.399285,0.831489873,0.41102,0.9196125,0.249205263,0.41998,cg07373578
chr17,56297515,56297516,0.846583333,0.4881575,0.884986076,0.54848,0.9515875,0.321336842,0.5599,cg24082215
chr17,56607190,56607191,0.117633333,0.3507875,0.848539241,0.49048,0.9185375,0.311389474,0.49569,cg01287505
chr17,56607967,56607968,0.10035,0.2755125,0.842239241,0.4127,0.9247,0.212868421,0.43104,cg25885038
chr17,57228618,57228619,0.373983333,0.4881925,0.829663291,0.54428,0.912025,0.453994737,0.59365,cg02656609
chr17,60505726,60505727,0.851066667,0.5266775,0.896862025,0.62668,0.95325,0.346863158,0.62369,cg27370673
chr17,61214305,61214306,0.808866667,0.5362775,0.865987342,0.63134,0.922575,0.380136842,0.62186,cg01222298
chr17,61229244,61229245,0.761216667,0.4421375,0.845813924,0.42186,0.9237,0.331894737,0.47029,cg24688343
chr17,64306194,64306195,0.71275,0.4644925,0.853863291,0.50604,0.9433125,0.352736842,0.5071,cg19474267
chr17,66526694,66526695,0.830216667,0.5339725,0.89476962,0.53764,0.9566625,0.444168421,0.52502,cg20060666
chr17,68037743,68037744,0.852766667,0.55137,0.811662025,0.62254,0.96325,0.407131579,0.609,cg05378452
chr17,68100915,68100916,0.864616667,0.49116,0.910910127,0.4626,0.9584375,0.3994,0.45571,cg12389490
chr17,68100944,68100945,0.767633333,0.4656225,0.877536709,0.45172,0.943,0.364410526,0.48367,cg07862930
chr17,68100975,68100976,0.367033333,0.3331375,0.89734557,0.38912,0.95305,0.277110526,0.39126,cg21871080
chr17,71345538,71345539,0.7768,0.3651525,0.822211392,0.39444,0.9106875,0.195457895,0.42594,cg00711291
chr17,72241818,72241819,0.789316667,0.376425,0.866326582,0.42364,0.9163,0.202978947,0.43463,cg04007987
chr17,72258164,72258165,0.8531,0.5032675,0.8308,0.55926,0.9164125,0.340836842,0.57399,cg21330553
chr17,72258231,72258232,0.82255,0.47952,0.830212658,0.58762,0.9347875,0.284521053,0.59015,cg14886530
chr17,72400209,72400210,0.181,0.4465775,0.837749367,0.523,0.9601375,0.465321053,0.5321,cg16568256
chr17,73056002,73056003,0.300116667,0.384855,0.836655696,0.38928,0.9034875,0.420863158,0.36507,cg06254425
chr17,73205364,73205365,0.183733333,0.403415,0.829520253,0.51878,0.9361875,0.364047368,0.55234,cg09779152
chr17,73506046,73506047,0.768566667,0.403115,0.809697468,0.43662,0.9285375,0.252826316,0.45264,cg25422797
chr17,73643555,73643556,0.784966667,0.47274,0.891929114,0.52574,0.9540625,0.321052632,0.54711,cg05593618
chr17,73847414,73847415,0.4407,0.364941026,0.821549367,0.45282,0.959675,0.24765,0.48667,cg21843902
chr17,74442338,74442339,0.478616667,0.434175,0.819726582,0.49092,0.924025,0.379184211,0.48362,cg06840243
chr17,74550235,74550236,0.132983333,0.240705,0.800806329,0.37724,0.9138625,0.169178947,0.37297,cg03742250
chr17,75238703,75238704,0.6975,0.3680775,0.808383544,0.3686,0.956175,0.267457895,0.36134,cg25017223
chr17,75524062,75524063,0.712533333,0.39706,0.841110127,0.34078,0.93245,0.349326316,0.32661,cg12659114
chr17,75881093,75881094,0.243233333,0.40717,0.806320253,0.48904,0.9351,0.373547368,0.52848,cg09889477
chr17,76220672,76220673,0.1295,0.3158775,0.851165823,0.36986,0.9693125,0.316584211,0.39937,cg10140240
chr17,76422640,76422641,0.884483333,0.56041,0.956098734,0.58352,0.9656375,0.453157895,0.55819,cg06852605
chr17,76422816,76422817,0.868483333,0.5456375,0.894850633,0.60504,0.9272125,0.390110526,0.61773,cg26985338
chr17,76455102,76455103,0.28355,0.3465175,0.91758481,0.39614,0.9823125,0.317184211,0.41522,cg05561386
chr17,76455269,76455270,0.7002,0.396205,0.96203038,0.50128,0.9503625,0.213731579,0.50797,cg20930294
chr17,76672617,76672618,0.271833333,0.49124,0.895241772,0.66292,0.9710625,0.411268421,0.68899,cg02222066
chr17,76719943,76719944,0.252783333,0.26138,0.845639241,0.31722,0.94205,0.217268421,0.32243,cg11786776
chr17,76760976,76760977,0.81965,0.425625,0.890305063,0.49468,0.951575,0.246868421,0.49432,cg02977955
chr17,76849030,76849031,0.813883333,0.5182675,0.802321519,0.59078,0.9356625,0.366968421,0.59211,cg09123577
chr17,76866918,76866919,0.746116667,0.4271175,0.858425316,0.50988,0.92165,0.261357895,0.50928,cg23655623
chr17,77924371,77924372,0.827433333,0.50945,0.923519231,0.67002,0.9695125,0.2682,0.69675,cg18749563
chr17,77951707,77951708,0.1937,0.397915,0.937207595,0.5383,0.9503625,0.343889474,0.5529,cg03582371
chr17,77951858,77951859,0.144066667,0.369155,0.843227848,0.43524,0.938675,0.375294737,0.4595,cg14787267
chr17,78079795,78079796,0.434416667,0.5443,0.809911392,0.63942,0.92185,0.492010526,0.66202,cg20811857
chr17,78244348,78244349,0.45525,0.391745,0.890103797,0.48078,0.9665375,0.294531579,0.49383,cg04499792
chr17,78725201,78725202,0.78105,0.4418675,0.806692405,0.51452,0.9171875,0.280457895,0.50871,cg00549398
chr17,78774058,78774059,0.788166667,0.48831,0.970778481,0.48224,0.9567875,0.413652632,0.45328,cg17888563
chr17,78774723,78774724,0.8239,0.389115,0.920405063,0.3847,0.964225,0.250815789,0.39322,cg18605975
chr17,78821928,78821929,0.914183333,0.5742775,0.959475949,0.64624,0.9480625,0.410536842,0.64546,cg24844295
chr17,79027117,79027118,0.11335,0.1922225,0.819489873,0.19932,0.956975,0.206794737,0.20831,cg22300320
chr17,79084557,79084558,0.368633333,0.4121125,0.874218987,0.53708,0.9275,0.327652632,0.53619,cg20441606
chr17,79097243,79097244,0.253316667,0.433785,0.830531646,0.55012,0.9227875,0.400131579,0.54784,cg24750674
chr17,79098558,79098559,0.881733333,0.464595,0.947212658,0.53272,0.9589875,0.287031579,0.51762,cg09591867
chr17,79099942,79099943,0.466466667,0.41843,0.808318987,0.48338,0.9654375,0.352721053,0.48198,cg23295826
chr17,79100218,79100219,0.862283333,0.5946375,0.829178481,0.64132,0.9628125,0.461852632,0.663,cg23176214
chr17,79104782,79104783,0.742883333,0.5398675,0.841453165,0.62758,0.9254125,0.407942105,0.62486,cg06310712
chr17,79127459,79127460,0.895833333,0.5366875,0.852626582,0.55364,0.9604375,0.402257895,0.56814,cg04813159
chr17,79652244,79652245,0.770683333,0.5128075,0.810872152,0.58638,0.9066125,0.372542105,0.5878,cg22209573
chr17,79952861,79952862,0.831483333,0.4370375,0.900624051,0.4646,0.95145,0.282931579,0.47939,cg02647835
chr17,79952915,79952916,0.836216667,0.47063,0.866090698,0.57396,0.9133125,0.255215789,0.6089,cg08311321
chr17,79953026,79953027,0.8099,0.459215,0.863401266,0.4843,0.9434,0.318463158,0.50369,cg23135546
chr17,79953059,79953060,0.882283333,0.59694,0.946288608,0.68718,0.97615,0.426157895,0.7051,cg14419393
chr17,80129470,80129471,0.730566667,0.46705,0.83188481,0.48532,0.926875,0.3806,0.46406,cg13198984
chr17,80519722,80519723,0.83065,0.542715,0.911991139,0.64184,0.9347,0.367726316,0.65287,cg11779900
