CpG. Probe	chr	start	"Average of all tissues, not lung"	Fibrotic Average	Lung Average	Leukocyte Average
cg25271509	1	68940435	0.901398198	-1	-1	0.9384625
cg25273799	10	105198564	0.912692793	-1	-1	0.9540625
cg25280041	6	32137117	0.877761261	0.38115	0.8862	0.942575
cg25283667	1	206712592	0.879712613	-1	-1	0.9423875
cg25291311	4	75565771	0.804367568	-1	-1	0.9124375
cg25292277	6	42186449	0.932758559	-1	-1	0.973825
cg25298293	2	65025731	0.870788288	-1	-1	0.907175
cg25314624	10	95256917	0.862865766	-1	-1	0.929125
cg25316305	12	4361135	0.876210811	-1	-1	0.9139625
cg25321114	11	67926276	0.80835045	-1	-1	0.9424875
cg25322489	7	157412694	0.874236937	-1	-1	0.9196875
cg25324021	13	27261076	0.904794595	-1	-1	0.915825
cg25332238	2	70122333	0.854004505	-1	-1	0.96375
cg25350306	2	100190218	0.836227928	-1	-1	0.9371375
cg25365544	2	238707589	0.92442973	-1	-1	0.9641
cg25367940	6	30163370	0.888682883	-1	-1	0.937375
cg25369058	6	32052596	0.893374775	-1	-1	0.930125
cg25371267	2	9062790	0.861328829	-1	-1	0.9483875
cg25384949	6	32190320	0.894727027	-1	-1	0.93105
cg25387865	6	167717313	0.823756757	-1	-1	0.912
cg25393009	11	14691641	0.882014414	0.425875	0.925175	0.967925
cg25401210	7	944776	0.872803604	-1	-1	0.9618125
cg25407448	1	2043037	0.862105405	-1	-1	0.9153
cg25409149	2	121055613	0.897722523	-1	-1	0.9290125
cg25410321	2	26098080	0.908048649	-1	-1	0.942
cg25411508	19	19764685	0.972725225	-1	-1	0.9722375
cg25414639	15	88360194	0.882397297	-1	-1	0.9394625
cg25442928	22	47069558	0.969255856	-1	-1	0.965
cg25443975	19	55794597	0.879621622	-1	-1	0.9534875
cg25448590	3	113249562	0.898832432	-1	-1	0.957375
cg25462842	5	178547422	0.918556757	-1	-1	0.972075
cg25469252	19	55994021	0.920522523	-1	-1	0.9200125
cg25470939	2	200422755	0.911714414	-1	-1	0.958325
cg25477176	7	148481030	0.875300901	-1	-1	0.92675
cg25490241	15	65073816	0.877783784	-1	-1	0.9097375
cg25493409	3	9023578	0.879513514	-1	-1	0.91855
cg25504668	6	29572379	0.945866667	-1	-1	0.946525
cg25505887	20	60545044	0.922742342	-1	-1	0.9439625
cg25512742	13	47622311	0.884540541	-1	-1	0.922175
cg25519654	2	99774805	0.91801982	-1	-1	0.9585
cg25521622	2	231714466	0.8715	-1	-1	0.9475375
cg25522795	6	32014096	0.842103604	0.335725	0.79805	0.913625
cg25537797	5	171408	0.827761261	-1	-1	0.9551875
cg25538340	2	11962135	0.915140541	-1	-1	0.9654375
cg25541078	17	43041623	0.868686486	-1	-1	0.9488375
cg25545598	8	107937633	0.820710811	-1	-1	0.95895
cg25546405	18	77205869	0.859763964	-1	-1	0.9370125
cg25551262	1	36231895	0.867136036	-1	-1	0.9286875
cg25555549	8	61877404	0.917672072	-1	-1	0.9728375
cg25557280	7	116438184	0.803402703	-1	-1	0.9031625
cg25558761	14	105522902	0.839947748	-1	-1	0.96025
cg25565264	5	157173866	0.912314414	-1	-1	0.9604375
cg25572695	12	131687695	0.912520721	-1	-1	0.9622375
cg25580008	8	121044248	0.923338739	-1	-1	0.9627625
cg25587647	6	33276189	0.947756757	-1	-1	0.9792875
cg25594100	7	4786943	0.832874775	-1	-1	0.9501375
cg25596655	19	38185862	0.965685586	-1	-1	0.9555
cg25597531	8	54507339	0.974002703	-1	-1	0.966075
cg25601674	3	122380355	0.959527027	-1	-1	0.9501375
cg25602930	2	9533887	0.912392793	-1	-1	0.955925
cg25606066	1	245844087	0.855286486	-1	-1	0.9069
cg25606172	4	7373343	0.844553153	-1	-1	0.939275
cg25609480	10	13534652	0.880690991	-1	-1	0.9417
cg25614468	8	107072690	0.871669369	-1	-1	0.9209
cg25618672	7	65939712	0.963352252	-1	-1	0.9586125
cg25622317	11	1002295	0.900063964	-1	-1	0.9018875
cg25631414	6	169641941	0.886781982	-1	-1	0.9443625
cg25632840	6	30540604	0.822266667	-1	-1	0.9251875
cg25633130	5	173415963	0.886440541	0.278725	0.6554	0.9052375
cg25638545	6	119461188	0.884856757	-1	-1	0.9483375
cg25639466	17	60485	0.906414414	-1	-1	0.900775
cg25640297	4	1604486	0.935988288	-1	-1	0.9673125
cg25643600	8	10470985	0.925655856	-1	-1	0.9328
cg25649200	17	79233120	0.947966667	-1	-1	0.9616125
cg25652516	21	46914628	0.912705405	-1	-1	0.9708875
cg25654554	19	21513650	0.897286486	-1	-1	0.938325
cg25655336	6	32803488	0.936981081	-1	-1	0.94135
cg25669494	5	43014287	0.908898198	-1	-1	0.9129875
cg25678070	10	132873829	0.954185586	0.466275	0.952525	0.9583625
cg25679378	17	73274392	0.960441441	-1	-1	0.9579
cg25681774	17	957287	0.838320721	-1	-1	0.9148375
cg25690825	15	64458389	0.887193694	-1	-1	0.9499125
cg25690922	2	25038389	0.914427027	-1	-1	0.949825
cg25691777	6	167250541	0.969604505	-1	-1	0.9620625
cg25697490	6	149286244	0.939494595	-1	-1	0.936125
cg25703338	15	25961951	0.892475676	-1	-1	0.90725
cg25712695	12	120741653	0.935012613	-1	-1	0.94325
cg25720578	19	38993211	0.956848649	-1	-1	0.979425
cg25726859	2	107459743	0.916741441	-1	-1	0.9574
cg25730584	7	70146354	0.892201802	-1	-1	0.948325
cg25730791	17	76457213	0.923897297	-1	-1	0.93805
cg25733756	19	5223299	0.951479279	-1	-1	0.954775
cg25735601	4	36285170	0.882383784	-1	-1	0.95675
cg25744905	1	228473980	0.937424324	-1	-1	0.9426125
cg25753567	19	1420366	0.984502703	-1	-1	0.983325
cg25756858	3	115038753	0.857364865	-1	-1	0.9174
cg25758394	1	3623859	0.826606306	-1	-1	0.9064
cg25761397	6	30314048	0.871883784	-1	-1	0.9624125
cg25765264	7	1479952	0.840342342	-1	-1	0.9067625
cg25777818	7	157345520	0.938672973	-1	-1	0.9440875
cg25777971	15	22945134	0.966758559	-1	-1	0.9650125
cg25780982	11	8752389	0.937488288	0.4505	0.9615	0.949775
cg25787645	10	648850	0.915394595	-1	-1	0.9452
cg25789370	6	167415325	0.85290991	-1	-1	0.9073375
cg25809434	19	8201264	0.975686486	0.477875	0.98135	0.9702125
cg25815421	7	157306592	0.885068468	-1	-1	0.9135625
cg25817164	6	9897093	0.89540991	-1	-1	0.928825
cg25821416	X	47431407	0.898545946	-1	-1	0.956625
cg25838979	1	36920097	0.894685586	-1	-1	0.9674625
cg25840318	4	8249430	0.816083784	0.308925	0.18355	0.942525
cg25844216	1	226333792	0.814443243	-1	-1	0.9145875
cg25847506	1	2766579	0.85410991	-1	-1	0.91455
cg25848582	2	240004055	0.886633333	-1	-1	0.9245
cg25854703	6	32037847	0.802307207	-1	-1	0.9304125
cg25858296	15	66332831	0.840728829	-1	-1	0.904225
cg25868469	11	75014388	0.900772072	-1	-1	0.95055
cg25871543	19	7686181	0.873142342	-1	-1	0.9398
cg25877549	4	158492858	0.905828829	-1	-1	0.9303625
cg25889504	7	72793014	0.847546847	-1	-1	0.913025
cg25894939	21	46521281	0.903836937	-1	-1	0.90315
cg25903588	7	150763533	0.912157658	-1	-1	0.9565
cg25906435	7	2123600	0.881173874	-1	-1	0.922275
cg25911482	7	152716678	0.874245045	-1	-1	0.932425
cg25920665	2	102614774	0.886930631	-1	-1	0.9568375
cg25926124	17	48445371	0.915333333	-1	-1	0.9209375
cg25928188	2	46125957	0.892006306	-1	-1	0.9087375
cg25928501	2	3465781	0.904646847	-1	-1	0.9427
cg25928811	8	19095053	0.956307207	-1	-1	0.962675
cg25928971	12	132572347	0.875407207	-1	-1	0.92915
cg25931138	3	195709698	0.867658559	0.46	0.929325	0.930275
cg25942896	21	37756881	0.864254054	-1	-1	0.9489375
cg25947490	13	112611257	0.959804505	-1	-1	0.963575
cg25950377	X	27481481	0.87999009	-1	-1	0.9216875
cg25953044	3	174279284	0.920545946	-1	-1	0.95855
cg25955341	6	33333945	0.800282883	-1	-1	0.905925
cg25955565	14	71863756	0.849663063	-1	-1	0.9437875
cg25963309	10	1742854	0.912632432	0.463775	0.90275	0.9400875
cg25969460	7	129042500	0.837145045	-1	-1	0.908475
cg25971038	3	12877612	0.879509009	-1	-1	0.9315
cg25979053	3	141495400	0.896268468	-1	-1	0.942275
cg25980388	1	5870397	0.945475676	-1	-1	0.936175
cg25993850	5	169623788	0.839089189	-1	-1	0.9428375
cg26006473	4	730989	0.917781982	-1	-1	0.9200625
cg26011105	7	43590148	0.96692973	-1	-1	0.9676625
cg26014905	3	50601263	0.834936036	-1	-1	0.9472875
cg26019498	1	228570446	0.860918018	0.366225	0.346475	0.9013125
cg26021706	1	117127417	0.859393694	-1	-1	0.9382
cg26025068	1	28158965	0.827032432	-1	-1	0.9340875
cg26025691	17	29901842	0.92218018	-1	-1	0.9646625
cg26027853	1	15541446	0.844194595	-1	-1	0.910525
cg26029250	17	40695519	0.895082883	-1	-1	0.954075
cg26030470	1	6566138	0.887163063	-1	-1	0.94455
cg26031742	1	16456023	0.83735045	-1	-1	0.9372125
cg26033529	2	20425981	0.864091892	-1	-1	0.90785
cg26040844	7	1071868	0.91382973	-1	-1	0.962975
cg26042024	8	135610009	0.902906306	0.432075	0.909025	0.9565625
cg26081985	7	1038940	0.912210811	-1	-1	0.9685
cg26086136	2	55254945	0.820384685	-1	-1	0.9496625
cg26089207	6	32825078	0.930127928	-1	-1	0.969075
cg26092564	6	66207286	0.832334234	-1	-1	0.928575
cg26093687	1	32686870	0.818491892	-1	-1	0.9556
cg26099466	6	47484906	0.935413514	-1	-1	0.9645875
cg26109843	2	161206170	0.905625225	-1	-1	0.9692125
cg26117778	14	106938335	0.935392793	-1	-1	0.9513
cg26121053	10	49880599	0.912694595	-1	-1	0.917
cg26122815	7	127948739	0.941658559	-1	-1	0.9742375
cg26127425	2	238382343	0.923514414	-1	-1	0.900225
cg26132511	6	38045143	0.807218018	-1	-1	0.9374
cg26146855	7	1660603	0.934745045	-1	-1	0.9474375
cg26147922	21	37833226	0.845164865	-1	-1	0.9277375
cg26153483	2	24838522	0.811185586	-1	-1	0.9438125
cg26154353	13	112573558	0.932124324	-1	-1	0.9484875
cg26154631	7	36552673	0.855282883	-1	-1	0.950725
cg26164907	7	155616192	0.818245045	-1	-1	0.9115125
cg26169632	2	134768258	0.932433333	-1	-1	0.9707375
cg26173562	7	5253757	0.93128018	-1	-1	0.9531375
cg26174880	2	3489916	0.927847748	-1	-1	0.9383
cg26182317	10	91589236	0.918493694	0.41945	0.890925	0.9035875
cg26186249	2	223538875	0.862609009	-1	-1	0.9088
cg26188420	2	1241752	0.902724324	-1	-1	0.9534
cg26190514	1	27277943	0.974424324	-1	-1	0.9673375
cg26191747	10	51549499	0.83041982	0.488675	0.67495	0.9528625
cg26206466	5	52630439	0.860407207	-1	-1	0.918975
cg26211634	5	139558579	0.845578378	-1	-1	0.9501375
cg26212135	10	3456947	0.905748649	0.405675	0.80055	0.96285
cg26217185	17	9850262	0.869104505	-1	-1	0.9393375
cg26221029	8	1821860	0.903967568	0.466275	0.90985	0.9389375
cg26224242	X	125299484	0.883703604	-1	-1	0.937325
cg26226167	7	114737002	0.815263964	-1	-1	0.9218375
cg26229087	6	25017636	0.907066667	-1	-1	0.968775
cg26231350	3	112720292	0.888617117	0.41005	0.908775	0.9487375
cg26233832	7	142660973	0.890818018	-1	-1	0.95105
cg26235243	6	33656836	0.860776577	-1	-1	0.924475
cg26246796	5	107292051	0.875831532	-1	-1	0.9307125
cg26248373	2	1572462	0.956482883	-1	-1	0.9444875
cg26250228	2	166700068	0.874428829	-1	-1	0.9544875
cg26250555	2	39475086	0.877463964	-1	-1	0.945075
cg26257034	1	214596216	0.901509009	-1	-1	0.95965
cg26270847	2	224743324	0.90325045	-1	-1	0.9275125
cg26270848	1	236176807	0.901457658	-1	-1	0.9765375
cg26272260	11	702252	0.876915315	-1	-1	0.9282125
cg26283559	11	60284021	0.847168468	0.389725	0.8696	0.9156125
cg26290973	17	78897137	0.946482883	-1	-1	0.9498125
cg26298294	5	6755150	0.971618018	-1	-1	0.9592
cg26301143	6	52430120	0.883315315	-1	-1	0.9115125
cg26304119	11	67265369	0.941054054	-1	-1	0.9483875
cg26311420	6	168812569	0.962104505	0.4673	0.9543	0.95705
cg26322711	10	105846908	0.857510811	-1	-1	0.9100375
cg26327274	17	79280924	0.908247748	-1	-1	0.9036625
cg26336151	1	43915663	0.903974775	-1	-1	0.9408125
cg26337290	5	71589485	0.88927027	-1	-1	0.9094375
cg26342177	22	36113512	0.901537838	-1	-1	0.9304625
cg26342320	12	109826649	0.890389189	-1	-1	0.9179375
cg26349964	8	144262934	0.921918919	-1	-1	0.94545
cg26353877	1	159557886	0.858307207	-1	-1	0.927225
cg26358329	1	155118983	0.892074775	-1	-1	0.947975
cg26359646	10	132600786	0.938630631	-1	-1	0.92245
cg26360644	19	5824300	0.969010811	-1	-1	0.9635
cg26361553	11	2871528	0.850114414	0.372425	0.633675	0.924825
cg26362616	2	175440004	0.831637838	-1	-1	0.9006
cg26365623	11	5144101	0.847563063	-1	-1	0.9548125
cg26373796	4	104001987	0.873507207	-1	-1	0.9390875
cg26389914	3	4805500	0.810234234	-1	-1	0.94025
cg26390526	1	152299078	0.913976577	-1	-1	0.9577625
cg26390609	7	44579467	0.929416216	-1	-1	0.9599125
cg26396278	1	248814155	0.917452252	-1	-1	0.9675
cg26396452	14	65542826	0.872207207	-1	-1	0.9160375
cg26400230	3	43807220	0.815386486	-1	-1	0.9077125
cg26401512	1	40922773	0.929966667	-1	-1	0.957675
cg26403494	1	231360004	0.897262162	-1	-1	0.93105
cg26406394	1	2415965	0.879292793	-1	-1	0.945725
cg26407917	7	169721	0.836605405	-1	-1	0.9000125
cg26410632	1	70501250	0.867804505	-1	-1	0.9319875
cg26422656	2	238585054	0.878672072	-1	-1	0.9026375
cg26425521	7	143700939	0.914061261	0.4289	0.91155	0.9185
cg26428523	5	137229019	0.866354955	-1	-1	0.9404375
cg26429763	5	122578058	0.945765766	-1	-1	0.946375
cg26433593	1	22188531	0.890342342	0.375675	0.86745	0.9208375
cg26434400	6	31833072	0.919664865	0.42705	0.91755	0.961925
cg26440263	11	94373070	0.904351351	-1	-1	0.9346
cg26447282	2	242874971	0.90276036	-1	-1	0.9130875
cg26461378	11	5248218	0.912595495	-1	-1	0.9395875
cg26461880	2	242930039	0.961430631	-1	-1	0.96475
cg26465317	4	8398823	0.965058559	-1	-1	0.9616625
cg26465331	17	10212891	0.920710811	-1	-1	0.9348375
cg26466801	4	154415951	0.905033333	-1	-1	0.95415
cg26469354	2	128409012	0.884345946	-1	-1	0.9194375
cg26470924	6	97378856	0.832618018	-1	-1	0.9325125
cg26474192	5	60039414	0.921348649	-1	-1	0.9156125
cg26488040	22	30985211	0.85921982	-1	-1	0.9343125
cg26492916	6	32149401	0.88803964	-1	-1	0.9316375
cg26493193	2	239978460	0.933872973	-1	-1	0.975725
cg26497532	7	22292064	0.865462162	-1	-1	0.96105
cg26502461	21	44840289	0.938627928	-1	-1	0.9720875
cg26510150	5	155380972	0.873193694	0.409	0.8747	0.9152375
cg26517140	12	69261713	0.878146847	-1	-1	0.9439875
cg26521561	2	198283608	0.867730631	-1	-1	0.9407
cg26522337	18	12431464	0.955022523	-1	-1	0.909225
cg26522351	1	204226827	0.823534234	-1	-1	0.923125
cg26524350	12	124979813	0.883947748	-1	-1	0.9448625
cg26524905	1	3506323	0.891230631	-1	-1	0.9085
cg26526983	16	12136938	0.95282973	-1	-1	0.9478625
cg26527344	1	223251813	0.894442342	0.381475	0.83385	0.9589875
cg26528477	1	19166592	0.917122523	-1	-1	0.957975
cg26530045	1	23487055	0.836934234	-1	-1	0.9380125
cg26531174	5	149546073	0.939267568	-1	-1	0.95165
cg26531906	11	71135016	0.866416216	-1	-1	0.9018375
cg26532812	11	133804526	0.862937838	-1	-1	0.9456875
cg26533351	7	1856801	0.928931532	-1	-1	0.9609875
cg26544554	19	47739595	0.901063063	-1	-1	0.945725
cg26554254	8	141580076	0.880836036	-1	-1	0.934025
cg26556065	7	36194575	0.834461261	-1	-1	0.9740875
cg26561349	1	2020591	0.863520721	0.427775	0.8976	0.9000125
cg26563903	1	153648789	0.872816216	-1	-1	0.91175
cg26568402	19	40996346	0.916089189	-1	-1	0.9684625
cg26571478	10	21436607	0.867453153	-1	-1	0.9129875
cg26574947	15	52818121	0.843128829	-1	-1	0.922775
cg26586710	10	134216688	0.89796036	0.42505	0.4253	0.91715
cg26591149	10	126262860	0.868908108	-1	-1	0.940625
cg26591553	5	176863129	0.963076577	-1	-1	0.956925
cg26593722	16	87376314	0.917218919	0.4854	0.982825	0.9663125
cg26593829	4	844329	0.845233333	-1	-1	0.914675
cg26598129	11	117750173	0.854752252	-1	-1	0.9320125
cg26611367	5	94510007	0.878977477	-1	-1	0.9444125
cg26617486	8	139886565	0.881006306	-1	-1	0.9314875
cg26621704	13	25081296	0.975709009	-1	-1	0.9623375
cg26626042	6	32151594	0.842592793	-1	-1	0.9240875
cg26626251	11	132948177	0.8134	-1	-1	0.908075
cg26628279	8	58059068	0.893571171	-1	-1	0.907025
cg26631853	4	186301445	0.899720721	-1	-1	0.9434625
cg26642965	2	23914230	0.889548649	-1	-1	0.9458375
cg26643537	6	31747023	0.944418018	-1	-1	0.9667625
cg26643890	4	99914033	0.874787387	-1	-1	0.9535
cg26653489	6	32150716	0.851301802	-1	-1	0.92895
cg26658846	15	62983083	0.858537838	-1	-1	0.9162
cg26661785	1	44352910	0.924410811	-1	-1	0.9693125
cg26667716	12	131862959	0.930754054	-1	-1	0.9687125
cg26669897	2	15909070	0.873990991	-1	-1	0.9589625
cg26678143	3	169697322	0.920381982	-1	-1	0.9375625
cg26679144	5	176849696	0.916081982	-1	-1	0.96255
cg26682500	13	43356116	0.909310811	-1	-1	0.931
cg26692825	16	30968016	0.860641441	-1	-1	0.9324625
cg26695117	17	64264320	0.864331532	-1	-1	0.9188
cg26698664	6	149285835	0.9446	-1	-1	0.93545
cg26703245	11	131460647	0.846927928	-1	-1	0.90275
cg26712159	3	48697504	0.874458559	-1	-1	0.9291875
cg26713384	3	129376466	0.905805405	-1	-1	0.957225
cg26714263	17	78860511	0.926404505	-1	-1	0.94425
cg26728770	10	71612717	0.863705405	-1	-1	0.9136375
cg26729372	10	131637200	0.963225225	0.4755	0.97205	0.961
cg26729669	17	79108296	0.93989009	-1	-1	0.93975
cg26738568	19	52196495	0.913487387	-1	-1	0.9729125
cg26751877	8	59589151	0.933938739	-1	-1	0.93105
cg26752679	2	141868029	0.90451982	0.411325	0.871125	0.9493375
cg26770055	17	3844576	0.949662162	-1	-1	0.9550375
cg26774803	11	1275504	0.972293694	-1	-1	0.9718375
cg26794227	5	169483131	0.812187387	0.3169	0.6385	0.942225
cg26794835	4	18700365	0.852325225	-1	-1	0.9109
cg26797166	7	1659465	0.897557658	-1	-1	0.9112125
cg26808779	11	119487753	0.942640541	0.399025	0.801275	0.9529
cg26811411	1	111685877	0.900868468	-1	-1	0.9550625
cg26815611	19	13919905	0.975306306	-1	-1	0.9751875
cg26818618	8	103616807	0.911287387	-1	-1	0.9169125
cg26819757	16	87681215	0.903799099	-1	-1	0.956425
cg26820378	1	10611109	0.916447748	-1	-1	0.959825
cg26820947	1	21546277	0.918235135	-1	-1	0.942125
cg26822480	16	84341323	0.891704505	-1	-1	0.9599
cg26826425	1	92542467	0.890936937	-1	-1	0.920325
cg26829322	1	11713867	0.833806306	-1	-1	0.9445875
cg26833329	5	180248914	0.91401982	-1	-1	0.9606625
cg26841074	6	32291370	0.899424324	-1	-1	0.9684875
cg26841383	13	97999364	0.916169369	-1	-1	0.9270875
cg26842410	10	70782510	0.885662162	-1	-1	0.920125
cg26852879	8	67457376	0.911633333	0.397575	0.8893	0.9275375
cg26856948	12	133384913	0.909136036	0.40365	0.413575	0.96445
cg26858716	20	54942094	0.89056036	-1	-1	0.954275
cg26860507	12	13104111	0.931675676	-1	-1	0.9645
cg26863079	3	12581667	0.916327027	-1	-1	0.9589125
cg26864993	5	40838771	0.926736036	-1	-1	0.9491875
cg26865002	1	1913246	0.962177477	-1	-1	0.971275
cg26872100	16	28270754	0.826171171	-1	-1	0.9665375
cg26873132	11	9191490	0.818134234	-1	-1	0.9047875
cg26877861	1	117661255	0.80812973	-1	-1	0.947675
cg26882424	19	5661653	0.958162162	-1	-1	0.94175
cg26886231	17	78936889	0.966328829	-1	-1	0.966375
cg26886334	11	46726814	0.934462162	0.41955	0.874525	0.9096625
cg26889682	11	65984211	0.921786486	-1	-1	0.966425
cg26897717	19	39691363	0.946789189	-1	-1	0.9555125
cg26899526	13	109794149	0.922533333	-1	-1	0.9686
cg26902894	16	88465211	0.865946847	-1	-1	0.9301
cg26903781	7	123176084	0.878345946	0.396575	0.879525	0.9415125
cg26904308	1	94477653	0.848902703	-1	-1	0.948875
cg26910994	1	4068470	0.88362973	-1	-1	0.9537125
cg26917125	1	27140293	0.88989009	-1	-1	0.930575
cg26920345	4	79138888	0.866240541	-1	-1	0.9452125
cg26920857	1	1254482	0.954095495	-1	-1	0.951725
cg26923547	14	104640527	0.969246847	-1	-1	0.9736375
cg26923810	16	20935690	0.890105405	-1	-1	0.927025
cg26926497	6	22028974	0.902389189	-1	-1	0.934275
cg26929645	5	180274871	0.881290991	-1	-1	0.9115625
cg26940807	12	132885472	0.914834234	-1	-1	0.9526
cg26944670	8	28297144	0.887914414	-1	-1	0.929725
cg26946182	8	82751928	0.85938018	-1	-1	0.91635
cg26947977	8	143193033	0.879044144	-1	-1	0.9116875
cg26948895	15	90023783	0.896916216	-1	-1	0.9401
cg26954245	6	150437138	0.939588288	-1	-1	0.9194125
cg26954729	11	75950762	0.915399099	-1	-1	0.9366875
cg26957560	18	77308241	0.870801802	-1	-1	0.915125
cg26959580	12	7341030	0.817763063	-1	-1	0.9187125
cg26968767	17	72843650	0.911281982	-1	-1	0.914075
cg26971928	8	30398823	0.895598198	-1	-1	0.9590375
cg26975368	12	49176859	0.96760991	-1	-1	0.967325
cg26981047	2	10535668	0.923327928	-1	-1	0.9413875
cg26982892	7	112150091	0.874693694	-1	-1	0.90915
cg26992524	16	56397855	0.840620721	-1	-1	0.9138625
cg26996458	8	141636297	0.947607207	-1	-1	0.9308375
cg27013455	14	102483114	0.951156757	-1	-1	0.958475
cg27013755	16	88044333	0.937963063	-1	-1	0.964975
cg27016366	8	41604672	0.847815315	-1	-1	0.943575
cg27018240	12	68647387	0.884656757	-1	-1	0.9230625
cg27023010	7	101840748	0.918478378	-1	-1	0.9273375
cg27024386	3	150238208	0.889213514	-1	-1	0.951925
cg27025483	10	3163562	0.895276577	-1	-1	0.944175
cg27027655	7	45196262	0.898363964	-1	-1	0.9305125
cg27030744	6	44496130	0.886524324	-1	-1	0.916125
cg27041304	5	141693865	0.852871171	-1	-1	0.967325
cg27041381	10	131357203	0.910290991	-0.030475	0.950975	0.9458
cg27056270	7	105279549	0.823072973	-1	-1	0.911425
cg27056334	6	31915198	0.910497297	-1	-1	0.9404625
cg27056501	1	180120700	0.892426126	-1	-1	0.959525
cg27060346	2	234359958	0.914032432	-1	-1	0.9353375
cg27062904	5	112041869	0.896894595	-1	-1	0.9466
cg27067040	6	161583530	0.87545045	-1	-1	0.9498625
cg27067654	6	40299963	0.894423423	-1	-1	0.9130625
cg27077312	19	45575442	0.906273874	-1	-1	0.94085
cg27078455	4	140225613	0.872820721	-1	-1	0.9071125
cg27093425	17	79191690	0.942796396	-1	-1	0.9617625
cg27095847	6	160221218	0.923716216	0.4704	0.951575	0.935575
cg27111618	2	237519496	0.893209009	-1	-1	0.9163375
cg27111680	7	43314194	0.886032432	-1	-1	0.9161125
cg27115996	7	102741563	0.916256757	0.421375	0.9145	0.9519625
cg27118533	6	128344105	0.869481081	-1	-1	0.9324125
cg27121661	3	16525721	0.827043243	-1	-1	0.9429375
cg27124218	16	48191328	0.861845946	-1	-1	0.9529
cg27129320	11	125657430	0.881502703	-1	-1	0.937975
cg27132348	6	116850350	0.861637838	-1	-1	0.942175
cg27136270	19	41292793	0.940086486	-1	-1	0.9597875
cg27145409	5	66459046	0.936885586	-1	-1	0.9258
cg27155163	7	151026011	0.867605405	-1	-1	0.9424
cg27156669	7	155058950	0.896551351	-1	-1	0.9228375
cg27158386	16	85688445	0.973295495	-1	-1	0.9662625
cg27169610	1	42182637	0.816711712	-1	-1	0.9579875
cg27169639	16	1209255	0.867128829	-1	-1	0.926375
cg27170002	16	2003791	0.871042342	-1	-1	0.914925
cg27175069	19	52395190	0.923542342	-1	-1	0.966625
cg27175491	12	70425656	0.923789189	-1	-1	0.9614625
cg27178567	6	33874232	0.855243243	-1	-1	0.950375
cg27180961	13	68488758	0.958462162	-1	-1	0.94895
cg27183801	12	186358	0.836411712	-1	-1	0.9324875
cg27185423	15	62541101	0.877991892	-1	-1	0.9169625
cg27197746	19	9677095	0.876291892	-1	-1	0.927025
cg27198114	12	133132130	0.97163964	-1	-1	0.978375
cg27203372	7	2638310	0.888957658	-1	-1	0.9241375
cg27207493	17	4855149	0.808557658	-1	-1	0.9190375
