chr	start	end	not_musc_avg	musc_average	dist	leuk_average	chr	start	end	als.1.meth	als.1.unmeth	als.2.meth	als.2.unmeth	als.3.meth	als.3.unmeth	als.4.meth	als.4.unmeth	ctrl.1.meth	ctrl.1.unmeth	ctrl.2.meth	ctrl.2.unmeth	ctrl.3.meth	ctrl.3.unmeth	ctrl.4.meth	ctrl.4.unmeth
chr19	35523318	35523619	0.875846847	0.457566667	0.41828018	0.9390625	chr19	35523590	35523591	NA	NA	7	4	5	4	5	3	4	2	7	5	5	2	6	0
chr19	35523318	35523619	0.875846847	0.457566667	0.41828018	0.9390625	chr19	35523604	35523605	NA	NA	9	1	9	0	5	1	5	2	13	1	5	1	6	1
chr19	35523318	35523619	0.875846847	0.457566667	0.41828018	0.9390625	chr19	35523611	35523612	NA	NA	4	4	4	3	4	3	4	4	7	5	4	2	2	4
chr19	40873823	40874124	0.863043243	0.398283333	0.46475991	0.9729875	chr19	40873967	40873968	13	0	28	3	36	0	14	1	11	0	15	1	21	0	7	0
chr19	40873823	40874124	0.863043243	0.398283333	0.46475991	0.9729875	chr19	40873968	40873969	NA	NA	21	1	22	0	18	4	17	1	12	2	22	2	10	0
chr19	40873823	40874124	0.863043243	0.398283333	0.46475991	0.9729875	chr19	40874023	40874024	15	3	30	4	25	9	20	3	7	0	16	8	26	2	8	0
chr19	40873823	40874124	0.863043243	0.398283333	0.46475991	0.9729875	chr19	40874024	40874025	12	2	18	5	25	5	25	2	21	1	15	6	26	3	6	2
chr19	40917034	40917335	0.812416216	0.431016667	0.38139955	0.9358	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr19	45150575	45150876	0.815387387	0.307966667	0.507420721	0.919	chr19	45150610	45150611	NA	NA	NA	NA	5	1	10	2	NA	NA	NA	NA	NA	NA	NA	NA
chr19	45150575	45150876	0.815387387	0.307966667	0.507420721	0.919	chr19	45150611	45150612	NA	NA	NA	NA	8	0	7	0	NA	NA	NA	NA	NA	NA	7	0
chr19	45150575	45150876	0.815387387	0.307966667	0.507420721	0.919	chr19	45150739	45150740	NA	NA	NA	NA	8	1	14	0	NA	NA	NA	NA	NA	NA	NA	NA
chr19	45150575	45150876	0.815387387	0.307966667	0.507420721	0.919	chr19	45150740	45150741	NA	NA	NA	NA	7	0	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr19	45150575	45150876	0.815387387	0.307966667	0.507420721	0.919	chr19	45150855	45150856	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	45150575	45150876	0.815387387	0.307966667	0.507420721	0.919	chr19	45150856	45150857	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr19	45822812	45823113	0.846516216	0.487416667	0.35909955	0.9125	chr19	45822928	45822929	NA	NA	6	1	8	1	9	0	NA	NA	8	0	NA	NA	NA	NA
chr19	45822812	45823113	0.846516216	0.487416667	0.35909955	0.9125	chr19	45822994	45822995	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr19	45822812	45823113	0.846516216	0.487416667	0.35909955	0.9125	chr19	45822995	45822996	NA	NA	7	0	NA	NA	10	0	NA	NA	8	0	7	0	NA	NA
chr19	45822812	45823113	0.846516216	0.487416667	0.35909955	0.9125	chr19	45823095	45823096	6	0	8	0	6	0	9	0	NA	NA	6	0	7	0	NA	NA
chr19	46288702	46289003	0.811387387	0.48895	0.322437387	0.920075	chr19	46288702	46288703	NA	NA	NA	NA	3	3	8	0	NA	NA	12	0	NA	NA	NA	NA
chr19	46288702	46289003	0.811387387	0.48895	0.322437387	0.920075	chr19	46288716	46288717	NA	NA	7	0	9	2	NA	NA	NA	NA	NA	NA	8	1	NA	NA
chr19	46288702	46289003	0.811387387	0.48895	0.322437387	0.920075	chr19	46288717	46288718	NA	NA	NA	NA	2	5	7	1	NA	NA	12	0	NA	NA	NA	NA
chr19	46288702	46289003	0.811387387	0.48895	0.322437387	0.920075	chr19	46288938	46288939	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr19	46288702	46289003	0.811387387	0.48895	0.322437387	0.920075	chr19	46288939	46288940	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr19	46292329	46292630	0.877502703	0.41235	0.465152703	0.9496	chr19	46292342	46292343	6	1	9	2	8	1	8	0	8	1	13	0	16	0	7	2
chr19	46292329	46292630	0.877502703	0.41235	0.465152703	0.9496	chr19	46292343	46292344	11	0	12	0	14	2	6	0	14	3	19	1	10	2	6	1
chr19	46292329	46292630	0.877502703	0.41235	0.465152703	0.9496	chr19	46292349	46292350	7	1	11	1	8	2	7	1	8	1	14	0	18	0	8	0
chr19	46292329	46292630	0.877502703	0.41235	0.465152703	0.9496	chr19	46292350	46292351	11	0	12	0	14	2	5	2	15	3	19	0	12	0	7	1
chr19	46292329	46292630	0.877502703	0.41235	0.465152703	0.9496	chr19	46292477	46292478	9	2	7	2	8	6	5	4	4	2	6	1	6	9	2	4
chr19	46292329	46292630	0.877502703	0.41235	0.465152703	0.9496	chr19	46292478	46292479	4	2	13	2	6	4	9	3	4	3	13	6	11	6	NA	NA
chr19	49223128	49223429	0.872330631	0.343833333	0.528497297	0.9558	chr19	49223155	49223156	NA	NA	8	0	NA	NA	10	0	NA	NA	7	1	6	0	NA	NA
chr19	49223128	49223429	0.872330631	0.343833333	0.528497297	0.9558	chr19	49223156	49223157	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA
chr19	49223128	49223429	0.872330631	0.343833333	0.528497297	0.9558	chr19	49223354	49223355	12	1	12	2	15	0	15	0	8	0	11	1	13	0	8	0
chr19	49223128	49223429	0.872330631	0.343833333	0.528497297	0.9558	chr19	49223355	49223356	NA	NA	9	0	7	0	NA	NA	6	0	NA	NA	NA	NA	NA	NA
chr19	49223128	49223429	0.872330631	0.343833333	0.528497297	0.9558	chr19	49223379	49223380	8	4	10	0	17	0	14	1	4	6	10	2	3	8	5	1
chr19	49223128	49223429	0.872330631	0.343833333	0.528497297	0.9558	chr19	49223380	49223381	NA	NA	10	1	8	1	7	0	5	3	NA	NA	4	3	NA	NA
chr19	49258701	49259002	0.802713514	0.4988	0.303913514	0.9232	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr19	49576805	49577106	0.82916036	0.442916667	0.386243694	0.92555	chr19	49576815	49576816	NA	NA	9	0	NA	NA	9	1	NA	NA	NA	NA	NA	NA	NA	NA
chr19	49576805	49577106	0.82916036	0.442916667	0.386243694	0.92555	chr19	49576816	49576817	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr19	49576805	49577106	0.82916036	0.442916667	0.386243694	0.92555	chr19	49576822	49576823	NA	NA	9	0	NA	NA	8	1	NA	NA	NA	NA	NA	NA	NA	NA
chr19	49576805	49577106	0.82916036	0.442916667	0.386243694	0.92555	chr19	49576838	49576839	NA	NA	11	0	NA	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA
chr19	49576805	49577106	0.82916036	0.442916667	0.386243694	0.92555	chr19	49576839	49576840	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr19	56031223	56031524	0.827986486	0.443766667	0.38421982	0.922225	chr19	56031257	56031258	NA	NA	6	0	NA	NA	NA	NA	6	0	6	0	NA	NA	NA	NA
chr19	56031223	56031524	0.827986486	0.443766667	0.38421982	0.922225	chr19	56031258	56031259	5	3	11	1	11	1	7	3	11	1	8	0	15	1	6	0
chr19	56031223	56031524	0.827986486	0.443766667	0.38421982	0.922225	chr19	56031290	56031291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA
chr19	56031223	56031524	0.827986486	0.443766667	0.38421982	0.922225	chr19	56031291	56031292	6	0	7	0	7	2	7	3	10	0	5	1	10	2	NA	NA
chr19	56031223	56031524	0.827986486	0.443766667	0.38421982	0.922225	chr19	56031366	56031367	NA	NA	6	3	6	0	6	0	NA	NA	7	1	NA	NA	NA	NA
chr19	56031223	56031524	0.827986486	0.443766667	0.38421982	0.922225	chr19	56031367	56031368	NA	NA	NA	NA	7	1	NA	NA	NA	NA	5	2	11	0	NA	NA
chr19	56688273	56688574	0.921132432	0.496283333	0.424849099	0.9547125	chr19	56688314	56688315	NA	NA	1	7	7	2	9	1	2	4	NA	NA	NA	NA	NA	NA
chr19	56688273	56688574	0.921132432	0.496283333	0.424849099	0.9547125	chr19	56688315	56688316	NA	NA	NA	NA	5	1	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr19	56688289	56688590	0.802055856	0.452766667	0.349289189	0.91415	chr19	56688314	56688315	NA	NA	1	7	7	2	9	1	2	4	NA	NA	NA	NA	NA	NA
chr19	56688289	56688590	0.802055856	0.452766667	0.349289189	0.91415	chr19	56688315	56688316	NA	NA	NA	NA	5	1	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr20	3687667	3687968	0.857199099	0.423416667	0.433782432	0.9172	chr20	3687907	3687908	NA	NA	2	4	7	6	2	8	5	1	6	6	2	4	NA	NA
chr20	3687667	3687968	0.857199099	0.423416667	0.433782432	0.9172	chr20	3687908	3687909	NA	NA	6	7	NA	NA	6	3	NA	NA	NA	NA	NA	NA	NA	NA
chr20	20066153	20066454	0.844524324	0.437683333	0.406840991	0.9457125	chr20	20066153	20066154	NA	NA	NA	NA	1	9	1	12	3	5	2	12	NA	NA	NA	NA
chr20	20066153	20066454	0.844524324	0.437683333	0.406840991	0.9457125	chr20	20066154	20066155	NA	NA	0	12	3	5	1	5	0	7	0	8	1	8	NA	NA
chr20	20066153	20066454	0.844524324	0.437683333	0.406840991	0.9457125	chr20	20066378	20066379	NA	NA	13	4	11	1	8	6	7	6	6	6	8	2	NA	NA
chr20	31642912	31643213	0.800659459	0.491133333	0.309526126	0.9047375	chr20	31642951	31642952	NA	NA	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	NA	NA	NA
chr20	31642912	31643213	0.800659459	0.491133333	0.309526126	0.9047375	chr20	31642952	31642953	2	12	5	11	2	15	2	9	3	9	2	9	5	16	3	3
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092319	35092320	0	6	0	11	1	11	0	12	0	6	0	8	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092327	35092328	0	6	0	9	1	11	0	12	0	6	0	8	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092332	35092333	NA	NA	0	9	1	9	0	12	0	6	0	8	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092370	35092371	0	6	NA	NA	2	5	0	13	NA	NA	0	7	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092376	35092377	NA	NA	NA	NA	1	5	0	13	NA	NA	1	6	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092405	35092406	NA	NA	NA	NA	NA	NA	1	9	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092409	35092410	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092447	35092448	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092453	35092454	NA	NA	NA	NA	NA	NA	1	9	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092468	35092469	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092472	35092473	NA	NA	NA	NA	NA	NA	0	8	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092496	35092497	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092520	35092521	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092527	35092528	NA	NA	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092530	35092531	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092552	35092553	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092560	35092561	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA
chr20	35092316	35092617	0.828118919	0.4382	0.389918919	0.9368375	chr20	35092570	35092571	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA
chr20	41822871	41823172	0.832717117	0.43085	0.401867117	0.9324875	chr20	41823089	41823090	8	1	10	1	11	5	6	1	10	0	14	2	15	1	7	0
chr20	41822871	41823172	0.832717117	0.43085	0.401867117	0.9324875	chr20	41823090	41823091	NA	NA	16	2	11	3	10	0	5	1	9	0	8	1	5	2
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43987816	43987817	NA	NA	6	8	8	6	4	5	3	5	8	5	3	4	1	5
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43987817	43987818	NA	NA	4	4	7	0	6	2	4	3	4	3	7	4	4	5
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43987959	43987960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	2
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43987960	43987961	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA	5	1	NA	NA
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43988013	43988014	NA	NA	NA	NA	NA	NA	11	0	NA	NA	NA	NA	NA	NA	5	1
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43988014	43988015	8	0	5	1	7	2	5	1	NA	NA	7	2	11	0	NA	NA
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43988051	43988052	NA	NA	NA	NA	NA	NA	6	2	NA	NA	NA	NA	NA	NA	NA	NA
chr20	43987795	43988096	0.810885586	0.45785	0.353035586	0.9495625	chr20	43988052	43988053	7	0	8	0	10	0	5	1	7	0	6	1	10	1	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471692	44471693	NA	NA	7	2	NA	NA	5	1	NA	NA	6	3	9	4	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471693	44471694	6	1	12	3	8	1	NA	NA	9	0	8	3	12	0	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471795	44471796	NA	NA	6	0	5	2	NA	NA	4	2	8	0	6	0	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471796	44471797	8	0	11	0	NA	NA	9	0	NA	NA	12	0	8	0	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471895	44471896	6	0	7	2	8	1	NA	NA	NA	NA	6	1	NA	NA	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471896	44471897	NA	NA	NA	NA	NA	NA	6	0	NA	NA	10	0	6	0	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471923	44471924	7	0	8	0	7	2	NA	NA	NA	NA	6	0	6	1	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471924	44471925	NA	NA	NA	NA	6	0	7	0	NA	NA	8	1	5	1	6	0
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471925	44471926	7	0	6	2	9	1	NA	NA	NA	NA	6	0	5	1	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471926	44471927	NA	NA	NA	NA	6	0	7	0	NA	NA	9	0	6	0	5	1
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471927	44471928	7	0	6	0	9	0	NA	NA	NA	NA	5	1	NA	NA	NA	NA
chr20	44471656	44471957	0.826112613	0.421966667	0.404145946	0.9665875	chr20	44471928	44471929	NA	NA	NA	NA	NA	NA	6	1	NA	NA	9	0	6	0	6	0
chr20	48601732	48602033	0.825713514	0.474916667	0.350796847	0.9302625	chr20	48601748	48601749	6	0	14	3	22	4	13	0	6	0	8	1	8	0	6	0
chr20	48601732	48602033	0.825713514	0.474916667	0.350796847	0.9302625	chr20	48601749	48601750	NA	NA	9	0	NA	NA	9	1	10	1	16	4	17	2	8	0
chr20	48601732	48602033	0.825713514	0.474916667	0.350796847	0.9302625	chr20	48601761	48601762	6	1	13	1	22	2	15	0	5	2	7	1	7	0	5	1
chr20	48601732	48602033	0.825713514	0.474916667	0.350796847	0.9302625	chr20	48601762	48601763	NA	NA	9	1	6	1	8	2	8	2	18	2	15	2	6	2
chr20	48601732	48602033	0.825713514	0.474916667	0.350796847	0.9302625	chr20	48601931	48601932	NA	NA	NA	NA	6	2	8	0	NA	NA	NA	NA	NA	NA	NA	NA
chr20	48601732	48602033	0.825713514	0.474916667	0.350796847	0.9302625	chr20	48601932	48601933	8	0	8	1	11	0	8	0	7	0	14	1	8	1	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087030	57087031	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087031	57087032	NA	NA	NA	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087076	57087077	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087152	57087153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087191	57087192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087210	57087211	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	4	4	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087238	57087239	NA	NA	NA	NA	2	6	NA	NA	NA	NA	NA	NA	3	4	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087253	57087254	NA	NA	NA	NA	5	3	NA	NA	NA	NA	NA	NA	3	5	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087273	57087274	NA	NA	NA	NA	6	2	NA	NA	NA	NA	NA	NA	8	1	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087275	57087276	NA	NA	NA	NA	6	2	NA	NA	NA	NA	NA	NA	8	1	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087279	57087280	NA	NA	NA	NA	5	3	NA	NA	NA	NA	NA	NA	8	1	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087289	57087290	NA	NA	NA	NA	7	1	NA	NA	NA	NA	NA	NA	7	1	NA	NA
chr20	57087029	57087330	0.847841441	0.491066667	0.356774775	0.9384625	chr20	57087326	57087327	NA	NA	NA	NA	7	1	8	0	6	0	NA	NA	9	0	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457344	57457345	5	2	17	1	7	0	11	1	11	0	15	1	17	1	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457345	57457346	9	0	4	2	NA	NA	9	0	NA	NA	8	0	6	1	6	0
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457356	57457357	6	0	18	1	6	1	10	1	10	1	16	0	20	0	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457357	57457358	8	1	5	1	6	0	9	0	NA	NA	9	0	6	1	6	0
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457422	57457423	6	0	13	3	8	0	11	1	NA	NA	11	5	6	7	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457423	57457424	8	0	8	0	6	0	10	3	5	3	11	2	NA	NA	5	1
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457538	57457539	NA	NA	NA	NA	6	1	3	3	NA	NA	NA	NA	5	4	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457539	57457540	7	1	5	3	11	2	6	4	13	3	13	5	7	6	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457596	57457597	NA	NA	NA	NA	9	0	11	0	4	2	NA	NA	9	0	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457597	57457598	8	0	10	1	12	0	9	0	10	2	14	2	11	0	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457607	57457608	NA	NA	5	1	9	1	10	1	4	2	NA	NA	10	0	NA	NA
chr20	57457342	57457643	0.834077477	0.351716667	0.482360811	0.9688	chr20	57457608	57457609	6	2	11	1	11	1	7	3	8	4	10	3	8	1	NA	NA
chr20	60858214	60858515	0.808572072	0.418266667	0.390305405	0.9740375	chr20	60858275	60858276	10	0	11	2	11	0	8	2	9	1	9	1	NA	NA	NA	NA
chr20	60858214	60858515	0.808572072	0.418266667	0.390305405	0.9740375	chr20	60858276	60858277	6	0	10	1	9	0	7	1	8	0	7	1	6	0	NA	NA
chr20	60858214	60858515	0.808572072	0.418266667	0.390305405	0.9740375	chr20	60858350	60858351	11	0	14	5	7	7	10	2	9	1	1	11	9	1	NA	NA
chr20	60858214	60858515	0.808572072	0.418266667	0.390305405	0.9740375	chr20	60858351	60858352	7	1	5	7	7	9	14	0	8	0	0	8	14	1	8	1
chr20	60858214	60858515	0.808572072	0.418266667	0.390305405	0.9740375	chr20	60858398	60858399	9	5	18	3	16	1	12	0	8	1	11	4	13	1	NA	NA
chr20	60858214	60858515	0.808572072	0.418266667	0.390305405	0.9740375	chr20	60858399	60858400	13	0	15	3	13	5	17	2	11	2	7	3	14	1	10	2
chr20	61151322	61151623	0.816887387	0.384433333	0.432454054	0.9513625	chr20	61151344	61151345	NA	NA	7	1	9	1	10	1	10	1	7	0	9	4	6	3
chr20	61151322	61151623	0.816887387	0.384433333	0.432454054	0.9513625	chr20	61151539	61151540	NA	NA	6	3	6	3	8	5	NA	NA	12	0	NA	NA	NA	NA
chr20	61151322	61151623	0.816887387	0.384433333	0.432454054	0.9513625	chr20	61151540	61151541	NA	NA	3	5	NA	NA	9	3	NA	NA	5	2	7	0	NA	NA
chr20	61151322	61151623	0.816887387	0.384433333	0.432454054	0.9513625	chr20	61151553	61151554	7	2	8	2	10	1	9	3	NA	NA	11	0	NA	NA	NA	NA
chr20	61151322	61151623	0.816887387	0.384433333	0.432454054	0.9513625	chr20	61151554	61151555	NA	NA	6	1	NA	NA	7	3	NA	NA	5	1	7	0	NA	NA
chr20	61151322	61151623	0.816887387	0.384433333	0.432454054	0.9513625	chr20	61151586	61151587	6	3	10	3	11	1	7	7	7	0	11	1	5	2	NA	NA
chr20	61151322	61151623	0.816887387	0.384433333	0.432454054	0.9513625	chr20	61151587	61151588	NA	NA	NA	NA	6	1	8	2	NA	NA	NA	NA	4	3	NA	NA
chr20	61947248	61947549	0.819694595	0.484283333	0.335411261	0.9459625	.	-1	-1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166415	34166416	8	1	12	6	9	3	7	0	9	0	8	0	19	4	NA	NA
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166492	34166493	6	0	11	0	10	0	7	0	6	0	9	0	9	2	NA	NA
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166624	34166625	13	1	9	3	10	1	7	0	11	3	12	2	8	2	7	0
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166625	34166626	NA	NA	NA	NA	NA	NA	5	1	NA	NA	7	1	NA	NA	NA	NA
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166643	34166644	13	2	11	2	12	1	NA	NA	9	3	8	2	9	3	8	0
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166644	34166645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	NA	NA	NA	NA
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166659	34166660	12	0	12	1	10	0	NA	NA	9	1	10	0	9	3	5	1
chr21	34166387	34166688	0.802554955	0.4456	0.356954955	0.9324125	chr21	34166660	34166661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842610	37842611	6	2	4	3	12	1	7	1	7	0	8	0	16	0	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842611	37842612	6	0	16	1	11	1	8	0	7	1	13	0	14	2	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842664	37842665	7	0	13	1	11	0	8	0	11	0	11	0	14	0	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842665	37842666	NA	NA	11	0	11	1	8	0	6	0	8	1	10	2	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842692	37842693	3	4	15	1	5	5	9	1	11	1	5	6	12	1	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842693	37842694	NA	NA	11	0	7	3	10	0	NA	NA	1	5	10	1	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842742	37842743	NA	NA	9	2	7	1	16	1	5	2	11	0	12	0	5	1
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842743	37842744	NA	NA	10	1	9	0	10	2	7	0	NA	NA	11	0	NA	NA
chr21	37842550	37842851	0.811391892	0.4537	0.357691892	0.904475	chr21	37842764	37842765	NA	NA	8	1	8	1	15	0	6	0	8	1	11	0	NA	NA
